file,mode,gap
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0007558487764818246
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0008434565625355713
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0003729851384655417
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.09857978299286355
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.030103904010496285
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0022473016869202
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0007757013066008
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,3.0370701360000942e-06
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0150217466747206
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,1.494275944091683e-07
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,4.541455111972681e-07
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,5.625467560665953e-07
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0005378328084389444
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.00028621977616157223
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,8.654889238013386e-05
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0088327969952469
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0032870968898440003
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0019189319597105647
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,9.974659986866641e-17
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0005546714876043048
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0002360998240509002
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.00019858626243971354
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.2281301807989036
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.1220614025377126
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0087099708158339
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0007996731503106
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0024277637946992
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0129762464750134
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,1.2494083090341945e-07
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,5.829378724175899e-07
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,4.1814749784929717e-07
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0007235319042411944
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0003143272660146369
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0001066195071804823
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0049953136080109
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0066487202077769
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0018932699791767
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,1.9992688060632702e-16
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,paired,0.0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.017571247390019917
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.007996752141638086
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.006814662812279604
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.007010528935650018
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.004260713032105179
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.007943642715342869
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.011535889003710387
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.024025197136706367
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,paired,0.03395026667249246
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.017571247390019917
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.007996752141638086
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.006814662812279604
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.007010528935650018
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.004260713032105179
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.007943642715342869
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.011535889003710387
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.024025197136706367
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,paired,0.03395026667249246
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.009072106305934469
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,7.14555687811036e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,8.353057605059444e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,9.332037550402461e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00010084071627336488
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00010610770796543045
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00010913784097610346
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00010994800736019439
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00010855552229882548
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00010497814620358259
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,9.923410750778405e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,9.134212618500115e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,8.13214380472882e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,6.919181987607992e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,5.497361543449486e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,3.868776242310634e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,2.035582043935502e-05
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.006103875699680628
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.0017483999359482194
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.00025471111378871925
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.005876471864716959
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.0023118363227477845
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.01265897614881406
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.009427261545630339
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.028440261818069912
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.03322346572660917
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.009072106305934469
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,paired,0.0
