file,line,form,label,N,ngroups,target,m_min,m_med,m_max,m_mean,n_size1,fac_max,fac_wmean,sizevec,script,tag,substituted
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,560,2,1,175.0,280.0,385.0,280.0,0,1.0057471264367817,1.0035863415948276,"{""175"": 1, ""385"": 1}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,560,5,1,112.0,112.0,112.0,112.0,0,1.009009009009009,1.009009009009009,"{""112"": 5}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,560,5,1,112.0,112.0,112.0,112.0,0,1.009009009009009,1.009009009009009,"{""112"": 5}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,3,1,40.0,40.0,40.0,40.0,0,1.0256410256410255,1.0256410256410255,"{""40"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,3,1,40.0,40.0,40.0,40.0,0,1.0256410256410255,1.0256410256410255,"{""40"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,4,1,30.0,30.0,30.0,30.0,0,1.0344827586206897,1.0344827586206897,"{""30"": 4}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,4,1,30.0,30.0,30.0,30.0,0,1.0344827586206897,1.0344827586206897,"{""30"": 4}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,12,1,10.0,10.0,10.0,10.0,0,1.1111111111111112,1.1111111111111112,"{""10"": 12}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,3,1,40.0,40.0,40.0,40.0,0,1.0256410256410255,1.0256410256410255,"{""40"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,3,1,40.0,40.0,40.0,40.0,0,1.0256410256410255,1.0256410256410255,"{""40"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,2,1,60.0,60.0,60.0,60.0,0,1.0169491525423728,1.0169491525423728,"{""60"": 2}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,2,1,60.0,60.0,60.0,60.0,0,1.0169491525423728,1.0169491525423728,"{""60"": 2}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,2,1,60.0,60.0,60.0,60.0,0,1.0169491525423728,1.0169491525423728,"{""60"": 2}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,120,2,1,60.0,60.0,60.0,60.0,0,1.0169491525423728,1.0169491525423728,"{""60"": 2}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,42,3,1,14.0,14.0,14.0,14.0,0,1.0769230769230769,1.0769230769230769,"{""14"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,54,1,9.0,9.0,9.0,9.0,0,1.125,1.125,"{""9"": 54}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,3,1,162.0,162.0,162.0,162.0,0,1.0062111801242235,1.0062111801242235,"{""162"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,3,1,162.0,162.0,162.0,162.0,0,1.0062111801242235,1.0062111801242235,"{""162"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,2,1,243.0,243.0,243.0,243.0,0,1.0041322314049588,1.0041322314049588,"{""243"": 2}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,2,1,243.0,243.0,243.0,243.0,0,1.0041322314049588,1.0041322314049588,"{""243"": 2}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,3,1,162.0,162.0,162.0,162.0,0,1.0062111801242235,1.0062111801242235,"{""162"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,148,PUBLISHED,s,486,3,1,162.0,162.0,162.0,162.0,0,1.0062111801242235,1.0062111801242235,"{""162"": 3}",2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C__PUBLISHED,
