csv,script,t_col,row,t_published,estimator,p_col,p_ambiguous,N,p,G,cluster_SE,normal_ref,dof_correct,dof_naive,restatable,inflation,t_correct,p_as_published,p_tN2,p_correct,t_CR1,p_CR1_tG1,p_upper_bound,t_worstcase,over_bar_published,over_bar_correct,over_bar_worstcase,inflation_to_kill,pN_to_kill,sig_published_5pct,sig_correct_5pct,sig_CR1_5pct
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,0,8.193619657528707,WITHIN_OLS,cells,False,19401.0,2241.0,,True,True,17159.0,19399.0,True,1.0632703033472104,7.706055206973165,2.220446049250313e-16,2.6907030133453295e-16,1.3682613086870904e-14,,,4850.0,7.096065663014565,True,True,True,4.0968098287643535,0.9403735156838521,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,1,31.727714065189414,WITHIN_OLS,cells,False,20697.0,2330.0,,True,True,18366.0,20695.0,True,1.0615132644207597,29.889135754231397,0.0,9.32371568095173e-216,1.0373566979836062e-191,,,5174.0,27.47767023260166,True,True,True,15.863857032594707,0.9959784835472684,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,2,8.515452279316602,WITHIN_OLS,cells,False,28316.0,3036.0,,True,True,25279.0,28314.0,True,1.0583289323082863,8.046130101294528,0.0,1.740344443072469e-17,8.917654593067608e-16,,,7079.0,7.374684817309038,True,True,True,4.257726139658301,0.9448060027713926,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,3,1.683699957906049,WITHIN_OLS,cells,False,242.0,9.0,,True,True,232.0,240.0,True,1.0170952554312156,1.6554004641307805,0.09223966949411677,0.0935398355596333,0.09919532498297645,,,60.0,1.462171678579734,False,False,False,0.8418499789530245,-0.4034825950271434,False,False,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,4,94.38140009350349,WITHIN_OLS,cells,False,483.0,28.0,,True,True,454.0,481.0,True,1.0293062545417502,91.69418691186554,0.0,1.63921594283e-312,4.451153173489589e-295,,,120.0,81.8781766261518,True,True,True,47.19070004675174,0.9974824238099139,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,5,4.437275620151354,WITHIN_OLS,cells,False,2229.0,170.0,,True,True,2058.0,2227.0,True,1.0402492786396915,4.265588749990647,9.110460872818749e-06,9.554479051157868e-06,2.084064588968766e-05,,,557.0,3.8436560873666252,True,True,True,2.218637810075677,0.7965788086550544,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,6,1.068572095148088,WITHIN_OLS,cells,False,249.0,9.0,,True,True,239.0,247.0,True,1.016598644179344,1.0511248478112027,0.28526252808938635,0.28630573078367827,0.2942628837932595,,,62.0,0.927281988718058,False,False,False,0.534286047574044,-2.478977105559848,False,False,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,7,2.8790173789372697,WITHIN_OLS,cells,False,429.0,30.0,,True,True,398.0,427.0,True,1.035791640055103,2.779533322728989,0.003989163506270543,0.00418966994031062,0.005701878770155386,,,107.0,2.49622003834966,True,True,True,1.4395086894686349,0.517336466035745,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,8,2.972343391341885,WITHIN_OLS,cells,False,797.0,93.0,,True,True,703.0,795.0,True,1.0634226393184782,2.7950725153329326,0.0029553593918585364,0.0030445500349393106,0.00533030840673384,,,199.0,2.575743323359116,True,True,True,1.4861716956709425,0.5471277187022892,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,11,6.782127696399113,WITHIN_OLS,cells,False,1395.0,64.0,,True,True,1330.0,1393.0,True,1.0234101919819987,6.6269886205299855,1.1841860825256845e-11,1.7449063499371925e-11,4.964136189784871e-11,,,348.0,5.877007522806749,True,True,True,3.3910638481995563,0.9124461213837226,True,True,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,12,0.4516826976862494,WITHIN_OLS,cells,False,242.0,9.0,,True,True,232.0,240.0,True,1.0170952554312156,0.4440908511511545,0.6514975846308575,0.6519054940513225,0.6573908379906761,,,60.0,0.39225376538150303,False,False,False,0.2258413488431247,-18.448282008919964,False,False,False
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.transfer.csv,2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,t_slope,13,8.672161715684675,WITHIN_OLS,cells,False,482.0,28.0,,True,True,453.0,480.0,True,1.0293700253099576,8.424727262748268,0.0,6.583371161874673e-17,4.831306616033559e-16,,,120.0,7.520736107187566,True,True,True,4.3360808578423375,0.9449590333116595,True,True,False
