file,label,kind,real,lo,med,hi,m,med_is_midpoint,pub_verdict,row,usable,width,excess,inside,degenerate
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.2142857142857142,0.4474789915966386,0.6666666666666666,0.8669632925472747,28,False,BELOW,0,True,0.41948430095063605,-0.45238095238095244,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.2142857142857142,0.4684873949579832,0.6666666666666666,0.8523627075351213,28,False,BELOW,1,True,0.38387531257713814,-0.45238095238095244,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.2142857142857142,0.434472049689441,0.6666666666666666,0.834259259259259,28,False,BELOW,2,True,0.39978720956981806,-0.45238095238095244,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.2142857142857142,0.434472049689441,0.6521739130434783,0.8214285714285714,28,False,BELOW,3,True,0.3869565217391304,-0.4378881987577641,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.1785714285714285,0.3071428571428571,0.5119047619047619,0.7518709677419354,28,False,BELOW,4,True,0.4447281105990783,-0.33333333333333337,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.1785714285714285,0.2913690476190476,0.5358974358974359,0.7199092741935483,28,False,BELOW,5,True,0.42854022657450075,-0.3573260073260074,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.1785714285714285,0.2913690476190476,0.5358974358974359,0.7250278086763067,28,False,BELOW,6,True,0.4336587610572591,-0.3573260073260074,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.1785714285714285,0.3038363171355499,0.5217391304347826,0.7188125,28,False,BELOW,7,True,0.41497618286445004,-0.3431677018633541,False,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.0,0.0,0.0,0.0608455882352941,28,False,INSIDE,8,True,0.0608455882352941,0.0,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.0,0.0,0.0,0.0627083333333333,28,False,INSIDE,9,True,0.0627083333333333,0.0,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.0,0.0,0.0,0.0666666666666666,28,False,INSIDE,10,True,0.0666666666666666,0.0,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.0,0.0,0.0,0.0627083333333331,28,False,INSIDE,11,True,0.0627083333333331,0.0,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.7936507936507936,0.682468694096601,0.8176910299003322,0.91566985645933,63,False,INSIDE,12,True,0.23320116236272892,-0.02404023624953855,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.7936507936507936,0.6974060822898033,0.8315602836879432,0.914624060150376,63,False,INSIDE,13,True,0.21721797786057273,-0.03790949003714961,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.7936507936507936,0.6917832167832167,0.8333333333333334,0.9388955582232892,63,False,INSIDE,14,True,0.24711234144007244,-0.039682539682539764,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.7936507936507936,0.7058155080213904,0.8297872340425532,0.9387755102040816,63,False,INSIDE,15,True,0.2329600021826912,-0.03613644039175956,True,False
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C.bands.csv,714/share,SHARE,0.746031746031746,0.6372420262664166,0.7875939849624061,0.880416068866571,63,False,INSIDE,16,True,0.2431740426001544,-0.04156223893066002,True,False
