panel,pickset,contrast,chosen,is_incumbent,n_is_picks,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4a,KEEP_4b,KEEP_4b_OOS
U56,P_ALL4,C_MEAN,CADENCE=M,False,16,0.1436115470777939,1.0638769680699973,-0.23077357854819602,1.2203446609333453,0.9608361321811378,0.15395528852603202,1.0498080126906935,-0.2307735785481958,False,False,False
U56,P_ALL4,C_MED,CADENCE=M,False,16,0.1436115470777939,1.0638769680699973,-0.23077357854819602,1.2203446609333453,0.9608361321811378,0.15395528852603202,1.0498080126906935,-0.2307735785481958,False,False,False
U56,P_ALL4,C_T,N=15,False,16,0.1706567433587769,1.1675385661685824,-0.20144579389406292,1.2595582596358081,1.1090861149743518,0.18871877652037616,1.1893551717984185,-0.20144579389406259,False,True,True
U56,P_ALL4,C_WIN,N=40,False,16,0.1339534804467548,1.1310686375198724,-0.22455518013281894,1.2662940412974806,1.0361370515298227,0.14075876803447396,1.1150205809068778,-0.2245551801328196,False,False,False
U56,P_ALL4,C_TRIM,CADENCE=M,False,16,0.1436115470777939,1.0638769680699973,-0.23077357854819602,1.2203446609333453,0.9608361321811378,0.15395528852603202,1.0498080126906935,-0.2307735785481958,False,False,False
U56,P_N,C_MEAN,CADENCE=M,False,4,0.1436115470777939,1.0638769680699973,-0.23077357854819602,1.2203446609333453,0.9608361321811378,0.15395528852603202,1.0498080126906935,-0.2307735785481958,False,False,False
U56,P_N,C_MED,N=15,False,4,0.1706567433587769,1.1675385661685824,-0.20144579389406292,1.2595582596358081,1.1090861149743518,0.18871877652037616,1.1893551717984185,-0.20144579389406259,False,True,True
U56,P_N,C_T,CADENCE=M,False,4,0.1436115470777939,1.0638769680699973,-0.23077357854819602,1.2203446609333453,0.9608361321811378,0.15395528852603202,1.0498080126906935,-0.2307735785481958,False,False,False
U56,P_N,C_WIN,H=252,False,4,0.15897901257906644,1.1629926087489342,-0.2184353096668985,1.2249776243377413,1.1232722396920856,0.17330929033385956,1.1899719103842925,-0.21843530966689828,False,False,False
U56,P_N,C_TRIM,N=15,False,4,0.1706567433587769,1.1675385661685824,-0.20144579389406292,1.2595582596358081,1.1090861149743518,0.18871877652037616,1.1893551717984185,-0.20144579389406259,False,True,True
