book,arm,stateful,gap
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.050000000000000044
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.025000000000000022
TOP20,abs12-dg,False,0.0
TOP20,abs12-rw,False,0.05000000000000002
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.125
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.09999999999999998
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.0
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.1
TOP20,abs12-rw,False,0.1
TOP20,abs12-rw,False,0.17500000000000002
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.15
TOP20,abs12-rw,False,0.12500000000000003
TOP20,abs12-rw,False,0.05000000000000002
TOP20,abs12-rw,False,0.1
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.15000000000000002
TOP20,abs12-rw,False,0.05000000000000002
TOP20,abs12-rw,False,0.125
TOP20,abs12-rw,False,0.10000000000000003
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.0
TOP20,abs12-rw,False,0.0
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.0
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.0
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.1
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.125
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.15000000000000002
TOP20,abs12-rw,False,0.07499999999999998
TOP20,abs12-rw,False,0.05000000000000002
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.024999999999999994
TOP20,abs12-rw,False,0.05000000000000002
TOP20,abs12-rw,False,0.024999999999999967
TOP20,abs12-rw,False,0.09999999999999998
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.125
TOP20,abs12-rw,False,0.07500000000000001
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.10000000000000003
TOP20,abs12-rw,False,0.04999999999999999
TOP20,abs12-rw,False,0.025000000000000022
TOP20,abs12-rw,False,0.07500000000000001
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-dg,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,band3-rw,False,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
TOP20,ddctl-8/.5/high,True,0.0
