panel,corpus,window,gate,cad,band,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,n_days
SMALL439,NEW,IS,MA,W,0.04,0.5472463589461448,0.17855343226429246,-2.965153151651201,-3.0389240225488168,0.07377087089761591,1.024879278446894,1502
SMALL439,NEW,OOS,MA,W,0.04,0.47549913022986606,0.15620965755427518,-5.023267568640777,-4.634397219160902,-0.3888703494798751,0.9225861763949202,2432
SMALL439,NEW,FULL,MA,W,0.06,0.5058886029572421,0.1704018055418213,-4.652530756913098,-4.291496887597224,-0.36103386931587433,0.9224005410862848,3934
SMALL439,NEW,COMMON,MA,W,0.06,0.5058886029572421,0.1704018055418213,-4.652530756913098,-4.291496887597224,-0.36103386931587433,0.9224005410862848,3934
SMALL439,NEW,IS,MA,W,0.06,0.5512906284938639,0.1807881213366787,-3.457625251444485,-3.3652997689195274,-0.09232548252495754,0.9732980077912183,1502
SMALL439,NEW,OOS,MA,W,0.06,0.4778483717253319,0.1572780162173576,-5.397832827266313,-4.927708709264955,-0.4701241180013582,0.9129050244708211,2432
SMALL439,NEW,FULL,MA,W,0.1,0.5158814705311883,0.17090352870413683,-4.884351718375446,-4.451300956784099,-0.43305076159134703,0.9113391527554896,3934
SMALL439,NEW,COMMON,MA,W,0.1,0.5158814705311883,0.17090352870413683,-4.884351718375446,-4.451300956784099,-0.43305076159134703,0.9113391527554896,3934
SMALL439,NEW,IS,MA,W,0.1,0.56484659960308,0.1802719071618184,-3.76189982540045,-3.5336743013796967,-0.22822552402075313,0.9393323760298538,1502
SMALL439,NEW,OOS,MA,W,0.1,0.48564067124418936,0.15745617565666234,-5.583712723972378,-5.080549135389512,-0.5031635885828667,0.9098872715240792,2432
SMALL439,NEW,FULL,MA,W,0.15,0.5303741971435096,0.16473806459976267,-5.349641896105073,-4.686017188160907,-0.663624707944166,0.8759496951698145,3934
SMALL439,NEW,COMMON,MA,W,0.15,0.5303741971435096,0.16473806459976267,-5.349641896105073,-4.686017188160907,-0.663624707944166,0.8759496951698145,3934
SMALL439,NEW,IS,MA,W,0.15,0.5818302727540461,0.16199754248115658,-3.986769345706831,-3.644275903093308,-0.3424934426135229,0.9140924861925261,1502
SMALL439,NEW,OOS,MA,W,0.15,0.49859499255180495,0.15829222207249172,-6.199566505967891,-5.405553512236061,-0.7940129937318297,0.8719244332700539,2432
SMALL439,NEW,FULL,MA,W,0.2,0.5420638880408556,0.1548357305462376,-5.51009107169147,-4.59819536211854,-0.9118957095729296,0.8345044214862679,3934
SMALL439,NEW,COMMON,MA,W,0.2,0.5420638880408556,0.1548357305462376,-5.51009107169147,-4.59819536211854,-0.9118957095729296,0.8345044214862679,3934
SMALL439,NEW,IS,MA,W,0.2,0.5765848465994147,0.15083094041960537,-3.953838042409119,-3.6608730685151025,-0.29296497389401654,0.9259036483660545,1502
SMALL439,NEW,OOS,MA,W,0.2,0.5207437894574034,0.15345607762747177,-6.480966123874743,-5.234796408256237,-1.2461697156185059,0.8077185265592062,2432
SMALL439,OLD,FULL,MA,M,0.0,0.5087292186065837,0.16478051674677816,-4.515062257548652,-4.2802807200465365,-0.2347815375021156,0.9480003764932391,3934
SMALL439,OLD,COMMON,MA,M,0.0,0.5087292186065837,0.16478051674677816,-4.515062257548652,-4.2802807200465365,-0.2347815375021156,0.9480003764932391,3934
SMALL439,OLD,IS,MA,M,0.0,0.5539954892734479,0.1722317486425459,-3.042573667384185,-3.480889409479948,0.43831574209576285,1.1440608478257814,1502
SMALL439,OLD,OOS,MA,M,0.0,0.4807728294036108,0.1535103019978529,-5.427808576333049,-4.823274501386132,-0.6045340749469164,0.8886228085524469,2432
SMALL439,OLD,FULL,MA,M,0.02,0.5079096433066357,0.16598229925563857,-4.574324463397272,-4.422234309630468,-0.15209015376680401,0.9667513411031955,3934
SMALL439,OLD,COMMON,MA,M,0.02,0.5079096433066357,0.16598229925563857,-4.574324463397272,-4.422234309630468,-0.15209015376680401,0.9667513411031955,3934
SMALL439,OLD,IS,MA,M,0.02,0.5533051538622276,0.17462038266615082,-3.0524748273252245,-3.5597452727057055,0.507270445380481,1.1661833345321915,1502
SMALL439,OLD,OOS,MA,M,0.02,0.479873435718437,0.15390014578116307,-5.518802401079492,-5.0098653504137225,-0.5089370506657698,0.9077812514964804,2432
SMALL439,OLD,FULL,MA,M,0.03,0.5068175138865819,0.16747010234499743,-4.7220390233105425,-4.518078687961502,-0.20396033534904046,0.9568067238872483,3934
SMALL439,OLD,COMMON,MA,M,0.03,0.5068175138865819,0.16747010234499743,-4.7220390233105425,-4.518078687961502,-0.20396033534904046,0.9568067238872483,3934
SMALL439,OLD,IS,MA,M,0.03,0.5519237258484708,0.1758788737903601,-3.1003830891193296,-3.6013405609980342,0.5009574718787047,1.1615792169802484,1502
SMALL439,OLD,OOS,MA,M,0.03,0.4789599767291984,0.15569747596507952,-5.729236729262066,-5.144317508498153,-0.5849192207639131,0.897906257254751,2432
SMALL439,OLD,FULL,MA,M,0.05,0.5075728695543865,0.17008606752054503,-5.056236696297378,-4.800454877325122,-0.25578181897225605,0.9494126097459872,3934
SMALL439,OLD,COMMON,MA,M,0.05,0.5075728695543865,0.17008606752054503,-5.056236696297378,-4.800454877325122,-0.25578181897225605,0.9494126097459872,3934
SMALL439,OLD,IS,MA,M,0.05,0.5521579000133743,0.18102853764273813,-3.296440759397967,-3.7441590199297714,0.4477182605318042,1.1358186884613002,1502
SMALL439,OLD,OOS,MA,M,0.05,0.4800372134074296,0.1567871668391856,-6.152349038410265,-5.526228896560781,-0.6261201418494844,0.8982307183905693,2432
SMALL439,OLD,FULL,MA,M,0.08,0.5134823366918396,0.17126506411381698,-5.014816576366243,-4.70870762960145,-0.3061089467647937,0.9389590940958001,3934
SMALL439,OLD,COMMON,MA,M,0.08,0.5134823366918396,0.17126506411381698,-5.014816576366243,-4.70870762960145,-0.3061089467647937,0.9389590940958001,3934
SMALL439,OLD,IS,MA,M,0.08,0.5626026758159888,0.1807856603548765,-3.0885348944069246,-3.5031529480637813,0.41461805365685667,1.134244251022611,1502
SMALL439,OLD,OOS,MA,M,0.08,0.48314567988079016,0.15767954269810885,-6.217981903370329,-5.549744226756581,-0.6682376766137477,0.8925314214485662,2432
SMALL439,OLD,FULL,MA,M,0.12,0.5246398395469638,0.16967992256164832,-5.209126033145695,-4.711611821289585,-0.49751421185610933,0.9044918075142694,3934
SMALL439,OLD,COMMON,MA,M,0.12,0.5246398395469638,0.16967992256164832,-5.209126033145695,-4.711611821289585,-0.49751421185610933,0.9044918075142694,3934
SMALL439,OLD,IS,MA,M,0.12,0.5795661764857631,0.17341341159812126,-3.6116097972481054,-3.6506184039166945,0.039008606668589074,1.010800891806837,1502
SMALL439,OLD,OOS,MA,M,0.12,0.4907174061250572,0.15810443006057878,-6.2031574441082205,-5.445889461105313,-0.7572679830029072,0.8779221727279931,2432
SMALL439,NEW,FULL,MA,M,0.01,0.508981557844599,0.16537406932387516,-4.60463581630548,-4.3798573088563275,-0.22477850744915262,0.9511843028599158,3934
SMALL439,NEW,COMMON,MA,M,0.01,0.508981557844599,0.16537406932387516,-4.60463581630548,-4.3798573088563275,-0.22477850744915262,0.9511843028599158,3934
SMALL439,NEW,IS,MA,M,0.01,0.555118854338092,0.17280596737009138,-3.148266189088944,-3.5735095197343636,0.4252433306454195,1.135072228682314,1502
SMALL439,NEW,OOS,MA,M,0.01,0.48048722423718676,0.15388486571393142,-5.507190695534869,-4.926855753845549,-0.58033494168932,0.8946223267409561,2432
SMALL439,NEW,FULL,MA,M,0.04,0.5067827537077714,0.16929391289473558,-4.820741455367172,-4.61730207740334,-0.20343937796383216,0.9577991518841291,3934
SMALL439,NEW,COMMON,MA,M,0.04,0.5067827537077714,0.16929391289473558,-4.820741455367172,-4.61730207740334,-0.20343937796383216,0.9577991518841291,3934
SMALL439,NEW,IS,MA,M,0.04,0.5524070805235345,0.17884451306852772,-3.13887169497693,-3.671761878896973,0.5328901839200428,1.1697712540378173,1502
SMALL439,NEW,OOS,MA,M,0.04,0.47860522949836526,0.15664884198088877,-5.86548250154022,-5.264119530854194,-0.6013629706860257,0.8974742537330708,2432
SMALL439,NEW,FULL,MA,M,0.06,0.5088190827127953,0.17124983874201952,-5.0449139522156905,-4.795268195193625,-0.2496457570220656,0.9505153587580175,3934
SMALL439,NEW,COMMON,MA,M,0.06,0.5088190827127953,0.17124983874201952,-5.0449139522156905,-4.795268195193625,-0.2496457570220656,0.9505153587580175,3934
SMALL439,NEW,IS,MA,M,0.06,0.5558683852325991,0.18216734516964816,-3.272051166945533,-3.6998123975241493,0.42776123057861604,1.130731828065492,1502
SMALL439,NEW,OOS,MA,M,0.06,0.4797614953835415,0.15730168935097263,-6.149748576798886,-5.551369868263167,-0.5983787085357184,0.9026986711630427,2432
SMALL439,NEW,FULL,MA,M,0.1,0.5178022998273702,0.17060413850174397,-5.184144069168628,-4.734178064022676,-0.449966005145952,0.9132034142681316,3934
SMALL439,NEW,COMMON,MA,M,0.1,0.5178022998273702,0.17060413850174397,-5.184144069168628,-4.734178064022676,-0.449966005145952,0.9132034142681316,3934
SMALL439,NEW,IS,MA,M,0.1,0.5669903485926742,0.18026338785410542,-3.2911537877044816,-3.560422834909316,0.26926904720483424,1.0818160027072585,1502
SMALL439,NEW,OOS,MA,M,0.1,0.4874238256310354,0.1568663760674882,-6.365653708089303,-5.551524715407874,-0.8141289926814288,0.8721059878505714,2432
SMALL439,NEW,FULL,MA,M,0.15,0.5314898643917539,0.1641866886266265,-5.413753600597393,-4.838324629030022,-0.575428971567371,0.8937097965626153,3934
SMALL439,NEW,COMMON,MA,M,0.15,0.5314898643917539,0.1641866886266265,-5.413753600597393,-4.838324629030022,-0.575428971567371,0.8937097965626153,3934
SMALL439,NEW,IS,MA,M,0.15,0.5826195764000206,0.16144213544871958,-3.879886284909184,-3.835172901062478,-0.0447133838467062,0.9884755942408366,1502
SMALL439,NEW,OOS,MA,M,0.15,0.49991222153138526,0.157820755522947,-6.367407039071615,-5.5263221077781255,-0.8410849312934898,0.8679077800221607,2432
SMALL439,NEW,FULL,MA,M,0.2,0.5430700632097769,0.15437561485459353,-5.343291285726304,-4.57477210150381,-0.7685191842224937,0.8561711980263059,3934
SMALL439,NEW,COMMON,MA,M,0.2,0.5430700632097769,0.15437561485459353,-5.343291285726304,-4.57477210150381,-0.7685191842224937,0.8561711980263059,3934
SMALL439,NEW,IS,MA,M,0.2,0.577000638639537,0.15038232422611278,-3.894052478296839,-3.7555710253762697,-0.13848145292056913,0.9644377024469024,1502
SMALL439,NEW,OOS,MA,M,0.2,0.5221145844698512,0.1531091612189269,-6.244764737839481,-5.126745781032649,-1.1180189568068322,0.820967001361586,2432
SMALL439,OLD,FULL,MA,Q,0.0,0.5106313390524976,0.17853061217642574,-5.262570654810217,-4.348055230518111,-0.9145154242921061,0.8262226800781859,3934
SMALL439,OLD,COMMON,MA,Q,0.0,0.5106313390524976,0.17853061217642574,-5.262570654810217,-4.348055230518111,-0.9145154242921061,0.8262226800781859,3934
SMALL439,OLD,IS,MA,Q,0.0,0.5638974888396664,0.1842786048677105,-3.464610946776636,-3.27601098234902,-0.18859996442761595,0.94556388370155,1502
SMALL439,OLD,OOS,MA,Q,0.0,0.47773423503098134,0.16662225416689963,-6.381961170548345,-5.095967814593494,-1.2859933559548509,0.7984955844154161,2432
SMALL439,OLD,FULL,MA,Q,0.02,0.5063485680865887,0.17645018450671143,-5.597116864447038,-4.678028964335157,-0.9190879001118812,0.8357926192411775,3934
SMALL439,OLD,COMMON,MA,Q,0.02,0.5063485680865887,0.17645018450671143,-5.597116864447038,-4.678028964335157,-0.9190879001118812,0.8357926192411775,3934
SMALL439,OLD,IS,MA,Q,0.02,0.5594237671649356,0.1808960742714212,-3.5208900153549605,-3.3519810188150867,-0.1689089965398738,0.9520266194617711,1502
SMALL439,OLD,OOS,MA,Q,0.02,0.47356939497158995,0.1653817983786975,-6.896166333134435,-5.613336283961479,-1.282830049172956,0.8139792477148842,2432
SMALL439,OLD,FULL,MA,Q,0.03,0.5054448244977476,0.17692225149623747,-5.96388755861621,-4.913377642650252,-1.050509915965958,0.8238548420571319,3934
SMALL439,OLD,COMMON,MA,Q,0.03,0.5054448244977476,0.17692225149623747,-5.96388755861621,-4.913377642650252,-1.050509915965958,0.8238548420571319,3934
SMALL439,OLD,IS,MA,Q,0.03,0.5583028928636028,0.17982002153067408,-3.73013514537639,-3.4639025724286343,-0.2662325729477555,0.9286265610837832,1502
SMALL439,OLD,OOS,MA,Q,0.03,0.4727997510250855,0.1669840414860678,-7.364265314099883,-5.938905479472445,-1.4253598346274376,0.8064491468146329,2432
SMALL439,OLD,FULL,MA,Q,0.05,0.5034282775287221,0.17830304950367737,-6.088494158192015,-5.102189712391669,-0.9863044458003456,0.8380051914029872,3934
SMALL439,OLD,COMMON,MA,Q,0.05,0.5034282775287221,0.17830304950367737,-6.088494158192015,-5.102189712391669,-0.9863044458003456,0.8380051914029872,3934
SMALL439,OLD,IS,MA,Q,0.05,0.5539754669127105,0.18564835018355397,-3.553700543855731,-3.4149468125788784,-0.13875373127685275,0.9609551425156645,1502
SMALL439,OLD,OOS,MA,Q,0.05,0.4722103998746304,0.16613502717930945,-7.686087257932517,-6.304129832758321,-1.3819574251741962,0.8202001384061922,2432
SMALL439,OLD,FULL,MA,Q,0.08,0.5116307082357339,0.1773822477474391,-6.1078269092654125,-5.0675575369139025,-1.04026937235151,0.8296825715913054,3934
SMALL439,OLD,COMMON,MA,Q,0.08,0.5116307082357339,0.1773822477474391,-6.1078269092654125,-5.0675575369139025,-1.04026937235151,0.8296825715913054,3934
SMALL439,OLD,IS,MA,Q,0.08,0.5657096660973596,0.18146921389771747,-3.577278015860119,-3.297041773159126,-0.280236242700993,0.9216621572439868,1502
SMALL439,OLD,OOS,MA,Q,0.08,0.4782316150169173,0.16627978638966884,-7.706512741811866,-6.3419577784923575,-1.3645549633195087,0.8229348332980644,2432
SMALL439,OLD,FULL,MA,Q,0.12,0.5228636110554653,0.17445407623501866,-6.124270922087649,-4.8862932155233185,-1.2379777065643305,0.7978571290666666,3934
SMALL439,OLD,COMMON,MA,Q,0.12,0.5228636110554653,0.17445407623501866,-6.124270922087649,-4.8862932155233185,-1.2379777065643305,0.7978571290666666,3934
SMALL439,OLD,IS,MA,Q,0.12,0.5803503255722161,0.17321381935002747,-4.396357479978219,-3.5578869965475546,-0.8384704834306644,0.8092806403370959,1502
SMALL439,OLD,OOS,MA,Q,0.12,0.48735989181033396,0.16556001563802952,-7.206647055702375,-5.824817317343212,-1.3818297383591638,0.8082562212803569,2432
SMALL439,NEW,FULL,MA,Q,0.01,0.5090357779871237,0.17726422675374026,-5.542027357628476,-4.619858878875727,-0.9221684787527495,0.8336044881692247,3934
SMALL439,NEW,COMMON,MA,Q,0.01,0.5090357779871237,0.17726422675374026,-5.542027357628476,-4.619858878875727,-0.9221684787527495,0.8336044881692247,3934
SMALL439,NEW,IS,MA,Q,0.01,0.5636067216934164,0.18128258864068006,-3.570586758435468,-3.347181716370229,-0.22340504206523892,0.9374318404286222,1502
SMALL439,NEW,OOS,MA,Q,0.01,0.4753328349579906,0.16604103933211514,-6.774210113726298,-5.5167357841160225,-1.2574743296102753,0.8143732909815851,2432
SMALL439,NEW,FULL,MA,Q,0.04,0.503719790263505,0.1784187905984815,-5.942624417016162,-4.9577569704414515,-0.9848674465747109,0.8342706222936397,3934
SMALL439,NEW,COMMON,MA,Q,0.04,0.503719790263505,0.1784187905984815,-5.942624417016162,-4.9577569704414515,-0.9848674465747109,0.8342706222936397,3934
SMALL439,NEW,IS,MA,Q,0.04,0.5568897806319408,0.1828613260759615,-3.6277296526255443,-3.4697197885241504,-0.15800986410139384,0.956443870069801,1502
SMALL439,NEW,OOS,MA,Q,0.04,0.47088207417247263,0.16742134832055078,-7.394552049870584,-6.012804375912051,-1.3817476739585333,0.813139773087037,2432
SMALL439,NEW,FULL,MA,Q,0.06,0.5054569835982634,0.17785912348315935,-5.971209888458606,-5.037942040004562,-0.9332678484540446,0.8437054021065475,3934
SMALL439,NEW,COMMON,MA,Q,0.06,0.5054569835982634,0.17785912348315935,-5.971209888458606,-5.037942040004562,-0.9332678484540446,0.8437054021065475,3934
SMALL439,NEW,IS,MA,Q,0.06,0.5576298088248242,0.18403316424691682,-3.5418371888182643,-3.3920938507113307,-0.14974333810693352,0.9577215636620227,1502
SMALL439,NEW,OOS,MA,Q,0.06,0.4732351153867935,0.1659723911322827,-7.501511970958696,-6.212287734904409,-1.2892242360542872,0.8281380818899735,2432
SMALL439,NEW,FULL,MA,Q,0.1,0.5160766415778811,0.17508999343229595,-6.0512477741986315,-4.979463492822678,-1.0717842813759537,0.8228821027712933,3934
SMALL439,NEW,COMMON,MA,Q,0.1,0.5160766415778811,0.17508999343229595,-6.0512477741986315,-4.979463492822678,-1.0717842813759537,0.8228821027712933,3934
SMALL439,NEW,IS,MA,Q,0.1,0.5673104707482337,0.178965058724428,-4.0316666816955005,-3.46437127485697,-0.5672954068385305,0.8592901021768107,1502
SMALL439,NEW,OOS,MA,Q,0.1,0.48443469609520456,0.16491987689190477,-7.322956052518936,-6.054608106707704,-1.2683479458112323,0.826798367119116,2432
SMALL439,NEW,FULL,MA,Q,0.15,0.5298771678666434,0.1684686736759032,-6.214931611426611,-4.963848248086888,-1.2510833633397223,0.7986971632898562,3934
SMALL439,NEW,COMMON,MA,Q,0.15,0.5298771678666434,0.1684686736759032,-6.214931611426611,-4.963848248086888,-1.2510833633397223,0.7986971632898562,3934
SMALL439,NEW,IS,MA,Q,0.15,0.5819155151443525,0.1600026692335276,-4.61720503633043,-3.78400805227066,-0.8331969840597697,0.819545162602967,1502
SMALL439,NEW,OOS,MA,Q,0.15,0.49773835305944003,0.165541255990069,-7.213091708822406,-5.784397962389076,-1.4286937464333294,0.8019304614294755,2432
SMALL439,NEW,FULL,MA,Q,0.2,0.5410530863059047,0.15823749351971653,-5.994640937564633,-4.635021072043544,-1.359619865521089,0.7731941112600741,3934
SMALL439,NEW,COMMON,MA,Q,0.2,0.5410530863059047,0.15823749351971653,-5.994640937564633,-4.635021072043544,-1.359619865521089,0.7731941112600741,3934
SMALL439,NEW,IS,MA,Q,0.2,0.5738518719154231,0.14828370814869493,-4.849112084579743,-3.7990319161284924,-1.0500801684512506,0.7834489799090182,1502
SMALL439,NEW,OOS,MA,Q,0.2,0.5207965994697628,0.16080451167663837,-6.709355221756197,-5.198191670836239,-1.5111635509199584,0.774767693619834,2432
SMALL439,OLD,FULL,MAVOL,W,0.0,0.4194645044654364,0.15997838445789397,-2.976189477029889,-2.7316771067019463,-0.24451237032794282,0.917843815988505,3934
SMALL439,OLD,COMMON,MAVOL,W,0.0,0.4194645044654364,0.15997838445789397,-2.976189477029889,-2.7316771067019463,-0.24451237032794282,0.917843815988505,3934
SMALL439,OLD,IS,MAVOL,W,0.0,0.48805913398984485,0.16886099557418566,-2.661304006935783,-2.7781772595529164,0.11687325261713344,1.0439157842593492,1502
SMALL439,OLD,OOS,MAVOL,W,0.0,0.3771005515272533,0.13819376490200577,-3.1680097116182804,-2.6630473494631435,-0.5049623621551369,0.8406058036049415,2432
SMALL439,OLD,FULL,MAVOL,W,0.02,0.4196982941494704,0.15979595244268144,-3.320755182590651,-3.015424170083425,-0.30533101250722616,0.9080537420801297,3934
SMALL439,OLD,COMMON,MAVOL,W,0.02,0.4196982941494704,0.15979595244268144,-3.320755182590651,-3.015424170083425,-0.30533101250722616,0.9080537420801297,3934
SMALL439,OLD,IS,MAVOL,W,0.02,0.48962261132377816,0.16893088216236582,-3.386575110809842,-3.3118612433908012,-0.07471386741904062,0.9779382222527543,1502
SMALL439,OLD,OOS,MAVOL,W,0.02,0.3765131278682985,0.1371294150322565,-3.2806399486787097,-2.757296527744302,-0.5233434209344079,0.8404752032769746,2432
SMALL439,OLD,FULL,MAVOL,W,0.03,0.41893550975271154,0.16021296375927654,-3.250151053087613,-2.9622273996255055,-0.2879236534621077,0.911412223998456,3934
SMALL439,OLD,COMMON,MAVOL,W,0.03,0.41893550975271154,0.16021296375927654,-3.250151053087613,-2.9622273996255055,-0.2879236534621077,0.911412223998456,3934
SMALL439,OLD,IS,MAVOL,W,0.03,0.48879730968282603,0.16989005505952798,-3.2865316504401942,-3.241346827575642,-0.04518482286455239,0.9862515175052398,1502
SMALL439,OLD,OOS,MAVOL,W,0.03,0.3757889540392938,0.1372167911967448,-3.2278838817900057,-2.718902860569794,-0.5089810212202117,0.842317431524842,2432
SMALL439,OLD,FULL,MAVOL,W,0.05,0.42064142707981966,0.16085214377750126,-3.3652319174191314,-3.140607169285037,-0.2246247481340946,0.9332513319598003,3934
SMALL439,OLD,COMMON,MAVOL,W,0.05,0.42064142707981966,0.16085214377750126,-3.3652319174191314,-3.140607169285037,-0.2246247481340946,0.9332513319598003,3934
SMALL439,OLD,IS,MAVOL,W,0.05,0.4907281699017814,0.16965416884427192,-3.726551569097225,-3.557368362268476,-0.1691832068287491,0.954600599591398,1502
SMALL439,OLD,OOS,MAVOL,W,0.05,0.3773559469323746,0.13848628609082758,-3.1462401776505056,-2.7960342723684084,-0.35020590528209716,0.8886906639328414,2432
SMALL439,OLD,FULL,MAVOL,W,0.08,0.42762992215950424,0.16350255256824034,-3.638631907706591,-3.3424063249970937,-0.2962255827094973,0.9185887470282185,3934
SMALL439,OLD,COMMON,MAVOL,W,0.08,0.42762992215950424,0.16350255256824034,-3.638631907706591,-3.3424063249970937,-0.2962255827094973,0.9185887470282185,3934
SMALL439,OLD,IS,MAVOL,W,0.08,0.5016180289030863,0.17100077865559785,-3.9095821750858573,-3.6079018314949973,-0.30168034359085993,0.9228356560674582,1502
SMALL439,OLD,OOS,MAVOL,W,0.08,0.38193496478744,0.1404430993512003,-3.4740895401395244,-3.095012531208363,-0.37907700893116125,0.890884502385066,2432
SMALL439,OLD,FULL,MAVOL,W,0.12,0.4395829175589047,0.1648904943505425,-4.003616615505723,-3.6259382363067916,-0.3776783791989313,0.9056656979251685,3934
SMALL439,OLD,COMMON,MAVOL,W,0.12,0.4395829175589047,0.1648904943505425,-4.003616615505723,-3.6259382363067916,-0.3776783791989313,0.9056656979251685,3934
SMALL439,OLD,IS,MAVOL,W,0.12,0.5197884782418294,0.16607842316568255,-4.620790331919999,-3.998867566254871,-0.6219227656651283,0.8654077071255663,1502
SMALL439,OLD,OOS,MAVOL,W,0.12,0.39004806881476295,0.14327590962530282,-3.6304029475680455,-3.275118401898669,-0.3552845456693765,0.9021363328532508,2432
SMALL439,NEW,FULL,MAVOL,W,0.01,0.4200401816125944,0.16017814131013064,-3.3062400671526104,-3.0024327037948106,-0.3038073633577998,0.9081109183884993,3934
