nrung,step,g_first,g_last,npass,lo,hi,width,width_rungs,contig,censor,cen_lo,cen_hi,is_empty,file,gcol,pcol,key,top_short,top_at_ceiling,top_levered,short_by,short_rungs,censor_class,ladder_fact,ceiling_candidate,both_top_at_ceiling
5,0.09999999999999998,0.55,1.0,2,0.65,0.75,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=cand20|band=5.0|cost=10.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=cand20|band=5.0|cost=25.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.65,0.75,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=cand20|band=8.0|cost=10.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=cand20|band=8.0|cost=25.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.85,0.85,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=0.0|cost=10.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,3,0.75,1.0,0.25,2.5000000000000004,True,True,False,True,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=2.0|cost=10.0,False,True,False,,,TOP_AT_CEILING,False,True,False
5,0.09999999999999998,0.55,1.0,1,0.85,0.85,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=2.0|cost=25.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,3,0.75,1.0,0.25,2.5000000000000004,True,True,False,True,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=3.0|cost=10.0,False,True,False,,,TOP_AT_CEILING,False,True,False
5,0.09999999999999998,0.55,1.0,2,0.85,1.0,0.15000000000000002,1.5000000000000007,True,True,False,True,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=3.0|cost=25.0,False,True,False,,,TOP_AT_CEILING,False,True,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=5.0|cost=10.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=5.0|cost=25.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=8.0|cost=10.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.grid.csv,g,pass4b,uni=u56|book=ew-all|band=8.0|cost=25.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=broad|book=ew-all|cost=10.0|sel=CTL0|band=0.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=broad|book=ew-all|cost=10.0|sel=PIN3|band=3.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=broad|book=ew-all|cost=10.0|sel=SEL-IS|band=8.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.85,0.85,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=broad|book=ew-all|cost=25.0|sel=PIN3|band=3.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=broad|book=ew-all|cost=25.0|sel=SEL-IS|band=8.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.65,0.75,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=cand20|cost=10.0|sel=CTL0|band=0.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.65,0.75,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=cand20|cost=10.0|sel=PIN3|band=3.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.65,0.75,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=cand20|cost=10.0|sel=SEL-IS|band=8.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=cand20|cost=25.0|sel=PIN3|band=3.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=cand20|cost=25.0|sel=SEL-IS|band=8.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,1,0.85,0.85,0.0,0.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=ew-all|cost=10.0|sel=CTL0|band=0.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,3,0.75,1.0,0.25,2.5000000000000004,True,True,False,True,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=ew-all|cost=10.0|sel=PIN3|band=3.0,False,True,False,,,TOP_AT_CEILING,False,True,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=ew-all|cost=10.0|sel=SEL-IS|band=8.0,False,False,False,,,UNCENSORED,False,False,False
5,0.09999999999999998,0.55,1.0,2,0.85,1.0,0.15000000000000002,1.5000000000000007,True,True,False,True,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=ew-all|cost=25.0|sel=PIN3|band=3.0,False,True,False,,,TOP_AT_CEILING,False,True,False
5,0.09999999999999998,0.55,1.0,2,0.75,0.85,0.09999999999999998,1.0,True,False,False,False,False,2026-09-05_band-width-at-g085_cloud.walkforward.csv,g,pass4b,uni=u56|book=ew-all|cost=25.0|sel=SEL-IS|band=8.0,False,False,False,,,UNCENSORED,False,False,False
3,0.09999999999999998,0.8,1.0,3,0.8,1.0,0.19999999999999996,2.0,True,True,True,True,False,2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,g,pass4b,panel=u56|book=EWBAND3|f4b=-|f4a=DD,False,True,False,,,BOTH_EDGES,True,False,True
3,0.10000000000000003,0.9,1.1,3,0.9,1.1,0.20000000000000007,2.0,True,True,True,True,False,2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.ladder.csv,g,pass4b,panel=u56|book=TOP40|f4b=-|f4a=DD,False,False,True,,,BOTH_EDGES,True,False,False
10,0.09999999999999998,0.2,1.0,2,0.9,1.0,0.09999999999999998,1.0,True,True,False,True,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k20d00|parent=B136,False,True,False,,,TOP_AT_CEILING,False,True,False
10,0.09999999999999998,0.2,1.0,3,0.75,0.9,0.15000000000000002,1.5000000000000007,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k40d03|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,3,0.7,0.8,0.10000000000000009,1.000000000000001,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k40d04|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,3,0.7,0.8,0.10000000000000009,1.000000000000001,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k40d06|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,1,0.9,0.9,0.0,0.0,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k40d11|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,2,0.75,0.8,0.050000000000000044,0.5000000000000006,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k40d14|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d00|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,2,0.7,0.75,0.050000000000000044,0.5000000000000006,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d01|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,2,0.7,0.75,0.050000000000000044,0.5000000000000006,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d02|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,2,0.7,0.75,0.050000000000000044,0.5000000000000006,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d03|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,1,0.7,0.7,0.0,0.0,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d06|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,2,0.7,0.75,0.050000000000000044,0.5000000000000006,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d08|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,1,0.7,0.7,0.0,0.0,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=B136k80d10|parent=B136,False,False,False,,,UNCENSORED,False,False,False
10,0.09999999999999998,0.2,1.0,3,0.7,0.8,0.10000000000000009,1.000000000000001,True,False,False,False,False,2026-09-05_the-gross-ladder-is-not-a-rescaling_C.keep.csv,gross,pass4b,book=U56|parent=U56,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=10.0|fin=0.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,3,1.0,1.25,0.25,2.499999999999998,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=10.0|fin=0.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=10.0|fin=150.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,3,1.0,1.25,0.25,2.499999999999998,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=10.0|fin=150.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=10.0|fin=300.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,3,1.0,1.25,0.25,2.499999999999998,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=10.0|fin=300.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=25.0|fin=0.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,2,1.1,1.25,0.1499999999999999,1.4999999999999978,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=25.0|fin=0.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=25.0|fin=150.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,2,1.1,1.25,0.1499999999999999,1.4999999999999978,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=25.0|fin=150.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=25.0|fin=300.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,2,1.1,1.25,0.1499999999999999,1.4999999999999978,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S3|cost=25.0|fin=300.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=10.0|fin=0.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,3,1.0,1.25,0.25,2.499999999999998,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=10.0|fin=0.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=10.0|fin=150.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,3,1.0,1.25,0.25,2.499999999999998,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=10.0|fin=150.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=10.0|fin=300.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,3,1.0,1.25,0.25,2.499999999999998,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=10.0|fin=300.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=25.0|fin=0.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,2,1.1,1.25,0.1499999999999999,1.4999999999999978,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=25.0|fin=0.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=25.0|fin=150.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,2,1.1,1.25,0.1499999999999999,1.4999999999999978,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=25.0|fin=150.0|f=0.6,False,False,False,,,UNCENSORED,False,False,False
12,0.10000000000000009,0.4,2.0,1,0.75,0.75,0.0,0.0,True,False,False,False,False,2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C.grid.csv,g,pass4b,panel=broad|book=EWall|sleeve=S4|cost=25.0|fin=300.0|f=0.25,False,False,False,,,UNCENSORED,False,False,False
