panel,dial,bps,aware,blind,median_arm,do_nothing,moved,OOS_aware,OOS_blind,OOS_DEFAULT,OOS_MEDIAN,OOS_RANDOM,OOS_ORACLE,IS_aware,IS_blind,CAGR_aware,CAGR_blind,CAGR_DEFAULT,CAGR_RANDOM,MaxDD_aware,MaxDD_blind,MaxDD_DEFAULT,MaxDD_RANDOM,turn_aware,turn_blind,turn_DEFAULT,vol_aware,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,L_aware_DEFAULT,L_blind_DEFAULT,L_aware_MEDIAN,L_blind_MEDIAN,L_aware_RANDOM,L_blind_RANDOM,DELTA,DELTA_IS
B136,K,15,8.0,8.0,4.0,1.0,False,0.8419366894325678,0.8419366894325678,0.844297821903167,0.9410097229310281,0.8682535271138813,0.9410097229310281,1.2477244532495444,1.2477244532495444,0.17670023752149921,0.17670023752149921,0.15413212411371946,0.16972857089958907,-0.33548530238284746,-0.33548530238284746,-0.2624118464782854,-0.2970689723805901,6.432931105751927,6.432931105751927,18.913921819932398,0.22294630962538148,0.43579227988813196,0.043079721657671044,-0.23051092107207027,1.1036857159324693,0.07869915972250108,-0.12255490082555875,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0023611324705992143,-0.0023611324705992143,-0.0990730334984603,-0.0990730334984603,-0.026316837681313432,-0.026316837681313432,0.0,0.0
B136,K,20,8.0,8.0,4.0,1.0,False,0.8273781231608038,0.8273781231608038,0.7948857611242331,0.9180150233762995,0.8431439504865862,0.9180150233762995,1.2319795684897286,1.2319795684897286,0.17291474679060204,0.17291474679060204,0.14327023857826404,0.16388332167357533,-0.33548530238284757,-0.33548530238284757,-0.2628389605283894,-0.29729366393499207,6.432931105751927,6.432931105751927,18.913921819932398,0.2229817384940327,0.2954549455949994,0.026990441626883133,-0.24867668081651095,1.0888574418042134,0.07756610244138407,-0.12270185362845043,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.03249236203657069,0.03249236203657069,-0.09063690021549564,-0.09063690021549564,-0.015765827325782356,-0.015765827325782356,0.0,0.0
B136,K,25,8.0,8.0,4.0,1.0,False,0.812797487473699,0.812797487473699,0.745449364954476,0.89499540879864,0.8180093895587738,0.89499540879864,1.2161823488144683,1.2161823488144683,0.16913946711420436,0.16913946711420436,0.13250829807629239,0.15807077898827085,-0.3354853023828478,-0.3354853023828478,-0.26326591267318955,-0.29751827258386,6.432931105751927,6.432931105751927,18.913921819932398,0.22302449199846447,0.15539928865606328,0.011143568780353386,-0.2672108494702856,1.0740236940215921,0.07643420182382177,-0.12284879701089013,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.06734812251922295,0.06734812251922295,-0.08219792132494108,-0.08219792132494108,-0.0052119020850748266,-0.0052119020850748266,0.0,0.0
B136,K,30,8.0,8.0,4.0,1.0,False,0.798196246391623,0.798196246391623,0.6959953387726686,0.8719537591687434,0.7928529649056042,0.8719537591687434,1.2003346606619525,1.2003346606619525,0.16537437615349093,0.16537437615349093,0.12184540380992326,0.1522907330797334,-0.3354853023828478,-0.3354853023828478,-0.26369270294293534,-0.29774279833151474,6.432931105751927,6.432931105751927,18.913921819932398,0.22307456592725305,0.01578374652266296,-0.004464462748184461,-0.28613795128002917,1.0591847096689122,0.07530345672205208,-0.1229957309730142,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.1022009076189544,0.1022009076189544,-0.0737575127771204,-0.0737575127771204,0.005343281486018814,0.005343281486018814,0.0,0.0
B136,L,0,150.0,150.0,200.0,200.0,False,0.9707531118433085,0.9707531118433085,0.9923210432536644,0.9923210432536644,0.9613974235709087,0.9941665400639016,1.1502146194578888,1.1502146194578888,0.18162067464213916,0.18162067464213916,0.1873265587872157,0.17723796419312407,-0.2674756167624467,-0.2674756167624467,-0.26112953259365557,-0.258105359114828,18.998917496822283,18.998917496822283,18.913921819932398,0.19080124912582827,0.8568806821147589,0.09283844674412234,-0.18353080750935913,1.1481353293632495,0.08210528304142994,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.021567931410355956,-0.021567931410355956,-0.021567931410355956,-0.021567931410355956,0.009355688272399743,0.009355688272399743,0.0,0.0
B136,L,5,150.0,150.0,200.0,200.0,False,0.920997754926271,0.920997754926271,0.9430221462864891,0.9430221462864891,0.9075781461934177,0.9450207251413925,1.0987794454448283,1.0987794454448283,0.17045688229461353,0.17045688229461353,0.17615936536998666,0.1654830367051282,-0.2679705966627596,-0.2679705966627596,-0.26155713254116797,-0.2610313516352855,18.998917496822283,18.998917496822283,18.913921819932398,0.1907946535636714,0.7166675545043931,0.07600002707206621,-0.19396901479225026,1.1333248961415157,0.08096874887198968,-0.1222609669578778,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.022024391360218054,-0.022024391360218054,-0.022024391360218054,-0.022024391360218054,0.013419608732853305,0.013419608732853305,0.0,0.0
B136,L,10,150.0,150.0,200.0,200.0,False,0.8711987069651878,0.8711987069651878,0.893678847107437,0.893678847107437,0.8537066901652719,0.895829907567541,1.0472864799436825,1.0472864799436825,0.15939620071571192,0.15939620071571192,0.16509486144543795,0.15384413659346866,-0.268465359733956,-0.268465359733956,-0.26198457049262813,-0.26393001503076646,18.998917496822283,18.998917496822283,18.913921819932398,0.19079687275328794,0.5762505378038234,0.05941502665859644,-0.2119126361153263,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.022480140142249194,-0.022480140142249194,-0.022480140142249194,-0.022480140142249194,0.017492016799915855,0.017492016799915855,0.0,0.0
B136,L,15,200.0,150.0,200.0,200.0,True,0.844297821903167,0.821362872507443,0.844297821903167,0.844297821903167,0.799792874805597,0.8466007038649691,0.995971499428891,0.995743352108868,0.15413212411371946,0.14843769923441807,0.15413212411371946,0.14232013060751703,-0.2624118464782854,-0.2689599060221747,-0.2624118464782854,-0.26723701086058377,18.913921819932398,18.998917496822283,18.913921819932398,0.19167868759339815,0.43579227988813196,0.043079721657671044,-0.23051092107207027,1.1036857159324693,0.07869915972250108,-0.12255490082555875,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.022934949395724047,0.0,-0.022934949395724047,0.044504947097570025,0.021569997701845978,0.022934949395724047,0.00022814732002296445
B136,L,20,200.0,150.0,200.0,200.0,True,0.7948857611242331,0.7714971699533419,0.7948857611242331,0.7948857611242331,0.7458465390846599,0.7973397453256164,0.9459052189173432,0.9441577126939296,0.14327023857826404,0.13758045538553332,0.14327023857826404,0.13090989645813803,-0.2628389605283894,-0.2694542355735543,-0.2628389605283894,-0.2706955621190802,18.913921819932398,18.998917496822283,18.913921819932398,0.19169664998764824,0.2954549455949994,0.026990441626883133,-0.24867668081651095,1.0888574418042134,0.07756610244138407,-0.12270185362845043,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.023388591170891204,0.0,-0.023388591170891204,0.04903922203957323,0.025650630868682023,0.023388591170891204,0.0017475062234136862
B136,L,25,200.0,150.0,200.0,200.0,True,0.745449364954476,0.7216085267561326,0.745449364954476,0.745449364954476,0.6918775311481022,0.7480536735458808,0.8958044852529021,0.8925372283751605,0.13250829807629239,0.12682355483901397,0.13250829807629239,0.11961232271262734,-0.26326591267318955,-0.26994834843423365,-0.26326591267318955,-0.2748779415642056,18.913921819932398,18.998917496822283,18.913921819932398,0.191723252228083,0.15539928865606328,0.011143568780353386,-0.2672108494702856,1.0740236940215921,0.07643420182382177,-0.12284879701089013,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.023840838198343373,0.0,-0.023840838198343373,0.05357183380637376,0.029730995608030386,0.023840838198343373,0.0032672568777416533
B136,L,30,200.0,150.0,200.0,200.0,True,0.6959953387726686,0.6717038746154657,0.6959953387726686,0.6959953387726686,0.6378956978468145,0.6987491359530317,0.8456763480962673,0.8408895760592419,0.12184540380992326,0.1161660913299305,0.12184540380992326,0.10842630869066709,-0.26369270294293534,-0.2704422446503515,-0.26369270294293534,-0.2792303234756012,18.913921819932398,18.998917496822283,18.913921819932398,0.19175849071894113,0.01578374652266296,-0.004464462748184461,-0.28613795128002917,1.0591847096689122,0.07530345672205208,-0.1229957309730142,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,-0.024291464157202958,0.0,-0.024291464157202958,0.05809964092585407,0.03380817676865111,0.024291464157202958,0.0047867720370254885
B136,N,0,10.0,10.0,20.0,20.0,False,0.8918420558564232,0.8918420558564232,0.9923210432536644,0.9923210432536644,0.948754504033209,1.0838670141571363,1.1602116601206764,1.1602116601206764,0.1954182291681199,0.1954182291681199,0.1873265587872157,0.18974015140938066,-0.2785689725628876,-0.2785689725628876,-0.26112953259365557,-0.282123863452702,24.0586713161394,24.0586713161394,18.913921819932398,0.22998449566948545,0.8568806821147589,0.09283844674412234,-0.18353080750935913,1.1481353293632495,0.08210528304142994,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.10047898739724126,-0.10047898739724126,-0.10047898739724126,-0.10047898739724126,-0.05691244817678587,-0.05691244817678587,0.0,0.0
B136,N,5,30.0,10.0,20.0,20.0,True,0.9489588370427086,0.8396954733554328,0.9430221462864891,0.9430221462864891,0.9007177353733115,1.0457322965539293,1.1099172080951638,1.1048321948202675,0.1617784109355056,0.18114453612839965,0.17615936536998666,0.1773078967378902,-0.26477600298577064,-0.2790217004939446,-0.26155713254116797,-0.2850642941941749,15.811514782240664,24.0586713161394,18.913921819932398,0.1741098125563384,0.7166675545043931,0.07600002707206621,-0.19396901479225026,1.1333248961415157,0.08096874887198968,-0.1222609669578778,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.005936690756219498,-0.10332667293105624,0.005936690756219498,-0.10332667293105624,0.0482411016693971,-0.06102226201787864,0.10926336368727574,0.0050850132748962995
B136,N,10,30.0,10.0,20.0,20.0,True,0.9035588654738173,0.7874862102940152,0.893678847107437,0.893678847107437,0.8526339170326583,1.0075720252534976,1.062430815996682,1.0493748453781202,0.15263476423982802,0.16703724549625387,0.16509486144543795,0.16501471960169883,-0.2652898369120207,-0.27947425057208053,-0.26198457049262813,-0.28827020943362164,15.811514782240664,24.0586713161394,18.913921819932398,0.17410851009421605,0.5762505378038234,0.05941502665859644,-0.2119126361153263,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.009880018366380305,-0.10619263681342173,0.009880018366380305,-0.10619263681342173,0.05092494844115891,-0.06514770673864312,0.11607265517980203,0.013055970618561785
B136,N,15,30.0,10.0,20.0,20.0,True,0.8581259205571417,0.7352227778283335,0.844297821903167,0.844297821903167,0.8045100608490061,0.9693892487542138,1.0148923404127714,0.9938498009416912,0.14356149408257513,0.15309446398158655,0.15413212411371946,0.15285898258731773,-0.265803449490139,-0.27992662282909064,-0.2624118464782854,-0.2915162422585992,15.811514782240664,24.0586713161394,18.913921819932398,0.1741137598569918,0.43579227988813196,0.043079721657671044,-0.23051092107207027,1.1036857159324693,0.07869915972250108,-0.12255490082555875,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.013828098653974608,-0.1090750440748336,0.013828098653974608,-0.1090750440748336,0.05361585970813554,-0.06928728302067266,0.1229031427288082,0.021042539471080257
B136,N,20,30.0,10.0,20.0,20.0,True,0.8126651368721749,0.6829137192030647,0.7948857611242331,0.7948857611242331,0.7563531972248472,0.9311870199129297,0.9673077303307688,0.9382672898614528,0.1345580709378824,0.13931431930925964,0.14327023857826404,0.14083906820165934,-0.26631684076189854,-0.2803788172967695,-0.2628389605283894,-0.2946451720839739,15.811514782240664,24.0586713161394,18.913921819932398,0.1741255612520308,0.2954549455949994,0.026990441626883133,-0.24867668081651095,1.0888574418042134,0.07756610244138407,-0.12270185362845043,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.01777937574794175,-0.1119720419211685,0.01777937574794175,-0.1119720419211685,0.056311939647327725,-0.07343947802178252,0.12975141766911025,0.029040440469315976
B136,N,25,30.0,10.0,20.0,20.0,True,0.7671816569155124,0.6305676027734711,0.745449364954476,0.745449364954476,0.7081703696294961,0.8929683947255439,0.9196829534880174,0.8826375702721211,0.12562396917327523,0.12569495999162528,0.13250829807629239,0.12895337862563772,-0.2668300107690724,-0.2808308340069122,-0.26326591267318955,-0.2976621964586631,15.811514782240664,24.0586713161394,18.913921819932398,0.17414391294735884,0.15539928865606328,0.011143568780353386,-0.2672108494702856,1.0740236940215921,0.07643420182382177,-0.12284879701089013,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.021732291961036432,-0.11488176218100488,0.021732291961036432,-0.11488176218100488,0.059011287286016345,-0.07760276685602496,0.1366140541420413,0.037045383215896344
B136,N,30,30.0,10.0,20.0,20.0,True,0.7216806281941054,0.5781930149895335,0.6959953387726686,0.6959953387726686,0.6599686290862932,0.8547364311064933,0.8720239926303881,0.8269709206311974,0.11675866702170667,0.11223455510347136,0.12184540380992326,0.11720033547082975,-0.26734295955343546,-0.28128267299131404,-0.26369270294293534,-0.3006988009791482,15.811514782240664,24.0586713161394,18.913921819932398,0.17416881287241381,0.01578374652266296,-0.004464462748184461,-0.28613795128002917,1.0591847096689122,0.07530345672205208,-0.1229957309730142,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.025685289421436774,-0.11780232378313515,0.025685289421436774,-0.11780232378313515,0.06171199910781222,-0.08177561409675971,0.14348761320457193,0.04505307199919073
B136,V,0,0.2,0.2,0.6,0.6,False,0.8622820058852706,0.8622820058852706,0.9923210432536644,0.9923210432536644,0.9566569900126102,1.0586939915843168,1.2567805613246346,1.2567805613246346,0.09331727233400011,0.09331727233400011,0.1873265587872157,0.16973926024103644,-0.1588328211153346,-0.1588328211153346,-0.26112953259365557,-0.2526011464423352,26.63035523861835,26.63035523861835,18.913921819932398,0.1106010626551646,0.8568806821147589,0.09283844674412234,-0.18353080750935913,1.1481353293632495,0.08210528304142994,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.13003903736839384,-0.13003903736839384,-0.13003903736839384,-0.13003903736839384,-0.09437498412733958,-0.09437498412733958,0.0,0.0
B136,V,5,5.0,0.2,0.6,0.6,True,0.9605773757511166,0.7416502633110266,0.9430221462864891,0.9430221462864891,0.8947903104007646,1.0132762398926993,1.15459157546671,1.1499038824282233,0.19989406020638567,0.07885601083411253,0.17615936536998666,0.157885411746136,-0.3096190171019002,-0.16533372683956904,-0.26155713254116797,-0.2549205628022674,18.014435392153516,26.63035523861835,18.913921819932398,0.21369708649635272,0.7166675545043931,0.07600002707206621,-0.19396901479225026,1.1333248961415157,0.08096874887198968,-0.1222609669578778,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.01755522946462751,-0.2013718829754625,0.01755522946462751,-0.2013718829754625,0.06578706535035195,-0.15314004708973805,0.21892711244009,0.004687693038486707
B136,V,10,5.0,0.2,0.6,0.6,True,0.9183615579441134,0.6209174730271244,0.893678847107437,0.893678847107437,0.8328719944857919,0.9678251257443541,1.1078255844838025,1.0427778702305242,0.1891371522138341,0.06458149792979229,0.16509486144543795,0.14615128175259698,-0.3102397258848344,-0.17178595221850268,-0.26198457049262813,-0.2572231108368082,18.014435392153516,26.63035523861835,18.913921819932398,0.2137125265735402,0.5762505378038234,0.05941502665859644,-0.2119126361153263,1.1185082795688428,0.07983337481604358,-0.12240793860208021,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.024682710836676502,-0.27276137408031254,0.024682710836676502,-0.27276137408031254,0.0854895634583216,-0.21195452145866744,0.29744408491698904,0.06504771425327838
B136,V,15,5.0,0.2,0.6,0.6,True,0.8761229807940155,0.500188895335977,0.844297821903167,0.844297821903167,0.7709242021576523,0.9223459174764117,1.0610225267222895,0.9354773256109364,0.1784745229205058,0.05049138001649567,0.15413212411371946,0.1345356635276792,-0.31086004860445027,-0.1781898502376168,-0.2624118464782854,-0.2595126966260842,18.014435392153516,26.63035523861835,18.913921819932398,0.2137350066887453,0.43579227988813196,0.043079721657671044,-0.23051092107207027,1.1036857159324693,0.07869915972250108,-0.12255490082555875,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.03182515889084847,-0.34410892656719005,0.03182515889084847,-0.34410892656719005,0.10519877863636318,-0.27073530682167535,0.3759340854580385,0.12554520111135303
B136,V,20,5.0,0.2,0.6,0.6,True,0.8338658333519215,0.3795693000169023,0.7948857611242331,0.7948857611242331,0.7089690435777842,0.876843889969976,1.014188194333063,0.8280772725421921,0.16790536479889262,0.036583332427074344,0.14327023857826404,0.12303736248764374,-0.31147998541095157,-0.18626700637357785,-0.2628389605283894,-0.26232197233772897,18.014435392153516,26.63035523861835,18.913921819932398,0.21376452462091372,0.2954549455949994,0.026990441626883133,-0.24867668081651095,1.0888574418042134,0.07756610244138407,-0.12270185362845043,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0389800722276884,-0.41531646110733084,0.0389800722276884,-0.41531646110733084,0.12489678977413732,-0.3293997435608819,0.45429653333501924,0.18611092179087096
B136,V,25,5.0,0.2,0.6,0.6,True,0.7915943071128207,0.25916251733841733,0.745449364954476,0.745449364954476,0.6470285118768588,0.831324321596154,0.9673283864580551,0.7206526968681424,0.15742887707838182,0.022855059084845974,0.13250829807629239,0.11165519607559427,-0.31209953645451494,-0.2016179881388489,-0.26326591267318955,-0.26602210622377576,18.014435392153516,26.63035523861835,18.913921819932398,0.21380107745506774,0.15539928865606328,0.011143568780353386,-0.2672108494702856,1.0740236940215921,0.07643420182382177,-0.12284879701089013,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.04614494215834475,-0.48628684761605867,0.04614494215834475,-0.48628684761605867,0.1445657952359619,-0.3878659945384415,0.5324317897744034,0.2466756895899127
B136,V,30,5.0,0.2,0.6,0.6,True,0.7493125939418968,0.13907100048203994,0.6959953387726686,0.6959953387726686,0.5851244173082538,0.785792491162985,0.9204489056485647,0.6132782867205777,0.14704426569005613,0.009304292160706495,0.12184540380992326,0.10038799364054732,-0.3127187018852895,-0.24900943566329392,-0.26369270294293534,-0.27384535167612545,18.014435392153516,26.63035523861835,18.913921819932398,0.21384466158374374,0.01578374652266296,-0.004464462748184461,-0.28613795128002917,1.0591847096689122,0.07530345672205208,-0.1229957309730142,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.05331725516922814,-0.5569243382906287,0.05331725516922814,-0.5569243382906287,0.16418817663364293,-0.4460534168262139,0.6102415934598568,0.307170618927987
B136,W,0,1.25,1.25,0.75,1.0,False,0.9938405683308157,0.9938405683308157,0.9923210432536644,0.9907714255507485,0.9907408593877399,0.9938405683308157,1.147898758467314,1.147898758467314,0.23305560862403674,0.23305560862403674,0.1873265587872157,0.14050278506340988,-0.31981978462503236,-0.31981978462503236,-0.26112953259365557,-0.19719460718493675,23.685289241195143,23.685289241195143,18.913921819932398,0.2400076450203028,0.8568806821147589,0.09283844674412234,-0.18353080750935913,1.1481353293632495,0.08210528304142994,-0.12211398589281575,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0015195250771512514,0.0015195250771512514,0.003069142780067202,0.003069142780067202,0.003099708943075763,0.003099708943075763,0.0,0.0
