panel,family,level,cad,ident_max_err,gap_pp,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0,cov_c_r
SMALL439,QUANTILE,0.3,M,3.469446951953614e-18,-5.910345459779731,IS,0.301786536384544,0.005675698653576269,-5.2582035370063895,-5.167370340098154,-0.09083319690823544,0.9827254315530074,0.07618579506969692,0.02360375969963302,-0.0009032936951192852
SMALL439,QUANTILE,0.3,M,3.469446951953614e-18,-5.910345459779731,OOS,0.30195874975682446,0.0077348617274544005,-6.942525542014777,-6.903371038185924,-0.039154503828853215,0.9943601930461907,0.10186722819174232,0.03244197277159455,-0.00041354598260461397
SMALL439,QUANTILE,0.3,Q,6.938893903907228e-18,-5.427080404157314,FULL,0.3039501059271513,0.012057681214936732,-5.64224822503927,-5.664039787196984,0.021791562157713606,1.0038622125947962,0.08437173231151696,0.027949250061124253,0.0001732471432081449
SMALL439,QUANTILE,0.3,Q,6.938893903907228e-18,-5.427080404157314,IS,0.30265479850738625,0.00939475779254915,-4.920878432972597,-4.8881502594445125,-0.03272817352808488,0.9933491196797735,0.07243111981765304,0.02322233548792707,-0.00034696157085097165
SMALL439,QUANTILE,0.3,Q,6.938893903907228e-18,-5.427080404157314,OOS,0.3047500860852464,0.013380683289754513,-6.093306704394763,-6.14737949600439,0.0540727916096273,1.0088741293082502,0.09181255459957072,0.030879487555623086,0.0004764238168317313
SMALL439,QUANTILE,0.4,W,6.938893903907228e-18,-4.189956206402434,FULL,0.4012917953076587,0.003250197485316333,-4.767147952276285,-4.752529597553012,-0.014618354723272553,0.9969335219150703,0.08283722513198866,0.03516574560922581,-0.00015203088993875696
SMALL439,QUANTILE,0.4,W,6.938893903907228e-18,-4.189956206402434,IS,0.4014612295992223,0.0028849557031490444,-3.8466848076482707,-3.8179802420030162,-0.028704565645254476,0.9925378430829108,0.06660877263044696,0.028141924553964248,-0.00028277630325363373
SMALL439,QUANTILE,0.4,W,6.938893903907228e-18,-4.189956206402434,OOS,0.4011871529121289,0.0034529710064779445,-5.34553999611489,-5.3399917850300405,-0.005548211084849264,0.9989620859466244,0.09298299589531567,0.03952759593416677,-6.837156730406009e-05
SMALL439,QUANTILE,0.4,M,1.0408340855860843e-17,-5.1153239478011425,FULL,0.4017538028996868,0.007823855871688929,-5.39531357506422,-5.340232428467573,-0.0550811465966472,0.9897909276578069,0.09256015048180788,0.03860701473116568,-0.0005725473429797604
SMALL439,QUANTILE,0.4,M,1.0408340855860843e-17,-5.1153239478011425,IS,0.4016239605614284,0.0063023168369433485,-5.110945178665549,-5.019127846081584,-0.09181733258396552,0.9820351560476063,0.08628521140974521,0.03517575962308972,-0.0009097507772416608
SMALL439,QUANTILE,0.4,M,1.0408340855860843e-17,-5.1153239478011425,OOS,0.40183399335694997,0.00863087723634793,-5.572180512212976,-5.5398182807958385,-0.0323622314171379,0.9941921782063221,0.09645363728248557,0.04073183216035581,-0.0003656646686253489
SMALL439,QUANTILE,0.4,Q,6.938893903907228e-18,-4.989871514149602,FULL,0.40404642594087353,0.013182363560123284,-5.147442805633462,-5.159590331571806,0.012147525938344117,1.002359914698819,0.09010705164855204,0.03863262359221742,6.095211334997491e-05
SMALL439,QUANTILE,0.4,Q,6.938893903907228e-18,-4.989871514149602,IS,0.4023234911509265,0.010315053728903383,-4.279802534689137,-4.246828979028305,-0.032973555660831266,0.9922955427514306,0.07385954807054596,0.03106152272365459,-0.00035581191099605484
SMALL439,QUANTILE,0.4,Q,6.938893903907228e-18,-4.989871514149602,OOS,0.4051105082001253,0.014576662310650676,-5.692777580390618,-5.730321704993124,0.03754412460250656,1.0065950450500352,0.10026404570761493,0.04333626990370876,0.00028755632552285944
SMALL439,QUANTILE,0.5,W,1.3877787807814457e-17,-3.370259871408554,FULL,0.5008912274088941,0.003336918848927564,-3.7768994262185718,-3.76148734208539,-0.015412084133181736,0.9959193819072348,0.07974637555134101,0.04197738128915529,-0.0001613115373456526
SMALL439,QUANTILE,0.5,W,1.3877787807814457e-17,-3.370259871408554,IS,0.5009154179871737,0.0029642861695478515,-3.0752931678662554,-3.049856718560462,-0.025436449305793474,0.9917287725373376,0.0646769088665311,0.03392397718786855,-0.0002509205150446149
SMALL439,QUANTILE,0.5,W,1.3877787807814457e-17,-3.370259871408554,OOS,0.5008762873395785,0.0035480694609707334,-4.21771539386,-4.2086080690519,-0.009107324808099726,0.9978406971647832,0.08915961009891538,0.04698245616031538,-0.00010564985452431863
SMALL439,QUANTILE,0.5,M,1.3877787807814457e-17,-3.9983127308224953,FULL,0.5013961397649029,0.008074715897998826,-4.19683963491988,-4.143075191675538,-0.05376444324434182,0.9871893024462994,0.08730330096033412,0.04533490461113532,-0.0005704329376985413
SMALL439,QUANTILE,0.5,M,1.3877787807814457e-17,-3.9983127308224953,IS,0.5011529751771789,0.00660238982682881,-4.094468513640681,-4.011615779291611,-0.08285273434907037,0.9797647157199897,0.08344986105078656,0.042505175914379745,-0.000822341147220789
SMALL439,QUANTILE,0.5,M,1.3877787807814457e-17,-3.9983127308224953,OOS,0.5015463178943279,0.008860663195469494,-4.260364654578286,-4.224549875101324,-0.035814779476961434,0.9915934943647432,0.08969002325656028,0.04708637671077742,-0.0004166021265626805
SMALL439,QUANTILE,0.5,Q,6.938893903907228e-18,-3.955484111317231,FULL,0.5037976364387181,0.013518409011517227,-4.067260870208411,-4.076355504642715,0.009094634434303472,1.0022360587935037,0.08653830753144076,0.04586569882935665,1.4714879874316483e-05
SMALL439,QUANTILE,0.5,Q,6.938893903907228e-18,-3.955484111317231,IS,0.5021531856478825,0.010773333778575379,-3.4555599648232738,-3.4174785086656723,-0.0380814561576015,0.9889796569744814,0.07216909090687684,0.037613491258644105,-0.0004087384556698801
SMALL439,QUANTILE,0.5,Q,6.938893903907228e-18,-3.955484111317231,OOS,0.5048132470833873,0.014875903085712601,-4.451374623558291,-4.487677267985779,0.03630264442748832,1.0081553783937576,0.09550874769592,0.050995001460337086,0.0002500708864405618
SMALL439,QUANTILE,0.6,W,6.938893903907228e-18,-2.826061631754939,FULL,0.6014276085375477,0.003312682549652152,-3.093047934538262,-3.08616086862592,-0.006887065912342116,0.99777337239574,0.08265966986246709,0.05172919051708447,-8.300262833246786e-05
SMALL439,QUANTILE,0.6,W,6.938893903907228e-18,-2.826061631754939,IS,0.6015255916873014,0.002947354435661603,-2.8447599662282608,-2.8185175248195637,-0.026242441408697026,0.9907751649628666,0.07471018677286367,0.046262587110581066,-0.00025841861344213905
SMALL439,QUANTILE,0.6,W,6.938893903907228e-18,-2.826061631754939,OOS,0.601367094273185,0.0035186436149152304,-3.2478989142365133,-3.2531361139038095,0.0052371996672961885,1.0016124885058275,0.0875986045388375,0.055119615396472366,2.623805415101459e-05
SMALL439,QUANTILE,0.6,M,6.938893903907228e-18,-3.216278434052633,FULL,0.6018377470197005,0.007871327073646583,-3.3449788793800117,-3.3013760128167036,-0.04360286656330814,0.9869646810531163,0.08795722965182318,0.05450744085802306,-0.00048398472213755263
SMALL439,QUANTILE,0.6,M,6.938893903907228e-18,-3.216278434052633,IS,0.6017016231011798,0.0064790270308782184,-3.3682098655944737,-3.2913553953944463,-0.07685447020002734,0.9771823985835684,0.08617483206837395,0.052492733412429216,-0.0007662474959122605
SMALL439,QUANTILE,0.6,M,6.938893903907228e-18,-3.216278434052633,OOS,0.6019218169726684,0.008619816419924403,-3.330584928968827,-3.307560314451452,-0.02302461451737514,0.9930869156594353,0.08905949677009728,0.05575364748040901,-0.00031046373240970827
SMALL439,QUANTILE,0.6,Q,6.938893903907228e-18,-3.270180991638316,FULL,0.60431528404863,0.013380216384639725,-3.3423200973899947,-3.369855332320282,0.02753523493028709,1.0082383596208482,0.09023592278056336,0.05681272180666341,0.00017673632990913626
SMALL439,QUANTILE,0.6,Q,6.938893903907228e-18,-3.270180991638316,IS,0.6030426730691361,0.010946412990723875,-3.1204410707406094,-3.101982494878852,-0.018458575861757254,0.9940846260373774,0.08196456725717916,0.05076015654977306,-0.00022409265941655777
SMALL439,QUANTILE,0.6,Q,6.938893903907228e-18,-3.270180991638316,OOS,0.6051012469150773,0.014630160130127206,-3.4807675505886593,-3.5360092396748533,0.05524168908619398,1.0158705481717247,0.09537585585143837,0.06056818034555178,0.0004113980206586925
SMALL439,QUANTILE,0.7,W,2.0816681711721685e-17,-2.2071401970164217,FULL,0.7013971914826282,0.0029490663728635367,-2.367717505336442,-2.3622208486303142,-0.005496656706127645,0.9976784997814396,0.08531704927594608,0.06163987422258166,-7.333058482441888e-05
SMALL439,QUANTILE,0.7,W,2.0816681711721685e-17,-2.2071401970164217,IS,0.7015247500185013,0.0026186942081719436,-2.2876499470195544,-2.26684326743376,-0.020806679585794186,0.9909047799848477,0.0804611290340922,0.05758462956389665,-0.00020462984462190574
SMALL439,QUANTILE,0.7,W,2.0816681711721685e-17,-2.2071401970164217,OOS,0.7013184114987131,0.0031336959172665138,-2.417480293663399,-2.4215433818538523,0.004063088190453534,1.0016807120211502,0.08832695436283955,0.06415215142620556,8.6109298489989e-06
SMALL439,QUANTILE,0.7,M,2.0816681711721685e-17,-2.4650213148003752,FULL,0.7017871099459583,0.006962624206257812,-2.54165463619882,-2.5096983235065595,-0.031956312692260624,0.9874269650025886,0.09005232394302332,0.06463577758103511,-0.00037840464116100037
SMALL439,QUANTILE,0.7,M,2.0816681711721685e-17,-2.4650213148003752,IS,0.7016897067048585,0.005704859480011874,-2.6251517446173267,-2.5686649133647377,-0.05648683125258902,0.9784824510170085,0.09003094602925898,0.06377942858308572,-0.0005677937264231448
SMALL439,QUANTILE,0.7,M,2.0816681711721685e-17,-2.4650213148003752,OOS,0.7018472660594992,0.0076371534272037,-2.490052521612407,-2.4732739185329145,-0.016778603079492527,0.9932617473190374,0.09006552712386529,0.06516500190774122,-0.00026188062030565865
SMALL439,QUANTILE,0.7,Q,1.3877787807814457e-17,-2.5886810589113685,FULL,0.7039386488905685,0.011452567077266268,-2.6311347355654435,-2.647286250785519,0.016151515220075296,1.0061386119843096,0.09508960478726358,0.06877825743160915,6.645806529706598e-05
SMALL439,QUANTILE,0.7,Q,1.3877787807814457e-17,-2.5886810589113685,IS,0.7029013748050454,0.009271002872725411,-2.601955855364957,-2.584214492343362,-0.017741363021595014,0.993181528047444,0.09087557096894727,0.0648560124152977,-0.00021342462488177817
SMALL439,QUANTILE,0.7,Q,1.3877787807814457e-17,-2.5886810589113685,OOS,0.7045792680009529,0.012571965403108858,-2.6492470085748066,-2.6861441475579895,0.03689713898318292,1.0139274061134194,0.09770031397954071,0.07120784389379264,0.00023253850614514225
SMALL439,QUANTILE,0.8,W,1.734723475976807e-17,-1.5191869904040534,FULL,0.8013121491800764,0.002363887106727286,-1.599901576906837,-1.60116644043935,0.0012648635325129831,1.0007905883404142,0.08793439605881259,0.07193538028974422,-7.689348353014124e-06
SMALL439,QUANTILE,0.8,W,1.734723475976807e-17,-1.5191869904040534,IS,0.8014638720913299,0.0020963422816644727,-1.5376565299415113,-1.5246497931110436,-0.013006736830467602,0.9915411949436053,0.08209812634535019,0.06672156104593507,-0.00013015079819989162
SMALL439,QUANTILE,0.8,W,1.734723475976807e-17,-1.5191869904040534,OOS,0.8012184453097217,0.002510787476886169,-1.6386431657227973,-1.6488514031453239,0.010208237422526523,1.0062296890720706,0.09155458133684702,0.07516814967961905,6.915459029096256e-05
SMALL439,QUANTILE,0.8,M,1.3877787807814457e-17,-1.6095413667376546,FULL,0.801582172986905,0.005462699173755584,-1.6481291423401379,-1.6260634364729798,-0.02206570586715806,0.9866116645229466,0.08911094650861373,0.07262965508521235,-0.0002787481992086762
SMALL439,QUANTILE,0.8,M,1.3877787807814457e-17,-1.6095413667376546,IS,0.8015081162296503,0.004578677697780793,-1.6615664244527872,-1.6246240553550395,-0.03694236909774773,0.9777665409254318,0.086782520531967,0.07016685628743913,-0.00038022043533296885
SMALL439,QUANTILE,0.8,M,1.3877787807814457e-17,-1.6095413667376546,OOS,0.8016279103427426,0.005943801425818706,-1.6397963899615675,-1.626947894788744,-0.012848495172823604,0.9921645789370687,0.09055147054097756,0.07415350664136189,-0.0002165704487351765
SMALL439,QUANTILE,0.8,Q,1.3877787807814457e-17,-1.6568503560675296,FULL,0.8031700370661868,0.009089008792013423,-1.678122376548874,-1.7026731764936853,0.024550799944811352,1.0146299222797452,0.0934371854149263,0.07665596164943755,0.00014523001510942003
SMALL439,QUANTILE,0.8,Q,1.3877787807814457e-17,-1.6568503560675296,IS,0.8025195427572254,0.007773269705083559,-1.766866822891533,-1.771388604856905,0.004521781965372007,1.0025592092775686,0.09421254888344688,0.07654388065453155,-2.007593527042201e-06
SMALL439,QUANTILE,0.8,Q,1.3877787807814457e-17,-1.6568503560675296,OOS,0.803571781495488,0.009793872264024535,-1.6233407874146621,-1.6604275234044286,0.03708673598976642,1.0228459336925988,0.09295859642728832,0.0767251885531417,0.00023489469400038136
SMALL439,QUANTILE,0.9,W,5.551115123125783e-17,-0.7585275097369948,FULL,0.9013930146529535,0.00159437207025314,-0.786505205285315,-0.786212207897341,-0.0002929973879739478,0.9996274692322378,0.08871123394033575,0.0808461818874826,-1.5295506861828095e-05
SMALL439,QUANTILE,0.9,W,5.551115123125783e-17,-0.7585275097369948,IS,0.9015962875745498,0.0015598039485049534,-0.7935750211657489,-0.7875959516651099,-0.005979069500638978,0.9924656530999982,0.08612438048613824,0.07818863027448075,-6.274567124571373e-05
SMALL439,QUANTILE,0.9,W,5.551115123125783e-17,-0.7585275097369948,OOS,0.90126747356404,0.0016028391639035114,-0.7821194630960981,-0.7853488621560878,0.003229399059989646,1.0041290355404349,0.09031194788972874,0.08249075325876776,1.511412321091697e-05
SMALL439,QUANTILE,0.9,M,2.7755575615628914e-17,-0.7770369329522131,FULL,0.9015513090465744,0.0032573833376170758,-0.7905651501297406,-0.7788656712662378,-0.011699478863502755,0.9852011199056995,0.0878598550388292,0.0799542035375318,-0.00015662058732339673
SMALL439,QUANTILE,0.9,M,2.7755575615628914e-17,-0.7770369329522131,IS,0.9016645917279711,0.0028418520544367257,-0.8207337567490036,-0.8008456443320044,-0.01988811241699917,0.9757678878766024,0.08731571671085137,0.07910837914336133,-0.00020972832504678588
SMALL439,QUANTILE,0.9,M,2.7755575615628914e-17,-0.7770369329522131,OOS,0.9014813458116,0.003488114511936382,-0.7719135466949245,-0.765254291283779,-0.006659255411145537,0.9913730553898707,0.0881960501678436,0.08047691470089435,-0.00012350168869030575
SMALL439,QUANTILE,0.9,Q,2.7755575615628914e-17,-0.7949015942183335,FULL,0.9024599652865578,0.0053053655479222235,-0.8024006558458696,-0.8228874968252198,0.020486840979350163,1.0255319344894522,0.0927832421874053,0.0847592356289466,0.00013523885783246813
SMALL439,QUANTILE,0.9,Q,2.7755575615628914e-17,-0.7949015942183335,IS,0.9022436020788577,0.004391562753691001,-0.849470155456622,-0.8504348153920205,0.0009646599353985152,1.0011356019151492,0.09249731994445831,0.08400261838989209,-2.2546981582998538e-05
SMALL439,QUANTILE,0.9,Q,2.7755575615628914e-17,-0.7949015942183335,OOS,0.902593590918945,0.005795074873915822,-0.773307955232827,-0.8059140284775168,0.03260607324468978,1.042164409436177,0.09295986476575657,0.0852267852134283,0.00023201685752518314
SMALL439,QUANTILE,0.95,W,2.0816681711721685e-17,-0.39632496791746075,FULL,0.9502400314804368,0.003876007415165549,-0.4074064169862446,-0.42357501439649337,0.016168597410248786,1.0396866537592968,0.09471199479634129,0.09063793062647885,0.00014838674058025595
SMALL439,QUANTILE,0.95,W,2.0816681711721685e-17,-0.39632496791746075,IS,0.9510260905355968,0.0029879519869265556,-0.42406144444073757,-0.4193386921473419,-0.004722752293395693,0.9888630471944362,0.09188105600868557,0.0876404415642782,-3.456576022384917e-05
SMALL439,QUANTILE,0.95,W,2.0816681711721685e-17,-0.39632496791746075,OOS,0.9497545624422582,0.00426330072826438,-0.3970743063330229,-0.42615909820411524,0.029084791871092364,1.0732477307325425,0.09646404399643393,0.0924933009331037,0.00026611860261113805
SMALL439,QUANTILE,0.95,M,2.7755575615628914e-17,-0.3956147872916649,FULL,0.9503389501737468,0.004152126817241739,-0.4011005583336891,-0.4109812927973078,0.009880734463618701,1.0246340581141715,0.09218431148366513,0.08817330590032824,6.850447901941596e-05
SMALL439,QUANTILE,0.95,M,2.7755575615628914e-17,-0.3956147872916649,IS,0.9509612600834813,0.003357294704045595,-0.42561895734745114,-0.4148641544331477,-0.010754802914303419,0.9747313818413313,0.09080501636151439,0.08654882678803988,-0.00010082326288334086
SMALL439,QUANTILE,0.95,M,2.7755575615628914e-17,-0.3956147872916649,OOS,0.9499546123923236,0.004532718558320251,-0.3859238374875673,-0.4084677699038419,0.022543932416274615,1.0584154960808838,0.09303703338898317,0.0891777950141075,0.00017585646915788494
SMALL439,QUANTILE,0.95,Q,2.0816681711721685e-17,-0.4221159909493677,FULL,0.9509477860977056,0.004221708263008619,-0.42532381057287516,-0.44012466133838135,0.01480085076550619,1.034799017589847,0.0986532390641024,0.09440000095837364,0.00011297239887664141
SMALL439,QUANTILE,0.95,Q,2.0816681711721685e-17,-0.4221159909493677,IS,0.9512900656589633,0.0035420021426879906,-0.4463020853984867,-0.4379280801439567,-0.008374005254530026,0.9812369121084138,0.09567169310441859,0.09120867225043372,-8.196960233385807e-05
SMALL439,QUANTILE,0.95,Q,2.0816681711721685e-17,-0.4221159909493677,OOS,0.9507363946910405,0.0045794460898077,-0.4123067528430946,-0.4414772029765368,0.029170450133442216,1.0707493872760876,0.10049868927046046,0.09637562174202952,0.00023542458405076714
SMALL439,MA-THRESH,0.3,W,6.938893903907228e-18,-13.269447211964458,FULL,0.10141294916173897,0.08296716710720418,-15.38285142248046,-15.361622724849667,-0.021228697630792936,0.9986199764238918,0.17186938311826583,0.018040868893461237,-0.00013032612818176877
SMALL439,MA-THRESH,0.3,W,6.938893903907228e-18,-13.269447211964458,IS,0.08684856419243539,0.05726684778482671,-5.445193167783202,-5.500596110584821,0.05540294280161895,1.0101746514943517,0.06184129106535141,0.00738935938751939,0.00052721388379159
SMALL439,MA-THRESH,0.3,W,6.938893903907228e-18,-13.269447211964458,OOS,0.11040789415511643,0.09433809139318491,-22.076954022478358,-21.858680783410556,-0.21827323906780194,0.9901130727162107,0.24544494825209195,0.024675408027308388,-0.001998067722026479
SMALL439,MA-THRESH,0.3,M,5.204170427930421e-18,-18.950052397008733,FULL,0.10148231215165994,0.07861876222609364,-19.875353855908063,-19.63398868619297,-0.2413651697150918,0.987856056729106,0.2185750404897273,0.01982150193064669,-0.0022590914163438678
SMALL439,MA-THRESH,0.3,M,5.204170427930421e-18,-18.950052397008733,IS,0.08862615648278721,0.057290970843515365,-15.771174809983846,-15.35728028974843,-0.41389452023541473,0.9737562657682672,0.16892486756812453,0.01121311946828607,-0.004081337794844372
SMALL439,MA-THRESH,0.3,M,5.204170427930421e-18,-18.950052397008733,OOS,0.10942225697676145,0.0883629656516511,-22.511212827997127,-22.31920178626785,-0.19201104172927685,0.9914704266182196,0.25028672189043033,0.02517459361045904,-0.0017183158814243601
SMALL439,MA-THRESH,0.3,Q,5.204170427930421e-18,-14.330607158859632,FULL,0.10193991042595284,0.08245247700465501,-14.79113162507324,-14.472669249167659,-0.3184623759055807,0.9784693704323651,0.16248721850193637,0.014575902251203976,-0.003029810843362926
SMALL439,MA-THRESH,0.3,Q,5.204170427930421e-18,-14.330607158859632,IS,0.09245423549253104,0.06230361328492143,-8.668504066841344,-8.307573660626556,-0.3609304062147878,0.9583630112610301,0.09299745291839168,0.00631241224997825,-0.003582457340295599
SMALL439,MA-THRESH,0.3,Q,5.204170427930421e-18,-14.330607158859632,OOS,0.10779825078368292,0.09226133146113247,-18.788005483166216,-18.432750283842015,-0.35525519932420124,0.9810913830293213,0.20759333770052346,0.019713282868861315,-0.0033212812845411156
SMALL439,MA-THRESH,0.2,W,6.938893903907228e-18,-8.989001074319102,FULL,0.17618160358146942,0.11220888580468183,-10.695617655280397,-10.725721732601002,0.030104077320604716,1.0028146179389408,0.13156283396975188,0.024606657416947897,0.0003992370704227345
SMALL439,MA-THRESH,0.2,W,6.938893903907228e-18,-8.989001074319102,IS,0.16951614484127375,0.09901310280296538,-5.1610690864257736,-5.2596691059606515,0.09860001953487796,1.0191045726929344,0.0650762089104171,0.013465518046159364,0.0009682949783973699
SMALL439,MA-THRESH,0.2,W,6.938893903907228e-18,-8.989001074319102,OOS,0.18029818212907384,0.11946784923068665,-14.313340276196174,-14.257372812280234,-0.05596746391593932,0.9960898390706874,0.17468190608993206,0.03154850332797032,-0.0003769481915811925
SMALL439,MA-THRESH,0.2,M,6.938893903907228e-18,-10.483338891163685,FULL,0.1760177487104862,0.10868519873726036,-11.223035830583438,-11.267308355536422,0.044272524952983616,1.0039447904846155,0.13801741935863232,0.025787061052797933,0.0005656095829873007
SMALL439,MA-THRESH,0.2,M,6.938893903907228e-18,-10.483338891163685,IS,0.17245726661212768,0.1003757288569656,-8.22439091285807,-8.193747176600619,-0.030643736257450982,0.9962740418613198,0.10031202294177799,0.018068113813197284,-0.0002703795837679954
SMALL439,MA-THRESH,0.2,M,6.938893903907228e-18,-10.483338891163685,OOS,0.17821669776958754,0.11347806758898678,-13.136337172673485,-13.214240616770901,0.07790344409741579,1.0059303779336202,0.16194685013894916,0.030583478412214316,0.0009493280222871022
SMALL439,MA-THRESH,0.2,Q,6.938893903907228e-18,-10.653567093955086,FULL,0.18000165355724432,0.11606542999291723,-11.02661866681598,-10.609211853889477,-0.4174068129265027,0.9621455293287083,0.1310968011039737,0.02083061443581391,-0.003923423579868782
SMALL439,MA-THRESH,0.2,Q,6.938893903907228e-18,-10.653567093955086,IS,0.18180236998649002,0.1091119392080753,-6.555263094265218,-6.564281338617528,0.009018244352310134,1.0013757257676201,0.08195395386482995,0.016401322922177775,0.0001528570341543649
SMALL439,MA-THRESH,0.2,Q,6.938893903907228e-18,-10.653567093955086,OOS,0.17888953345990596,0.12016761264130993,-13.898018684570989,-13.223289333669008,-0.6747293509019805,0.9514513999286073,0.16255596217459645,0.02357577532888655,-0.006353691269876092
SMALL439,MA-THRESH,0.12,W,3.469446951953614e-18,-6.694313465000401,FULL,0.27789146422515776,0.14290595487058688,-8.02884450015009,-7.852818217009361,-0.17602628314072888,0.9780757638116621,0.11081725864792791,0.03052881364642701,-0.0016619573458534576
SMALL439,MA-THRESH,0.12,W,3.469446951953614e-18,-6.694313465000401,IS,0.28853219985958195,0.14550830689550034,-5.110469568496967,-5.043832352660682,-0.0666372158362849,0.9869606471688895,0.07305435212682942,0.021949656441859755,-0.0006806171604620507
SMALL439,MA-THRESH,0.12,W,3.469446951953614e-18,-6.694313465000401,OOS,0.2713197598983053,0.14090396395475546,-9.893723992064828,-9.688941702627751,-0.20478228943707677,0.97930179883719,0.13480046688827785,0.03586322696762956,-0.0018690593922744663
SMALL439,MA-THRESH,0.12,M,6.938893903907228e-18,-7.246339883973785,FULL,0.27882382354297375,0.13872044534825664,-7.825070855111482,-7.8547983757490725,0.02972752063759021,1.0037990097710325,0.11108144183906798,0.03283073328795316,0.00038364875914582
SMALL439,MA-THRESH,0.12,M,6.938893903907228e-18,-7.246339883973785,IS,0.29149004038153237,0.14218714745414646,-5.29969370317207,-5.574963798369326,0.2752700951972553,1.051940755563382,0.08077464031183901,0.027777703280118304,0.0027262611843230917
SMALL439,MA-THRESH,0.12,M,6.938893903907228e-18,-7.246339883973785,OOS,0.27100118468955475,0.13597667574186734,-9.425801427212699,-9.34067967509069,-0.08512175212200823,0.9909692822642903,0.13022189390714,0.03596387963501302,-0.0006731918221993307
SMALL439,MA-THRESH,0.12,Q,6.938893903907228e-18,-7.272755683780008,FULL,0.28184457950753644,0.14641584901990073,-7.566591288356661,-7.090553348414841,-0.4760379399418202,0.937086870190235,0.1013768251001459,0.025710912216579285,-0.004450005968773821
SMALL439,MA-THRESH,0.12,Q,6.938893903907228e-18,-7.272755683780008,IS,0.2981889120149347,0.14956281671037433,-4.164709913293629,-4.321619715150704,0.1569098018570747,1.0376760459008738,0.06405191368614704,0.02240481455321075,0.0016789083391938787
