panel,cadence,book,gross,draw,pass4b,Sharpe,CAGR,MaxDD,OOS_Sharpe
U56,M,TOP5,0.5,0,False,0.7472059725411339,0.057682240360565684,-0.12387063931506648,0.8878892735086504
U56,M,TOP5,0.5,1,False,0.9519266319340205,0.07200756235281847,-0.13351084349575915,1.1013126985408308
U56,M,TOP5,0.5,2,False,0.7384860645740561,0.05823011451065141,-0.1495434447550369,0.8057878040463805
U56,M,TOP5,0.5,3,False,0.9304422961298077,0.07218844914117661,-0.12529824498813813,1.1040400967081585
U56,M,TOP5,0.5,4,False,0.7542315976834182,0.060224573286308924,-0.16911622527058445,0.8218699441700079
U56,M,TOP5,0.5,5,False,0.7685874883138164,0.059213534830094394,-0.12042649128355154,0.9131251330850394
U56,M,TOP5,0.5,6,False,0.7665140881245109,0.061278729394098175,-0.14592770594673765,0.8760892954484161
U56,M,TOP5,0.5,7,False,1.0235110866608115,0.08341973331438401,-0.18507579894270731,0.8787674111450304
U56,M,TOP5,0.5,8,False,0.5965253995634379,0.04532106579917761,-0.1493266737718969,0.7871044132283189
U56,M,TOP5,0.5,9,False,1.0322045838522427,0.08197838784347322,-0.12231511037390175,1.1465190030886903
U56,M,TOP5,0.5,10,False,1.064478338133678,0.0868627009369245,-0.11090193633760093,1.0269404998876401
U56,M,TOP5,0.5,11,False,0.7562729259621758,0.06039035413897542,-0.13508065042411632,0.912700584885709
U56,M,TOP5,0.5,12,False,0.7856049852211148,0.06016268012697168,-0.13553699532732433,0.9318185057387195
U56,M,TOP5,0.5,13,False,0.7921797588882085,0.06119340703359377,-0.12126030527733767,0.8288813152049135
U56,M,TOP5,0.5,14,False,0.9085703893972589,0.07347015954458747,-0.1173202084600089,1.135776839674326
U56,M,TOP5,0.5,15,False,0.866563772824547,0.06927886316365428,-0.11720153310634396,1.1159345590553131
U56,M,TOP5,0.5,16,False,0.9505980972069757,0.07351826749740464,-0.129892567591661,0.9054754165687081
U56,M,TOP5,0.5,17,False,0.832158345534034,0.0644987749450594,-0.12647501735291855,0.9838447563242866
U56,M,TOP5,0.5,18,False,0.7505220482155912,0.057844096779183785,-0.13063360840545324,0.7272351165111927
U56,M,TOP5,0.5,19,False,0.8607675493267175,0.06651672146071719,-0.10738809298386154,0.872891129844677
U56,M,TOP5,0.5,20,False,0.8801448245952003,0.07048912404104324,-0.1581070418246524,0.8085698345143717
U56,M,TOP5,0.5,21,False,0.8702047953863401,0.06860427054423868,-0.12061635264578074,1.0352713897182457
U56,M,TOP5,0.5,22,False,0.9840467159763464,0.07945514864922854,-0.1422395688917668,1.1179795070538356
U56,M,TOP5,0.5,23,False,0.9411554088543456,0.07254409614178181,-0.1545797881146469,1.0612228608021914
U56,M,TOP5,0.5,24,False,0.8860158925436064,0.07339499708174158,-0.13758805513942085,0.9302918431829914
U56,M,TOP5,0.5,25,False,0.9752528824757949,0.07608955070970791,-0.14883455726385686,0.9826594868309821
U56,M,TOP5,0.5,26,False,0.7451535887692387,0.05720206456326249,-0.17035828945846676,0.5758807295665878
U56,M,TOP5,0.5,27,False,0.798340213246404,0.05997357232258249,-0.14522476735904177,0.9850629705341692
U56,M,TOP5,0.5,28,False,0.8442595687509735,0.06755083033669895,-0.1336569127979207,0.9008721546599472
U56,M,TOP5,0.5,29,False,0.7759217976884812,0.059337955758927974,-0.1154037610619183,0.8078761599386177
U56,M,TOP5,0.5,30,False,0.8067456913323726,0.06539400274119123,-0.1629191175475535,0.7711277176552568
U56,M,TOP5,0.5,31,False,0.8405553010661302,0.06595098146475742,-0.1497565563485136,0.7663524770560587
U56,M,TOP5,0.5,32,False,0.7029513173908365,0.05665439567864783,-0.14842319345318244,0.6279798516203576
U56,M,TOP5,0.5,33,False,0.7822697836744161,0.06222943404357051,-0.13510600204034884,0.7286671879748547
U56,M,TOP5,0.5,34,False,0.8710205408232086,0.07128441335219926,-0.1691213610929425,0.7176903531638489
U56,M,TOP5,0.5,35,False,1.255855054517755,0.10218842132476036,-0.12287056131891338,1.416836413628677
U56,M,TOP5,0.5,36,False,0.8251290758197802,0.06612527553988379,-0.14537637576284734,0.7936388741198279
U56,M,TOP5,0.5,37,False,0.8394667680223687,0.06436074585536411,-0.13479222866228402,0.8574886249057143
U56,M,TOP5,0.5,38,False,0.9177509104935275,0.07191515702209239,-0.12499353912576616,0.7251235183100784
U56,M,TOP5,0.5,39,False,1.0579652599475482,0.08101896066479286,-0.12512739246234394,1.1066658020238629
U56,M,TOP5,0.5,40,False,1.1442172398057502,0.0942437897972146,-0.11892057386712118,1.168092237123682
U56,M,TOP5,0.5,41,False,0.7760514588601899,0.06144870576844674,-0.13192300902087295,0.8286745058939602
U56,M,TOP5,0.5,42,False,0.8104311205606632,0.06325831434958129,-0.16028842369987883,0.7348571909793069
U56,M,TOP5,0.5,43,False,1.0978036806982276,0.08943097487878848,-0.14764921336339998,1.20142417500819
U56,M,TOP5,0.5,44,False,0.625759342031344,0.047698926270791864,-0.10925440909194739,0.5899865850041276
U56,M,TOP5,0.5,45,False,1.1582269762032966,0.0954037226183233,-0.10772057595426432,1.2985535015715508
U56,M,TOP5,0.5,46,False,0.7579115957273225,0.06145444193351435,-0.17150379069943178,0.6771141488263277
U56,M,TOP5,0.5,47,False,0.7803935701029228,0.06151359484260954,-0.12897088205992568,0.7779789441397662
U56,M,TOP5,0.5,48,False,0.8084829386114655,0.0619585415847943,-0.14224310144746732,0.9749136629738826
U56,M,TOP5,0.5,49,False,0.7631820213421158,0.05690445851898707,-0.13389161083068513,0.9448131639125358
U56,M,TOP5,0.5,50,False,0.9057508382365473,0.07588576038015193,-0.16150508585909107,1.0532084066066396
U56,M,TOP5,0.5,51,False,0.8769887291537315,0.06705913350475079,-0.12005657140138537,0.8868149912149763
U56,M,TOP5,0.5,52,False,0.7933270987112953,0.06259732739122748,-0.16035139115827146,0.7011612196490331
U56,M,TOP5,0.5,53,False,0.6652193906162133,0.05489322002491881,-0.15419286570733304,0.5831278907198824
U56,M,TOP5,0.5,54,False,0.884876263837771,0.06856927370519483,-0.13477203636729274,1.028642362389338
U56,M,TOP5,0.5,55,False,0.7374445738173342,0.059524494700936126,-0.16121835021495068,0.7632785859472021
U56,M,TOP5,0.5,56,False,0.8994562214503559,0.07243823331756394,-0.1343814543266042,1.0283364728414763
U56,M,TOP5,0.5,57,False,0.9016216177058824,0.07149675717200332,-0.09217453878666315,0.9321619627768939
U56,M,TOP5,0.5,58,False,0.8636505467527179,0.0661569753334188,-0.11279287947767491,0.8353611957791757
U56,M,TOP5,0.5,59,False,0.8440096508942811,0.06585978673311521,-0.12117718675429145,0.9348527493598434
U56,M,TOP5,0.5,60,False,0.9858684583815523,0.07851138528091983,-0.14188571093612146,1.0414280497980322
U56,M,TOP5,0.5,61,False,0.8419019268524247,0.06458737962337402,-0.15062108724054646,1.0596913459589725
U56,M,TOP5,0.5,62,False,0.9475862572127807,0.0751657444827547,-0.1343621224978736,0.9663180349805618
U56,M,TOP5,0.5,63,False,0.8144577773657234,0.06595958513867717,-0.17498769292435568,0.9110751830179468
U56,M,TOP5,0.5,64,False,0.8348229254326477,0.06593180024989032,-0.14361427104060887,1.1057203637823065
U56,M,TOP5,0.5,65,False,0.6079016476835423,0.04540166192291517,-0.11886562595132388,0.6835462930440067
U56,M,TOP5,0.5,66,False,0.8526582193397263,0.06553743254610134,-0.12862256057610388,0.7758613764037621
U56,M,TOP5,0.5,67,False,0.903502679835695,0.07183446042014152,-0.11931385558983587,1.0182685370019338
U56,M,TOP5,0.5,68,False,0.6314139448617532,0.04905022174630691,-0.1446543179402463,0.5934324769557108
U56,M,TOP5,0.5,69,True,1.3294982653309604,0.10811526827110995,-0.1292771900059122,1.4555031461984946
U56,M,TOP5,0.5,70,False,0.7941801172355042,0.06184124296306548,-0.12999274179464904,0.7271927780349452
U56,M,TOP5,0.5,71,False,0.8100521129403311,0.06392065193461982,-0.12869027703444957,0.8778344563712556
U56,M,TOP5,0.5,72,False,0.7299992324528835,0.056828687536552014,-0.15772230506873874,0.7658025285321152
U56,M,TOP5,0.5,73,False,0.6866220576026405,0.05483197416422669,-0.15163281487721736,0.7356242980850803
U56,M,TOP5,0.5,74,False,0.8298638780944051,0.06588863714023785,-0.10153968706182526,0.927813828858405
U56,M,TOP5,0.5,75,False,0.7526198025245406,0.05892030429230233,-0.13000706455754096,0.7084783163292274
U56,M,TOP5,0.5,76,False,0.7922264027132173,0.06039920827243739,-0.10553020519243628,0.7970626395874129
U56,M,TOP5,0.5,77,False,0.7553659154769455,0.059126032632236925,-0.1628856123515019,0.8649915589316857
U56,M,TOP5,0.5,78,False,0.7949248552246883,0.06296973060101174,-0.12552138513456468,0.7448719386211661
U56,M,TOP5,0.5,79,False,0.6592794157733316,0.05167861575211852,-0.1364337468475736,0.7526915942502156
U56,M,TOP5,0.5,80,False,0.7575073293603312,0.06241392514408117,-0.17146809738560798,0.8973328444535599
U56,M,TOP5,0.5,81,False,0.887482180471747,0.06992179190002257,-0.18853527599523978,0.8249992572623328
U56,M,TOP5,0.5,82,False,0.6270122356618631,0.047136782806024735,-0.13962670118669906,0.6616628727997046
U56,M,TOP5,0.5,83,False,1.078536046327181,0.08859109938567222,-0.1209177249335831,0.9420677239372071
U56,M,TOP5,0.5,84,False,0.987485316903881,0.07604501689401566,-0.10343229584855917,0.9191490468852495
U56,M,TOP5,0.5,85,False,0.8837951767486744,0.07184689673101863,-0.14141009533726834,0.8179883717530094
U56,M,TOP5,0.5,86,False,0.8022811858935434,0.06355137199401484,-0.12585292231510747,0.8664713391892984
U56,M,TOP5,0.5,87,False,0.8087737945493424,0.062494830620744235,-0.13692645649984303,0.8880369023282724
U56,M,TOP5,0.5,88,False,0.784559923505795,0.06229889755433837,-0.12558115432222006,0.7178913857924735
U56,M,TOP5,0.5,89,False,0.7401042204741705,0.06066521337097952,-0.12180666201438972,0.6746216732132545
U56,M,TOP5,0.5,90,False,1.05063341648465,0.08372785844351283,-0.1061277543995659,1.0114520388169406
U56,M,TOP5,0.5,91,False,0.8365543338276927,0.06785957707377022,-0.12075119003779833,0.8434660594066851
U56,M,TOP5,0.5,92,False,0.7460608266113194,0.05634985180983576,-0.11445743256234353,0.9672234040675868
U56,M,TOP5,0.5,93,False,0.9269260627473145,0.07067336097796906,-0.1282454622317536,1.0139468824199571
U56,M,TOP5,0.5,94,False,0.7555319781057692,0.05968675973591764,-0.1494570284907476,0.8758974253360884
U56,M,TOP5,0.5,95,False,0.9053206748662045,0.0694412716104742,-0.12948544749782542,0.8901585750329113
U56,M,TOP5,0.5,96,False,1.025572792143617,0.08378939165881083,-0.11058467041827369,1.2180063172965483
U56,M,TOP5,0.5,97,False,0.8768735690375347,0.06922025528862474,-0.13666169366735792,1.0071332895313245
U56,M,TOP5,0.5,98,False,0.8575044671001525,0.06616856646417801,-0.12090232580267546,0.9518720619177742
U56,M,TOP5,0.5,99,False,0.7896126536877599,0.061515867904069044,-0.11819930109782484,0.7671730613872143
U56,M,TOP5,0.5,100,False,1.100457318506145,0.08740972196854413,-0.1296615986041485,1.0491066428721811
U56,M,TOP5,0.5,101,False,0.5233943726317837,0.03898868540499412,-0.16053425706397284,0.7587240051391936
U56,M,TOP5,0.5,102,False,0.7303676060409177,0.05603468282456148,-0.129445225501009,0.6486299642257655
U56,M,TOP5,0.5,103,False,0.7388711600089215,0.05828196402207153,-0.13921952469914267,0.6804551521139095
U56,M,TOP5,0.5,104,False,0.7171376877850301,0.055230201294230286,-0.2072329798096828,0.664138476366849
U56,M,TOP5,0.5,105,False,0.934133970166502,0.07464398281139117,-0.1619106576666437,0.9174959498362053
U56,M,TOP5,0.5,106,False,0.767192404067279,0.061659651876561083,-0.18908791830040905,0.602630546437516
U56,M,TOP5,0.5,107,False,1.1553755107363675,0.09358028517855232,-0.13558868186949546,1.3749203413605584
U56,M,TOP5,0.5,108,False,1.0699923459479488,0.08898961957367768,-0.11291476340483708,1.0739917478093164
U56,M,TOP5,0.5,109,False,0.883384692548438,0.06711591268791728,-0.11090620014137054,0.7993558162405555
U56,M,TOP5,0.5,110,False,0.8079510981451199,0.06573607380002944,-0.18017322623226406,0.6552264944083014
U56,M,TOP5,0.5,111,False,0.8652230533089733,0.06524952685975838,-0.12404391791622449,0.8031246497395834
U56,M,TOP5,0.5,112,False,1.0194535350868055,0.07854066572160545,-0.13328270371601125,1.1651545053908925
U56,M,TOP5,0.5,113,False,0.9811040252073655,0.07530564659232075,-0.1417006807551393,1.0664569991538495
U56,M,TOP5,0.5,114,False,1.103156811152814,0.09005538901211163,-0.12606054605251427,1.0831513376007027
U56,M,TOP5,0.5,115,False,1.0519694857695645,0.08545894492410877,-0.1410359162971958,1.0469343602620047
U56,M,TOP5,0.5,116,False,0.8407749881740475,0.06682063138452121,-0.1347243393248403,0.8560945174958664
U56,M,TOP5,0.5,117,False,0.6839378652060838,0.05267247790276719,-0.13641020032032658,0.9129205641511283
U56,M,TOP5,0.5,118,False,0.8162811898829837,0.06400682106425837,-0.1291661605599499,0.6909500727786764
U56,M,TOP5,0.5,119,False,0.7223522765076106,0.058344295775007105,-0.14859558050741095,0.8732587464448041
U56,M,TOP5,0.5,120,False,0.9627268722976661,0.0801826894348916,-0.1857787183902877,0.8994708329494285
U56,M,TOP5,0.5,121,False,0.8440940059554182,0.0651404994804019,-0.12018341635743568,0.8890733073027534
U56,M,TOP5,0.5,122,False,0.7938727540771495,0.06127164041952371,-0.12548440911762193,0.8624241378256188
U56,M,TOP5,0.5,123,False,0.7619460159707572,0.06237295052103331,-0.14360834171143033,0.8147972181902025
U56,M,TOP5,0.5,124,False,0.9796689841932126,0.0756217921989335,-0.11500816625234345,0.8974419836630644
U56,M,TOP5,0.5,125,False,0.8365316226087387,0.0661082775016344,-0.11487748063517011,0.8462138516335397
U56,M,TOP5,0.5,126,False,0.7915464986848307,0.06414671671664252,-0.14527570350828822,0.9654873590016122
U56,M,TOP5,0.5,127,False,0.7656106290915042,0.05965285063212411,-0.13462438835591728,0.9553402059472399
U56,M,TOP5,0.5,128,False,0.81683221777079,0.06407450076005827,-0.1339730590515319,0.890145490079247
U56,M,TOP5,0.5,129,False,0.9862785423195543,0.08132908585001286,-0.15372100912692788,1.0500669226420105
U56,M,TOP5,0.5,130,False,1.1429828658164818,0.09200501922862392,-0.12007855507699638,1.2827916356283209
U56,M,TOP5,0.5,131,False,0.9199284977035208,0.07478143135582394,-0.12626229752455143,0.9217574728528538
U56,M,TOP5,0.5,132,False,0.8906595664478947,0.0701529079185983,-0.14242357134857964,0.9731430957664121
