src,unit,cset,token,q,d_quoted,K,n_bars,bar
LEADERBOARD.md,1380,C_WIDE_ONLY,12.6,12.6,1,,0,
LEADERBOARD.md,1779,C_WIDE_ONLY,0.87,0.87,2,,0,
LEADERBOARD.md,1806,C_WIDE_ONLY,05,5.0,0,18.0,1,18.0
LEADERBOARD.md,1807,C_WIDE_ONLY,05,5.0,0,,2,0.184
LEADERBOARD.md,1808,C_WIDE_ONLY,05,5.0,0,2400.0,0,
LEADERBOARD.md,1812,C_WIDE_ONLY,17.6,17.6,1,20.0,3,10.0
LEADERBOARD.md,1814,C_WIDE_ONLY,05,5.0,0,12.0,0,
LEADERBOARD.md,1815,C_WIDE_ONLY,40,40.0,0,40.0,3,0.348
LEADERBOARD.md,1817,C_WIDE_ONLY,3.6,3.6,1,,0,
LEADERBOARD.md,1821,C_WIDE_ONLY,96,96.0,0,12.0,1,0.0
LEADERBOARD.md,1847,C_WIDE_ONLY,96,96.0,0,,0,
LEADERBOARD.md,1848,C_WIDE_ONLY,05,5.0,0,,0,
LEADERBOARD.md,1932,C_WIDE_ONLY,05,5.0,0,,0,
LEADERBOARD.md,1946,C_STRICT,0.86,0.86,2,2.0,0,
LEADERBOARD.md,1947,C_WIDE_ONLY,8,8.0,0,54.0,0,
LEADERBOARD.md,1948,C_WIDE_ONLY,05,5.0,0,54.0,0,
LEADERBOARD.md,1953,C_WIDE_ONLY,93,93.0,0,,0,
LEADERBOARD.md,1954,C_WIDE_ONLY,93,93.0,0,,0,
LEADERBOARD.md,1955,C_WIDE_ONLY,93,93.0,0,,0,
LEADERBOARD.md,1956,C_WIDE_ONLY,93,93.0,0,,2,9.3
LEADERBOARD.md,1960,C_WIDE_ONLY,05,5.0,0,18.0,2,6.0
LEADERBOARD.md,1961,C_WIDE_ONLY,05,5.0,0,576.0,2,0.05
LEADERBOARD.md,1979,C_WIDE_ONLY,0.1924,0.1924,4,,0,
LEADERBOARD.md,1989,C_WIDE_ONLY,90,90.0,0,306.0,2,1.3
LEADERBOARD.md,1990,C_WIDE_ONLY,90,90.0,0,,1,1.3
LEADERBOARD.md,1994,C_WIDE_ONLY,90,90.0,0,51.0,7,0.3
LEADERBOARD.md,2006,C_WIDE_ONLY,0,0.0,0,,0,
LEADERBOARD.md,2020,C_WIDE_ONLY,51,51.0,0,,2,0.0
LEADERBOARD.md,2026,C_WIDE_ONLY,1.10155,1.10155,5,36.0,0,
LEADERBOARD.md,2027,C_WIDE_ONLY,0.0256,0.0256,4,306.0,0,
LEADERBOARD.md,2039,C_STRICT,0.25,0.25,2,20.0,0,
LEADERBOARD.md,2072,C_WIDE_ONLY,6,6.0,0,,0,
LEADERBOARD.md,2074,C_WIDE_ONLY,05,5.0,0,20.0,0,
LEADERBOARD.md,2075,C_WIDE_ONLY,05,5.0,0,44.0,1,11.0
LEADERBOARD.md,2088,C_WIDE_ONLY,05,5.0,0,,2,0.0
LEADERBOARD.md,2091,C_WIDE_ONLY,56.0,56.0,1,,0,
LEADERBOARD.md,2097,C_WIDE_ONLY,3,3.0,0,400.0,1,0.06
LEADERBOARD.md,2116,C_WIDE_ONLY,11,11.0,0,32.0,1,1.0
LEADERBOARD.md,2139,C_WIDE_ONLY,31.9,31.9,1,378.0,2,4.0
LEADERBOARD.md,2140,C_WIDE_ONLY,34,34.0,0,,3,56.0
LEADERBOARD.md,2165,C_WIDE_ONLY,20,20.0,0,,1,2.0
LEADERBOARD.md,2166,C_STRICT,0.944,0.944,3,,0,
LEADERBOARD.md,2167,C_WIDE_ONLY,6,6.0,0,,0,
LEADERBOARD.md,2168,C_WIDE_ONLY,8,8.0,0,,0,
LEADERBOARD.md,2171,C_WIDE_ONLY,05,5.0,0,,0,
LEADERBOARD.md,2184,C_WIDE_ONLY,05,5.0,0,,0,
LEADERBOARD.md,2210,C_WIDE_ONLY,0,0.0,0,238.0,1,2.0
LEADERBOARD.md,2234,C_WIDE_ONLY,8,8.0,0,3000.0,0,
LEADERBOARD.md,2278,C_WIDE_ONLY,05,5.0,0,,0,
LEADERBOARD.md,2287,C_STRICT,54.5,54.5,1,200.0,0,
LEADERBOARD.md,2288,C_STRICT,54.5,54.5,1,25.0,4,25.0
LEADERBOARD.md,2289,C_STRICT,35,35.0,0,,1,25.0
LEADERBOARD.md,2304,C_STRICT,11,11.0,0,,0,
LEADERBOARD.md,2313,C_WIDE_ONLY,11,11.0,0,200.0,0,
LEADERBOARD.md,2314,C_WIDE_ONLY,05,5.0,0,200.0,0,
LEADERBOARD.md,2315,C_WIDE_ONLY,05,5.0,0,200.0,2,0.05
LEADERBOARD.md,2316,C_WIDE_ONLY,50,50.0,0,200.0,0,
LEADERBOARD.md,2319,C_WIDE_ONLY,05,5.0,0,115.0,1,0.0001
LEADERBOARD.md,2325,C_WIDE_ONLY,09,9.0,0,53.0,1,53.0
LEADERBOARD.md,2359,C_WIDE_ONLY,09,9.0,0,,1,3.1
LEADERBOARD.md,2366,C_WIDE_ONLY,15.45,15.45,2,,0,
LEADERBOARD.md,2368,C_WIDE_ONLY,16.7,16.7,1,3.0,2,9.99
LEADERBOARD.md,2371,C_WIDE_ONLY,6,6.0,0,,0,
LEADERBOARD.md,2373,C_WIDE_ONLY,1.5,1.5,1,,0,
LEADERBOARD.md,2377,C_WIDE_ONLY,06,6.0,0,115.0,5,0.0491
LEADERBOARD.md,2378,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2383,C_WIDE_ONLY,0.042,0.042,3,,0,
LEADERBOARD.md,2384,C_WIDE_ONLY,1,1.0,0,,0,
LEADERBOARD.md,2391,C_WIDE_ONLY,1.0591,1.0591,4,800.0,0,
LEADERBOARD.md,2450,C_STRICT,70.5,70.5,1,200.0,0,
LEADERBOARD.md,2468,C_WIDE_ONLY,9,9.0,0,,1,10.0
LEADERBOARD.md,2492,C_WIDE_ONLY,0.20,0.2,2,403.0,0,
LEADERBOARD.md,2497,C_WIDE_ONLY,00,0.0,0,,1,12.0
LEADERBOARD.md,2499,C_WIDE_ONLY,9,9.0,0,560.0,0,
LEADERBOARD.md,2608,C_WIDE_ONLY,06,6.0,0,136.0,2,8.0
LEADERBOARD.md,2636,C_WIDE_ONLY,06,6.0,0,40.0,3,1.371
LEADERBOARD.md,2641,C_WIDE_ONLY,81,81.0,0,20.0,0,
LEADERBOARD.md,2642,C_WIDE_ONLY,81,81.0,0,60.0,0,
LEADERBOARD.md,2643,C_WIDE_ONLY,81,81.0,0,20.0,5,0.45
LEADERBOARD.md,2647,C_WIDE_ONLY,72,72.0,0,,0,
LEADERBOARD.md,2648,C_WIDE_ONLY,72,72.0,0,90.0,0,
LEADERBOARD.md,2649,C_WIDE_ONLY,72,72.0,0,,0,
LEADERBOARD.md,2651,C_WIDE_ONLY,72,72.0,0,,3,1.0617
LEADERBOARD.md,2653,C_WIDE_ONLY,06,6.0,0,20.0,0,
LEADERBOARD.md,2654,C_WIDE_ONLY,06,6.0,0,20.0,0,
LEADERBOARD.md,2655,C_WIDE_ONLY,06,6.0,0,,1,0.0
LEADERBOARD.md,2656,C_WIDE_ONLY,06,6.0,0,20.0,1,1.3
LEADERBOARD.md,2657,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2660,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2661,C_WIDE_ONLY,06,6.0,0,,1,0.5
LEADERBOARD.md,2662,C_WIDE_ONLY,06,6.0,0,,1,0.02
LEADERBOARD.md,2663,C_WIDE_ONLY,06,6.0,0,34.0,3,2.0
LEADERBOARD.md,2664,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2669,C_STRICT,3,3.0,0,24.0,0,
LEADERBOARD.md,2675,C_STRICT,100,100.0,0,200.0,0,
LEADERBOARD.md,2677,C_STRICT,100,100.0,0,,0,
LEADERBOARD.md,2678,C_STRICT,99,99.0,0,,1,1.0
LEADERBOARD.md,2724,C_STRICT,45,45.0,0,,0,
LEADERBOARD.md,2770,C_WIDE_ONLY,06,6.0,0,36.0,1,1.0
LEADERBOARD.md,2771,C_WIDE_ONLY,06,6.0,0,36.0,4,0.95
LEADERBOARD.md,2772,C_WIDE_ONLY,06,6.0,0,36.0,2,0.25
LEADERBOARD.md,2778,C_STRICT,100,100.0,0,,0,
LEADERBOARD.md,2779,C_STRICT,1.0,1.0,1,,1,4.0
LEADERBOARD.md,2839,C_WIDE_ONLY,06,6.0,0,12.0,1,0.0
LEADERBOARD.md,2840,C_WIDE_ONLY,06,6.0,0,2.0,0,
LEADERBOARD.md,2873,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2874,C_WIDE_ONLY,06,6.0,0,6.0,0,
LEADERBOARD.md,2875,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2876,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2878,C_WIDE_ONLY,8,8.0,0,6.0,0,
LEADERBOARD.md,2879,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2880,C_WIDE_ONLY,61,61.0,0,,0,
LEADERBOARD.md,2881,C_WIDE_ONLY,61,61.0,0,,0,
LEADERBOARD.md,2882,C_WIDE_ONLY,61,61.0,0,24.0,0,
LEADERBOARD.md,2883,C_WIDE_ONLY,20,20.0,0,,1,0.5
LEADERBOARD.md,2884,C_WIDE_ONLY,61,61.0,0,24.0,0,
LEADERBOARD.md,2885,C_WIDE_ONLY,61,61.0,0,24.0,0,
LEADERBOARD.md,2886,C_WIDE_ONLY,61,61.0,0,,0,
LEADERBOARD.md,2888,C_WIDE_ONLY,60,60.0,0,,0,
LEADERBOARD.md,2889,C_WIDE_ONLY,60,60.0,0,,0,
LEADERBOARD.md,2891,C_WIDE_ONLY,60,60.0,0,,1,50.0
LEADERBOARD.md,2892,C_WIDE_ONLY,60,60.0,0,,6,0.03
LEADERBOARD.md,2893,C_WIDE_ONLY,60,60.0,0,,0,
LEADERBOARD.md,2895,C_WIDE_ONLY,0,0.0,0,,6,1.056
LEADERBOARD.md,2897,C_WIDE_ONLY,60,60.0,0,,0,
LEADERBOARD.md,2898,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2899,C_WIDE_ONLY,06,6.0,0,,1,0.53
LEADERBOARD.md,2900,C_WIDE_ONLY,8,8.0,0,8.0,0,
LEADERBOARD.md,2901,C_WIDE_ONLY,06,6.0,0,56.0,0,
LEADERBOARD.md,2904,C_WIDE_ONLY,06,6.0,0,,1,0.5
LEADERBOARD.md,2905,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2909,C_WIDE_ONLY,59,59.0,0,8.0,0,
LEADERBOARD.md,2910,C_WIDE_ONLY,59,59.0,0,8.0,0,
LEADERBOARD.md,2911,C_WIDE_ONLY,59,59.0,0,32.0,0,
LEADERBOARD.md,2912,C_WIDE_ONLY,59,59.0,0,8.0,0,
LEADERBOARD.md,2913,C_WIDE_ONLY,59,59.0,0,,1,24.0
LEADERBOARD.md,2921,C_WIDE_ONLY,06,6.0,0,40.0,2,0.5
LEADERBOARD.md,2926,C_WIDE_ONLY,06,6.0,0,,0,
LEADERBOARD.md,2941,C_WIDE_ONLY,1.11,1.11,2,,0,
LEADERBOARD.md,2954,C_STRICT,58,58.0,0,100.0,0,
LEADERBOARD.md,2972,C_WIDE_ONLY,1.0704,1.0704,4,20.0,0,
LEADERBOARD.md,2974,C_STRICT,06,6.0,0,,2,0.14
LEADERBOARD.md,2976,C_STRICT,0.999,0.999,3,162.0,1,0.2708
LEADERBOARD.md,2977,C_STRICT,0.004,0.004,3,,0,
LEADERBOARD.md,2979,C_STRICT,0.0256,0.0256,4,,4,0.957
LEADERBOARD.md,2984,C_STRICT,06,6.0,0,27.0,1,0.5
LEADERBOARD.md,2985,C_STRICT,0.0443,0.0443,4,54.0,1,54.0
LEADERBOARD.md,2987,C_STRICT,0.6365,0.6365,4,,0,
LEADERBOARD.md,2988,C_STRICT,4.85,4.85,2,,0,
LEADERBOARD.md,2995,C_WIDE_ONLY,0.25,0.25,2,20.0,0,
LEADERBOARD.md,3014,C_WIDE_ONLY,51,51.0,0,30.0,2,0.005
LEADERBOARD.md,3022,C_WIDE_ONLY,06,6.0,0,,1,5.6
LEADERBOARD.md,3041,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3042,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3043,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3044,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3045,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3046,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3047,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3048,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3049,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3050,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3051,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3052,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3053,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3054,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3055,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3056,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3057,C_WIDE_ONLY,12.2,12.2,1,,0,
LEADERBOARD.md,3058,C_WIDE_ONLY,12.6,12.6,1,,0,
LEADERBOARD.md,3059,C_WIDE_ONLY,48,48.0,0,,0,
LEADERBOARD.md,3061,C_WIDE_ONLY,16.7,16.7,1,,0,
LEADERBOARD.md,3062,C_WIDE_ONLY,09,9.0,0,,0,
LEADERBOARD.md,3090,C_WIDE_ONLY,10,10.0,0,,0,
LEADERBOARD.md,3127,C_WIDE_ONLY,42,42.0,0,,2,0.0
LEADERBOARD.md,3131,C_WIDE_ONLY,42,42.0,0,,0,
LEADERBOARD.md,3132,C_WIDE_ONLY,42,42.0,0,54.0,0,
LEADERBOARD.md,3168,C_WIDE_ONLY,2.4,2.4,1,20.0,2,3.5
LEADERBOARD.md,3169,C_WIDE_ONLY,26.9,26.9,1,20.0,0,
LEADERBOARD.md,3170,C_WIDE_ONLY,23.5,23.5,1,,0,
LEADERBOARD.md,3171,C_WIDE_ONLY,1.821,1.821,3,,0,
LEADERBOARD.md,3172,C_WIDE_ONLY,33,33.0,0,,4,9.89
LEADERBOARD.md,3193,C_STRICT,3,3.0,0,54.0,0,
LEADERBOARD.md,3216,C_STRICT,0.30,0.3,2,54.0,3,54.0
LEADERBOARD.md,3346,C_WIDE_ONLY,0.0382,0.0382,4,44.0,0,
LEADERBOARD.md,3347,C_STRICT,97,97.0,0,,1,95.0
LEADERBOARD.md,3348,C_WIDE_ONLY,100,100.0,0,,0,
LEADERBOARD.md,3377,C_WIDE_ONLY,0.5572,0.5572,4,,2,0.0
LEADERBOARD.md,3399,C_WIDE_ONLY,40,40.0,0,7.0,0,
LEADERBOARD.md,3400,C_WIDE_ONLY,1.000,1.0,3,40.0,0,
LEADERBOARD.md,3405,C_WIDE_ONLY,0.333,0.333,3,124.0,1,0.9
LEADERBOARD.md,3406,C_WIDE_ONLY,25,25.0,0,,1,5.0
LEADERBOARD.md,3407,C_WIDE_ONLY,5,5.0,0,,0,
LEADERBOARD.md,3422,C_WIDE_ONLY,1.0000,1.0,4,,0,
LEADERBOARD.md,3424,C_WIDE_ONLY,0.25,0.25,2,,4,40.0
LEADERBOARD.md,3479,C_WIDE_ONLY,3,3.0,0,23.0,0,
LEADERBOARD.md,3480,C_STRICT,0.5192,0.5192,4,480.0,0,
LEADERBOARD.md,3550,C_STRICT,0.17,0.17,2,,0,
LEADERBOARD.md,3551,C_STRICT,07,7.0,0,,0,
LEADERBOARD.md,3552,C_STRICT,07,7.0,0,486.0,0,
LEADERBOARD.md,3553,C_STRICT,07,7.0,0,,0,
LEADERBOARD.md,3554,C_STRICT,07,7.0,0,,0,
LEADERBOARD.md,3555,C_STRICT,07,7.0,0,162.0,0,
LEADERBOARD.md,3556,C_STRICT,07,7.0,0,,2,50.0
LEADERBOARD.md,3557,C_STRICT,07,7.0,0,,0,
LEADERBOARD.md,3558,C_STRICT,07,7.0,0,,0,
LEADERBOARD.md,3569,C_STRICT,0.86,0.86,2,16.0,1,5.0
LEADERBOARD.md,3594,C_WIDE_ONLY,1.014,1.014,3,200.0,0,
LEADERBOARD.md,3595,C_WIDE_ONLY,0.798,0.798,3,48.0,0,
LEADERBOARD.md,3614,C_WIDE_ONLY,15.45,15.45,2,24.0,0,
LEADERBOARD.md,3616,C_STRICT,100,100.0,0,72.0,0,
LEADERBOARD.md,3671,C_WIDE_ONLY,43.5,43.5,1,520.0,1,2.0
LEADERBOARD.md,3672,C_WIDE_ONLY,17,17.0,0,144.0,1,2.22
LEADERBOARD.md,3673,C_WIDE_ONLY,10,10.0,0,72.0,2,72.0
LEADERBOARD.md,3675,C_WIDE_ONLY,0.6001,0.6001,4,,0,
LEADERBOARD.md,3698,C_WIDE_ONLY,08,8.0,0,30.0,0,
LEADERBOARD.md,3699,C_WIDE_ONLY,08,8.0,0,30.0,0,
LEADERBOARD.md,3701,C_WIDE_ONLY,08,8.0,0,,4,0.649
LEADERBOARD.md,3702,C_WIDE_ONLY,08,8.0,0,60.0,0,
LEADERBOARD.md,3703,C_WIDE_ONLY,08,8.0,0,20.0,2,2.0
LEADERBOARD.md,3705,C_WIDE_ONLY,2,2.0,0,,0,
LEADERBOARD.md,3709,C_WIDE_ONLY,08,8.0,0,2000.0,1,0.0
LEADERBOARD.md,3710,C_WIDE_ONLY,08,8.0,0,63.0,1,2.0
LEADERBOARD.md,3711,C_WIDE_ONLY,08,8.0,0,,1,0.0
LEADERBOARD.md,3712,C_WIDE_ONLY,1,1.0,0,,0,
LEADERBOARD.md,3713,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3714,C_WIDE_ONLY,08,8.0,0,9.0,2,0.006
LEADERBOARD.md,3715,C_WIDE_ONLY,0.5665,0.5665,4,,1,0.0835
LEADERBOARD.md,3721,C_WIDE_ONLY,0,0.0,0,,0,
LEADERBOARD.md,3723,C_WIDE_ONLY,7,7.0,0,,0,
LEADERBOARD.md,3725,C_WIDE_ONLY,08,8.0,0,16.0,0,
LEADERBOARD.md,3727,C_WIDE_ONLY,08,8.0,0,288.0,0,
LEADERBOARD.md,3728,C_WIDE_ONLY,0.0,0.0,1,,5,0.021
LEADERBOARD.md,3729,C_WIDE_ONLY,08,8.0,0,,1,2.0
LEADERBOARD.md,3734,C_WIDE_ONLY,08,8.0,0,200.0,3,0.0945
LEADERBOARD.md,3735,C_WIDE_ONLY,08,8.0,0,,1,0.0113
LEADERBOARD.md,3736,C_WIDE_ONLY,0.1011,0.1011,4,200.0,0,
LEADERBOARD.md,3737,C_WIDE_ONLY,08,8.0,0,200.0,11,0.0156
LEADERBOARD.md,3738,C_WIDE_ONLY,20,20.0,0,400.0,0,
LEADERBOARD.md,3741,C_WIDE_ONLY,100,100.0,0,100.0,0,
LEADERBOARD.md,3750,C_WIDE_ONLY,08,8.0,0,974.0,0,
LEADERBOARD.md,3751,C_WIDE_ONLY,08,8.0,0,400.0,7,0.0073
LEADERBOARD.md,3752,C_WIDE_ONLY,0.0009,0.0009,4,200.0,1,0.0045
LEADERBOARD.md,3753,C_WIDE_ONLY,08,8.0,0,100.0,0,
LEADERBOARD.md,3754,C_WIDE_ONLY,50,50.0,0,200.0,0,
LEADERBOARD.md,3758,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3759,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3761,C_WIDE_ONLY,4,4.0,0,,0,
LEADERBOARD.md,3763,C_STRICT,08,8.0,0,36.0,0,
LEADERBOARD.md,3764,C_WIDE_ONLY,08,8.0,0,,4,0.05
LEADERBOARD.md,3765,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3768,C_WIDE_ONLY,0.0138,0.0138,4,,0,
LEADERBOARD.md,3769,C_WIDE_ONLY,100,100.0,0,100.0,0,
LEADERBOARD.md,3770,C_WIDE_ONLY,20,20.0,0,100.0,5,100.0
LEADERBOARD.md,3771,C_WIDE_ONLY,100,100.0,0,100.0,0,
LEADERBOARD.md,3772,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3773,C_WIDE_ONLY,08,8.0,0,100.0,0,
LEADERBOARD.md,3774,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3775,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3779,C_WIDE_ONLY,08,8.0,0,100.0,0,
LEADERBOARD.md,3780,C_WIDE_ONLY,08,8.0,0,200.0,0,
LEADERBOARD.md,3781,C_WIDE_ONLY,08,8.0,0,,2,5.0
LEADERBOARD.md,3782,C_STRICT,8,8.0,0,,3,20.0
LEADERBOARD.md,3783,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3784,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3785,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3786,C_WIDE_ONLY,08,8.0,0,2000.0,3,0.0
LEADERBOARD.md,3787,C_WIDE_ONLY,08,8.0,0,175.0,1,12.0
LEADERBOARD.md,3790,C_WIDE_ONLY,08,8.0,0,560.0,1,9.0
LEADERBOARD.md,3791,C_WIDE_ONLY,08,8.0,0,560.0,0,
LEADERBOARD.md,3792,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3793,C_WIDE_ONLY,08,8.0,0,16.0,0,
LEADERBOARD.md,3794,C_WIDE_ONLY,08,8.0,0,2000.0,0,
LEADERBOARD.md,3804,C_WIDE_ONLY,08,8.0,0,,1,11.0
LEADERBOARD.md,3805,C_WIDE_ONLY,08,8.0,0,,2,0.0
LEADERBOARD.md,3806,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3807,C_WIDE_ONLY,08,8.0,0,560.0,1,0.0
LEADERBOARD.md,3808,C_WIDE_ONLY,8,8.0,0,,0,
LEADERBOARD.md,3809,C_WIDE_ONLY,8,8.0,0,,0,
LEADERBOARD.md,3810,C_WIDE_ONLY,08,8.0,0,175.0,0,
LEADERBOARD.md,3812,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3813,C_WIDE_ONLY,08,8.0,0,,0,
LEADERBOARD.md,3814,C_STRICT,6,6.0,0,,0,
LEADERBOARD.md,3815,C_WIDE_ONLY,08,8.0,0,560.0,3,40.0
LEADERBOARD.md,3816,C_WIDE_ONLY,08,8.0,0,,2,0.0039
LEADERBOARD.md,3817,C_WIDE_ONLY,8,8.0,0,20.0,0,
LEADERBOARD.md,3819,C_WIDE_ONLY,08,8.0,0,560.0,1,19.0
LEADERBOARD.md,3820,C_WIDE_ONLY,08,8.0,0,80.0,0,
LEADERBOARD.md,3821,C_WIDE_ONLY,08,8.0,0,560.0,0,
LEADERBOARD.md,3822,C_WIDE_ONLY,8,8.0,0,,1,18.0
LEADERBOARD.md,3823,C_WIDE_ONLY,8,8.0,0,3416.0,0,
LEADERBOARD.md,3837,C_WIDE_ONLY,08,8.0,0,,1,0.0
LEADERBOARD.md,3839,C_WIDE_ONLY,08,8.0,0,36.0,0,
LEADERBOARD.md,3840,C_WIDE_ONLY,08,8.0,0,,1,5.0
LEADERBOARD.md,3843,C_WIDE_ONLY,6,6.0,0,9480.0,1,2.0
LEADERBOARD.md,3853,C_STRICT,86.7,86.7,1,60.0,0,
LEADERBOARD.md,3854,C_WIDE_ONLY,08,8.0,0,90.0,0,
LEADERBOARD.md,3855,C_WIDE_ONLY,08,8.0,0,,1,0.0
LEADERBOARD.md,3864,C_WIDE_ONLY,08,8.0,0,10.0,1,1.0
LEADERBOARD.md,3875,C_WIDE_ONLY,0,0.0,0,12.0,0,
LEADERBOARD.md,3885,C_WIDE_ONLY,28,28.0,0,5202.0,3,1.0
LEADERBOARD.md,3888,C_STRICT,93,93.0,0,,5,20.0
LEADERBOARD.md,3891,C_WIDE_ONLY,7,7.0,0,5214.0,2,0.0
LEADERBOARD.md,3919,C_WIDE_ONLY,0.2511,0.2511,4,,0,
LEADERBOARD.md,3924,C_WIDE_ONLY,17,17.0,0,,1,57.9
LEADERBOARD.md,3943,C_STRICT,40.6,40.6,1,5057.0,2,92.0
