source,line,leg,stat_type,claim_set_STRICT,claim_set_WIDE,cadence_in_sentence,cadence_in_row,published_num,published_txt,value_MQ,value_DW,abs_delta,survives_DW,survival_basis,located_on_MQ,published_survives_DW,text
LEADERBOARD.md,1947,L4_DD,S_ONLY,False,True,False,False,0.618,61.8%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**The DRAWDOWN CAP, not the CAGR floor, is 4b's largest sole cause of KILL**: 47 rows vs 27 (**61.8% vs 48.2%** of arms clearing the bar's own other four)."
LEADERBOARD.md,1952,L4_DD,S_ONLY,False,True,False,False,,,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**ANSWERED — publish the band, but as an INDIFFERENCE interval, not a dominance one.** The premise is killed (phi has no dominating value in its own units); three new facts stand: the DD cap excludes "
LEADERBOARD.md,1979,L5_CAGR,S_RATE,False,True,False,False,0.892,0.892,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,**idea 2 fails 4b on broad at 10 bps** (OOS Sharpe 0.892 vs SPY 0.882 but the CAGR floor binds) and both candidates fail at 25. idea 46 clears both universes at 10 bps and neither at 25
LEADERBOARD.md,1988,L4_DD,S_ONLY,False,True,False,False,0.214,21.4%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**KILL 4b on the DRAWDOWN CAP ALONE, by 1.2pp** (-21.4% vs -20.2%); clears H1, H2, OOS (1.005) and the CAGR floor."
LEADERBOARD.md,2013,L4_DD,S_ONLY,False,True,False,False,0.011399999999999999,1.14%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,True,"**REPRODUCED to published precision**; fails 4b on the **DD cap ALONE**, margin **-1.14%**."
LEADERBOARD.md,2094,L4_DD,S_RATE,False,True,False,False,0.002,0.002,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,**The three Sharpe bars are GROSS-INVARIANT (H1/H2/OOS spread 0.002–0.010) while DD spreads 0.86–1.38 and CAGR 0.33–1.33.** The CAGR-floor→DD-cap hand-over happens at g=0.75–0.80 (binding-bar share CA
LEADERBOARD.md,2110,L5_CAGR,S_ONLY,False,True,False,False,0.8050314465408805,1280 of 1590,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,"**The CAGR floor IS the most-violated bar (1280 of 1590; sole binding for 1021; H2 243, DD 153, H1 127, OOS 116) — and that is a fact about the LADDER, not the bar.** The floor needs g >~ 0.82 and 8 o"
LEADERBOARD.md,2594,L5_CAGR,S_ONLY,False,True,False,False,0.10400000000000001,10.4%,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,True,True,`U56/EWall` 10.4%/1.049/-15.9% fails 4b on the **CAGR floor alone** (10.4% vs 70% of SPY = 10.66%); `U56/FWD20` 12.8%/1.064/-18.3% halves 1.068/1.066 OOS 1.131 passes 4b clean
LEADERBOARD.md,2632,L4_DD,S_ONLY,False,True,False,False,1.0,24 of 24,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,The **DRAWDOWN CAP is the binding bar in 24 of 24** (the SOLE failing bar in 12)
LEADERBOARD.md,2852,L4_DD,S_ONLY,False,True,False,False,0.21739999999999998,21.74%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**PARK not KEEP**: fails 4b on B136 on the **DD cap alone** (-21.74% vs -20.23%), fails 4a, is one grid step from the band edge, and the rule-8 chooser picks `STALE/63` (OOS 0.999) instead."
LEADERBOARD.md,2933,L4_DD,S_ONLY,False,True,False,False,0.242,24.2%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,S_CORR's pick beats SPY in both halves AND OOS and clears the CAGR floor but **fails 4b on the drawdown cap alone** (-24.2% vs the -20.2% bar)
LEADERBOARD.md,2938,L4_DD,S_ONLY,False,True,False,False,0.242,24.2%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"S_CORR's pick still fails 4b on the **drawdown cap alone** (-24.2% vs -20.2%), reproducing idea 284 exactly (max abs diff 0.00000000 on 9 fields x 100 panels)"
LEADERBOARD.md,3073,L5_CAGR,S_RATE,False,True,False,False,,,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"**4b PASS @10 AND @25 bps, breakeven 47 bps** (CAGR floor binds first); 4a fail (DD) — **PARK not KEEP: one panel, monotone to the grid edge, not chooser-reachable**"
LEADERBOARD.md,3134,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**YES on Sharpe, and by a wide margin — Q5 NONE still returns Sharpe 1.469 at 100 bps, 2.5x EWALL.** But c* = -1 for ALL 20 books and for EWALL: not one of them clears the five 4b bars even at 0 bps, "
LEADERBOARD.md,3234,L5_CAGR,S_RATE,False,True,False,False,0.111,11.1%,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"KEEP census: 4a **2**, 4b **99**, all at f=0.25 on top20, spanning corr **+0.035..+0.820**; 4b pass rate by equity adds **5.6/7.2/8.1/9.2/10.0/11.1%** — flat-to-RISING in correlation, the opposite ord"
LEADERBOARD.md,3283,L5_CAGR,S_RATE,False,True,False,False,0.0228,0.0228,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"**KILL of 'the CAGR floor binding first' as stated — it is a ONE-UNIVERSE result.** CAGR binds on u56 (margin +0.0228 at 0 bps -> **+0.0006 at 16.0**, ~0.14pp CAGR per bp); on broad **H2** binds (+0.2"
LEADERBOARD.md,3283,L4_DD,S_ONLY,False,True,False,False,,,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"Of the 80 never-passing cells the sole blocker is CAGR in 34, the DD cap in 20"
LEADERBOARD.md,3308,L4_DD,S_RATE,False,True,False,False,0.75,0.75,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"On B80held the **DD cap binds on all 24 cells**; no (cadence,m) at n=20/g=0.75 can clear 4b there."
LEADERBOARD.md,3357,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**Dropping the DD cap from the CHOOSER is harmful even though it never binds at c*.** OOS > SPY **8/12**, > RULES v2 **0/12**."
LEADERBOARD.md,3392,L4_DD,S_ONLY,False,True,False,False,0.95,19 of 20,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**KILL (premise falsified): YES, it admits 19 of 20.** At 10 bps on B136 the DD cap alone passes 19/20 cells (only n=10,g=0.75 misses, by 0.0122); the joint DD-cap-and-CAGR-floor region is 6/19; full "
LEADERBOARD.md,3392,L4_DD,S_MODAL,False,True,False,False,0.1867,0.1867,1.0,0.5,0.5,False,named leg still modal on D/W,False,False,"Best margin per bar over the 20 cells: H1 +0.1867, H2 +0.1102, OOS +0.1641, DD +0.1110, CAGR +0.0359 — the tightest bar on B136 is the CAGR FLOOR, not the DD cap."
LEADERBOARD.md,3432,L5_CAGR,S_ONLY,False,True,False,False,0.06269999999999999,6.27%,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,True,True,"**4b FAILS on the CAGR floor alone** (6.27% vs 10.66% required) — a low-return defensive book, the shape 4b exists to reject."
LEADERBOARD.md,3440,L5_CAGR,S_ONLY,False,True,False,False,0.23670000000000002,23.67%,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,**NOT A KEEP — 4b fails on DD ALONE** (-23.67% vs the -20.23% cap = 60% of SPY's -33.72%); H1/H2/OOS and the CAGR floor all clear.
LEADERBOARD.md,3505,L5_CAGR,S_ONLY,False,True,False,False,,,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,"4a vs RULES v2 **23/1632**, 4b **144/1632**, **both 0/1632**; all 23 4a rows fail 4b on the CAGR floor alone"
LEADERBOARD.md,3628,L5_CAGR,S_ONLY,False,True,False,False,0.5,0.50,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,"both rows sit at ONE coordinate (C133 - band3-rw - R20 - f 0.50 - S3 - 10 bps); zero at f 0/0.25, zero on the EWall leg, zero on S4, zero at 25 bps, zero under `dg`, **zero under family C135**; of the"
LEADERBOARD.md,3632,L5_CAGR,S_ONLY,False,True,False,False,,,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,the full-gross book is RULES v2 at **1.333x** and buys **no risk-adjusted return**; it clears 4b only because the CAGR floor is clearable by exposure alone — the same reason BOTH-PATHS is 0/90
LEADERBOARD.md,3827,L5_CAGR,S_ONLY,False,True,False,False,0.0,0 of 216,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,True,False,"4a 0 of 216; 4b 27 of 216 (U56 10/72, B136 17/72, SMALL439 0/72), all at 10 bps, NOTHING at 25 bps — but at the protocol rung a turnover-matched RANDOM key clears 4b in 4-5 of 8 seeds at exactly the t"
LEADERBOARD.md,3894,L5_CAGR,S_RATE,False,True,False,False,,,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,442 WHY — a cash credit is a SHARPE instrument and 4b's binding bar on the low-gross family is the CAGR FLOOR
LEADERBOARD.md,3949,L4_DD,S_ONLY,False,True,False,False,1.0,100%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"Both ranked passes (100%) clear on the DD cap ALONE with excess <= 0 (-0.0002 @10bps, -0.0781 @25bps).** 4a 0/108."
LEADERBOARD.md,3952,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,**The DD cap is not the only bar 4b tests — it is one of two that bind from opposite ends.**
LEADERBOARD.md,3989,L5_CAGR,S_RATE,False,True,False,False,0.75,0.75,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"Every 4b passer sits at gross 1.00 and is an ALREADY-COMMITTED OBJECT, so NOTHING IS PROMOTED and NO MEMO IS WRITTEN: the best point reproduces `rules_v2_weights(gross=1.00)` EXACTLY (the live book un"
LEADERBOARD.md,4029,L4_DD,S_ONLY,False,True,False,False,0.0284,0.0284,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,True,"**4b 7/72, all 7 also clear 4b out of sample; the 'beats its own EW_ALL' clause deletes 4 of the 7 (U56 TOP20@25, U56 TOP20V@10, U56 TOP20B3@25, B136 TOP40@10) leaving 3, all U56 @10bps.** Cross-link:"
LEADERBOARD.md,4123,L5_CAGR,S_RATE,False,True,False,False,0.2,0.20,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"**Mechanism: 4b binds on the CAGR floor and the band's recovery IS the CAGR the gate gave up, so a curve still rising at b=0.20 is one still climbing toward the floor** — the diagnostic and the bar re"
LEADERBOARD.md,4167,L5_CAGR,S_RATE,False,True,False,False,,,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"4a 0/16, 4b 0/16, both 0/16** (the CAGR floor binds on 16/16)."
LEADERBOARD.md,4175,L4_DD,S_ONLY,False,True,False,False,,,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,Dominant binding leg is the DD cap — 46 arms fail on DD ALONE.
LEADERBOARD.md,4184,L5_CAGR,S_RATE,False,True,False,False,,,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,4b's binding bar is the CAGR floor everywhere
LEADERBOARD.md,4219,L4_DD,S_RATE,False,True,False,False,0.0,0.00,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**The DD cap is the LAST leg to bind, not the first** — 12/12 perfect from q=0.00 to 0.35."
LEADERBOARD.md,4317,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,4b failing legs DD 755 / CAGR 537 / H2 425 / OOS 423 / H1 396 — the drawdown cap is still the binding leg (ideas 500/527).
LEADERBOARD.md,4330,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,4b failing legs DD 103 / CAGR 82 / OOS 61 / H2 60 / H1 60: the drawdown cap is still binding (ideas 500/527/530).
LEADERBOARD.md,4337,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,4b failing legs **DD 182** / CAGR 147 / OOS 124 / H2 121 / H1 120: the drawdown cap is the binding leg again (ideas 500/527/550).
LEADERBOARD.md,4385,L4_DD,S_ONLY,False,True,False,False,,,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,Once they pass the band is decided by the DD cap and CAGR floor ALONE.
LEADERBOARD.md,4407,L4_DD,S_ONLY,False,True,False,False,,,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,579 H_DDONLY — the 16 books idea 311 leaves failing 4b on the DD leg ALONE (DD gap −1.14 pp to −8.28 pp)
LEADERBOARD.md,4407,L4_DD,S_ONLY,False,True,False,False,1.0,16 of 16,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**REFUTED, 16 of 16.** Every DD-only parent has at least one clause that repairs the DD leg AND still clears all five 4b legs — but the agent is the NULL: **14 of 16 are repaired by plain static de-gr"
LEADERBOARD.md,4418,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"Binding 4b legs **CAGR 434**, H2 303, H1 278, OOS 261, DD 106 - the CAGR floor is the bar this clause fails, by a factor of 4 over the DD cap."
LEADERBOARD.md,4426,L4_DD,S_ONLY,False,True,False,False,0.9166666666666666,11 of 12,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**WF-B: the pick beats SPY's OOS Sharpe, loses its CAGR and its DD cap, and loses outright to the live book** - cell books 4a 0/12, 4b 0/12, BOTH 0/12, 11 of 12 failing 4b on the DD leg alone."
LEADERBOARD.md,4436,L4_DD,S_ONLY,False,True,False,False,0.29,29%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,True,False,4a dies on MaxDD (-29% to -45% vs the live book's -12%); 4b dies on the same DD cap (SPY's 60% bar is -20.2%) - even CAND-20 alone fails it.
LEADERBOARD.md,4525,L4_DD,S_ONLY,False,True,False,False,0.207,20.7%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,NOTHING PROMOTED.** 48 of the 167 4b passes inherit a parent that already passes; the other **119 are ALL gross = 1.00 on U56/B136 where the parent fails 4b on the DD CAP alone** (parent MaxDD -20.7% 
LEADERBOARD.md,4546,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,601 MECHANISM — is the 4b DD leg earned or is the binding episode simply moving?
LEADERBOARD.md,4546,L4_DD,S_RATE,False,True,False,False,0.5142857142857142,36 of 70,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"The binding trough still moves on 36 of 70 (to 2022-09-26 on 19 arms, 2011 on 11), and **33 arms share MaxDD -18.78%** — a floor the gating never improves, so the DD leg is bought down to a second epi"
LEADERBOARD.md,4653,L4_DD,S_RATE,False,True,False,False,1.0,193 of 193,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**4a 0/193, 4b 0/193, BOTH 0/193 at 0, 10 AND 25 bps.** The binding leg is the DRAWDOWN CAP and nothing else: `MaxDD < 0.60x SPY (−20.23%)` fails **193 of 193**, against H1 189, OOS 176, H2 175, CAGR "
LEADERBOARD.md,4661,L5_CAGR,S_RATE,False,True,False,False,0.75,0.75,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"At the LIVE gross 0.75 the same book fails 4b on the **CAGR floor** by **-0.0209 .. -0.0243** across the whole band ladder, against 411 F's independently measured **-0.0200** — two constructions, same"
LEADERBOARD.md,4675,L4_DD,S_RATE,False,True,False,False,0.309,30.9 %,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**4a 0/28, 4b 0/28 — chooser arms 0 and 0, no-dial arms 0 and 0.** The DD leg fails everywhere (-30.9 % against 4b's cap of 0.60 x SPY = -20.2 %) and no sector cap moves it: the binding constraint on "
LEADERBOARD.md,4682,L4_DD,S_ONLY,False,True,False,False,0.9917355371900827,360 of 363,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**4a 0/363, 4b 0/363.** The binding leg is the drawdown cap alone: **MaxDD fails 360 of 363** against H1 335, H2 289, OOS 288, CAGR 270."
LEADERBOARD.md,4687,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**4a 0/21, 4b 0/21 — under every filter form.** 4b's binding legs are H1 (20/21), H2 (21/21) and OOS (21/21); the DD cap fails 18/21 and CAGR 9/21."
LEADERBOARD.md,4698,L4_DD,S_RATE,False,True,True,True,0.7142857142857143,10 of 14,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,True,"11 of the 14 passers sit at gross 0.50 and 0 at gross 1.00; 10 of 14 at monthly.** The binding leg is the drawdown cap in 234 of 288 points, and de-grossing buys DD margin arithmetically — with cash c"
LEADERBOARD.md,4698,L4_DD,S_ONLY,False,True,False,True,0.214,21.4 %,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"The record's own published book, U56 W/g0.75/n20 @10 bps, fails 4b **on the DD leg alone and by 1.2 pp** (−21.4 % vs −20.23 %)."
LEADERBOARD.md,4741,L5_CAGR,S_RATE,False,True,False,False,,,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,4b m_CAGR **−198 → −121 → −44 bps**; binding bar is the CAGR floor in **20/20** (panel x cost x credit x treatment) rows
LEADERBOARD.md,4751,L5_CAGR,S_RATE,False,True,False,False,0.95,0.95,0.34973544973544973,0.48333333333333334,0.1335978835978836,False,|M/Q - D/W| <= 0.1,False,False,"every 4b passer is the top of the **gross** ladder (U56 g=0.95/1.00, B136 g=1.00), binding on the **CAGR floor** by +0.0007 to +0.0097"
LEADERBOARD.md,4913,L4_DD,S_ONLY,False,True,False,False,0.0,0%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,True,"**4b IS A LEVEL TEST, NOT A RISK-ADJUSTED ONE.** With de-grossed cash at 0%, g scales CAGR and MaxDD together and leaves Sharpe alone, so the three Sharpe legs never bind anywhere on the ladder; the b"
LEADERBOARD.md,4954,L3_OOS,S_ONLY,False,True,False,False,0.9194,0.9194,0.0,0.0,0.0,True,|M/Q - D/W| <= 0.1,False,False,"4a fails at every rung (all below the live book's 0.9194); 4b fails at every rung on the OOS Sharpe leg alone (all below SPY's 0.8815), before DD or CAGR is read.** Over EVERY arm in the grid: CAL 4a "
LEADERBOARD.md,4983,L5_CAGR,S_ONLY,False,True,False,False,,,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,Commonest 4b failure legs: the full sweep H1+H2+OOS+DD+CAGR (292) and the CAGR floor alone (114).
LEADERBOARD.md,5012,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"Binding 4b bar: CAGR floor 104/153, DD cap 38/153, H1 6, OOS 3, H2 2."
LEADERBOARD.md,5061,L4_DD,S_ONLY,False,True,False,False,0.16666666666666666,2 of 12,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,True,"**The queue's framing needs one correction: U56/CAND20 passes at exactly g=0.75 and NOWHERE else (floor breaks below, DD cap breaks above), so that pass is destroyed by exposure, not bought by it — ""e"
LEADERBOARD.md,5066,L5_CAGR,S_ONLY,False,True,False,False,0.102,10.20%,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,True,True,On U56 the simpler book fails 4b on the **CAGR floor alone** (10.20% vs SPY's 0.70× floor of 10.58%); on B136 the ordering **reverses** and CAND20 fails on **H2** (0.811 vs SPY 0.834).
LEADERBOARD.md,5077,L5_CAGR,S_ONLY,False,True,False,False,0.508,50.8%,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,But the candidate's **OOS Sharpe percentile is 50.8%** — a coin flip from the median — so it clears 4b on the CAGR floor alone.
LEADERBOARD.md,5097,L4_DD,S_RATE,False,True,False,False,0.74,74%,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"Binding 4b bar inside the matched null at 10 bps is **CAGR** (74% of failures), not the DD cap"
LEADERBOARD.md,5137,L4_DD,S_RATE,False,True,False,False,,,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,"**Of 157 4b passes, 83 bind on b5 (CAGR floor) and 63 on b4 (DD cap); only 11 on any Sharpe leg.**"
LEADERBOARD.md,5162,L4_DD,S_RATE,False,True,False,False,0.2777777777777778,5 of 18,0.8793650793650793,0.6399999999999999,0.23936507936507945,False,|M/Q - D/W| <= 0.1,False,False,**4b 5 of 18 at NONE → 0 (drop2020) / 1 (drop2022) / 0 (dropBOTH).** The DD cap binds in **4 of the 5** drop2020 kills **and in every one of those four the book's own drawdown got SHALLOWER** — they f
LEADERBOARD.md,5164,L4_DD,S_ONLY,False,True,False,False,0.15259999999999999,15.26%,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,True,"0.0000 is NOT stability; it is both sides sharing one trough — inertia to the data END is not inertia to the data CONTENT.** The lone survivor is **CAND-20 on U56, the standing KEEP 4b construction**,"
LEADERBOARD.md,5182,L5_CAGR,S_ONLY,False,True,False,False,0.4666666666666667,14 of 30,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,"4b sole-cut attribution at 10 bps: the **CAGR floor is the ONLY failing bar for 14 of 30 arms** (fail-sets CAGR 14, H1+H2+OOS+CAGR 7, H1+H2+OOS+DD+CAGR 6, H2+OOS+CAGR 2, NONE 1) — the floor, not the S"
LEADERBOARD.md,5194,L4_DD,S_ONLY,False,True,False,False,0.75,0.75,0.38835978835978835,0.09666666666666668,0.29169312169312167,False,|M/Q - D/W| <= 0.1,False,False,"**NOT PROMOTED:** the pass is bought entirely with exposure — the same book at the live gross 0.75 fails on the CAGR floor ALONE at every rung on both panels; DD-cap margin 1.2 pp, CAGR-floor margin 0"
LEADERBOARD.md,5210,L5_CAGR,S_ONLY,False,True,False,False,,,0.04206349206349207,0.13,0.08793650793650794,True,|M/Q - D/W| <= 0.1,False,False,"**THE 4b VERDICT IS VINTAGE-INVARIANT, CONSTRUCTION BREAK INCLUDED: LIVE 4b 0/16 failing on the CAGR FLOOR ALONE at every rung; CAND20 4b 16/16; 4a 0/16 for both.** The standing 2026-09-04 candidate d"
