file,admitted,reason,rate_col,delta_col,rows,anchor_cert
2026-09-04_52w-high-proximity_C.grid.csv,False,no fire-rate column,,,,
2026-09-04_crypto-sleeve_C.grid.csv,False,no fire-rate column,,,,
2026-09-04_drawdown-control_C.grid.csv,False,no fire-rate column,,,,
2026-09-04_drawdown-control_C.ladder.csv,False,no fire-rate column,,,,
2026-09-04_drawdown-control_C.rates.csv,False,no fire-rate column,,,,
2026-09-04_drawdown-insurance-price-list_B.grid.csv,False,no fire-rate column,,,,
2026-09-04_drawdown-insurance-price-list_B.pricelist.csv,False,no fire-rate column,,,,
2026-09-04_earnings-season-avoidance_cloud.effect.csv,False,no fire-rate column,,,,
2026-09-04_earnings-season-avoidance_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_earnings-season-avoidance_cloud.premise.csv,False,no fire-rate column,,,,
2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-04_ensemble-plus-momentum_C.costladder.csv,False,no fire-rate column,,,,
2026-09-04_ensemble-plus-momentum_C.diversification.csv,False,no fire-rate column,,,,
2026-09-04_ensemble-plus-momentum_C.grid.csv,False,no fire-rate column,,,,
2026-09-04_ensemble-plus-momentum_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-04_exit-schedule-vs-entry-schedule_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_gross-matched-turnover-constraints_B.effects.csv,False,no fire-rate column,,,,
2026-09-04_gross-matched-turnover-constraints_B.grid.csv,False,no fire-rate column,,,,
2026-09-04_gross-matched-turnover-constraints_B.survival.csv,False,no fire-rate column,,,,
2026-09-04_interior-4b-selection_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_interior-4b-selection_cloud.selections.csv,False,no fire-rate column,,,,
2026-09-04_is-window-has-no-crash_C.grid.csv,False,no fire-rate column,,,,
2026-09-04_is-window-has-no-crash_C.selections.csv,False,no fire-rate column,,,,
2026-09-04_momentum-plus-quality-proxy_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_monthly-seasonality_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_one-year-leverage-audit_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_rsi2-sleeve_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_sector-only-universe_C.grid.csv,False,no fire-rate column,,,,
2026-09-04_selectability-pre-test_cloud.cells.csv,False,no fire-rate column,,,,
2026-09-04_selectability-pre-test_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_sharpe-bound-book-change_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-04_spinoff-calendar.events.csv,False,no fire-rate column,,,,
2026-09-04_turnover-budget_B.grid.csv,False,no fire-rate column,,,,
2026-09-04_vol-cap-as-a-satellite-clause_B.equitygate.csv,False,no fire-rate column,,,,
2026-09-04_vol-cap-as-a-satellite-clause_B.grid.csv,False,no fire-rate column,,,,
2026-09-04_which-4b-bar-binds_B.gladder.csv,False,no fire-rate column,,,,
2026-09-04_which-4b-bar-binds_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.l2o.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.peryear.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.picks.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.recut.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.swaps.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_2011-the-opposite-outlier_C.yearsplit.csv,False,no fire-rate column,,,,
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.deltas.csv,False,no fire-rate column,,,,
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.peryear.csv,False,no fire-rate column,,,,
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.picks.csv,False,no fire-rate column,,,,
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.swaps.csv,False,no fire-rate column,,,,
2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.cells.csv,False,no fire-rate column,,,,
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.tests.csv,False,no fire-rate column,,,,
2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_V1u-small-negative-price_cloud.bootdecision.csv,False,no fire-rate column,,,,
2026-09-05_V1u-small-negative-price_cloud.bootstrap.csv,False,no fire-rate column,,,,
2026-09-05_V1u-small-negative-price_cloud.concentration.csv,False,no fire-rate column,,,,
2026-09-05_V1u-small-negative-price_cloud.costs.csv,False,no fire-rate column,,,,
2026-09-05_V1u-small-negative-price_cloud.pricelist.csv,False,no fire-rate column,,,,
2026-09-05_V1u-small-negative-price_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_absorbing-state-audit_B.ddctl.csv,False,no fire-rate column,,,,
2026-09-05_absorbing-state-audit_B.ladder.csv,False,no fire-rate column,,,,
2026-09-05_absorbing-state-audit_B.stop.csv,False,no fire-rate column,,,,
2026-09-05_absorbing-state-audit_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.cells.csv,False,no fire-rate column,,,,
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.gates.csv,True,,abstain,gain,27.0,0.0
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.record.csv,True,,a,gain,74.0,0.0
2026-09-05_abstention-is-the-only-thing-that-ever-helps_cloud.walkforward.csv,True,,abstain,gain,27.0,0.0
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.audit.csv,False,no fire-rate column,,,,
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.exact.csv,False,no fire-rate column,,,,
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.keep.csv,False,no fire-rate column,,,,
2026-09-05_audit-every-committed-null-for-a-salted-seed_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_back-fill-the-swapped-coefficient-audit_B.astsweep.csv,False,no fire-rate column,,,,
2026-09-05_back-fill-the-swapped-coefficient-audit_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_back-fill-the-swapped-coefficient-audit_B.repro.csv,False,no fire-rate column,,,,
2026-09-05_back-fill-the-swapped-coefficient-audit_B.site.csv,False,no fire-rate column,,,,
2026-09-05_back-fill-the-swapped-coefficient-audit_B.surface.csv,False,no fire-rate column,,,,
2026-09-05_back-fill-the-swapped-coefficient-audit_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_band-width-at-g085_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_band-width-at-g085_cloud.matched_gross.csv,False,no fire-rate column,,,,
2026-09-05_band-width-at-g085_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-calibration_B.calibration.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-calibration_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-calibration_B.ladder.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-calibration_B.riskwork.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-calibration_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-constrained-selector_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-constrained-selector_cloud.paired.csv,False,no fire-rate column,,,,
2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,False,no fire-rate column,,,,
2026-09-05_candidate-count-vs-dispersion_B.gridA.csv,False,no fire-rate column,,,,
2026-09-05_candidate-count-vs-dispersion_B.gridB.csv,False,no fire-rate column,,,,
2026-09-05_candidate-count-vs-dispersion_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_clause-11b-draw-count-by-enumeration_cloud.exact.csv,False,no fire-rate column,,,,
2026-09-05_clause-11b-draw-count-by-enumeration_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_clause-11b-draw-count-by-enumeration_cloud.keep.csv,False,no fire-rate column,,,,
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.betas.csv,False,no fire-rate column,,,,
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.diagnostics.csv,False,no fire-rate column,,,,
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.paired.csv,False,no fire-rate column,,,,
2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.episodes.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.epprice.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.pricelist.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.regime.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.stability.csv,False,no fire-rate column,,,,
2026-09-05_crisis-depth-as-the-price-denominator_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.bargrid.csv,False,no fire-rate column,,,,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.binding_bar.csv,False,no fire-rate column,,,,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.breakevens.csv,False,no fire-rate column,,,,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.cross.csv,False,no fire-rate column,,,,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_cross-universe-breakeven-as-a-KEEP-bar_cloud.walkforward_panel.csv,False,no fire-rate column,,,,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.convention.csv,False,no fire-rate column,,,,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.crossover.csv,False,no fire-rate column,,,,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_de-gross-vs-reweight-across-gates_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_defensive-class-census_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_defensive-class-census_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_defensive-overlays-are-rule-8-invisible_B.deltas.csv,False,no fire-rate column,,,,
2026-09-05_defensive-overlays-are-rule-8-invisible_B.grid.csv,False,no fire-rate column,,,,
2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_defensive-overlays-are-rule-8-invisible_B.years.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.capacity.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.costladder.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.norankcontrol.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.scalerpremium.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_delete-the-scaler-on-small_cloud.years.csv,False,no fire-rate column,,,,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.choices.csv,False,no fire-rate column,,,,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.geometry.csv,False,no fire-rate column,,,,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.keep.csv,False,no fire-rate column,,,,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.ladder.csv,False,no fire-rate column,,,,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.paired.csv,False,no fire-rate column,,,,
2026-09-05_do-gross-choice-rules-lose-to-constants-in-general_C.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.arms.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.regression.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_O.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_T.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.repro_Tclause.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.reproduction.csv,False,no fire-rate column,,,,
2026-09-05_does-a-harmful-instrument-clear-more-often-than-a-helpful-one_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.census.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.clause.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.grid.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.keyic.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.swap.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.verdicts.csv,False,no fire-rate column,,,,
2026-09-05_does-a-null-column-change-any-published-verdict_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.corpus.csv,False,no fire-rate column,,,,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.instruments.csv,False,no fire-rate column,,,,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.ladder.csv,False,no fire-rate column,,,,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.null.csv,False,no fire-rate column,,,,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.percell.csv,False,no fire-rate column,,,,
2026-09-05_does-a-random-screen-de-concentrate-just-as-well_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.choices.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.deviations.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.keep.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.ladder.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.modes.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.paired.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_B.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.ladder.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.modes.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.paired.csv,False,no fire-rate column,,,,
2026-09-05_does-any-fitted-dial-beat-its-own-modal-pick_cloud.walkforward.csv,False,no fire-rate column,,,,
2026-09-05_does-book-share-price-a-tilt_C.grid.csv,False,no fire-rate column,,,,
2026-09-05_does-book-share-price-a-tilt_C.matched.csv,False,no fire-rate column,,,,
2026-09-05_does-book-share-price-a-tilt_C.overlap.csv,False,no fire-rate column,,,,
2026-09-05_does-book-share-price-a-tilt_C.regression.csv,False,no fire-rate column,,,,
2026-09-05_does-book-share-price-a-tilt_C.transfer.csv,False,no fire-rate column,,,,
2026-09-05_does-book-share-price-a-tilt_C.walkforward.csv,False,no fire-rate column,,,,
