sel,eps,stat,panel,cost,n_cell,ctl_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_Sharpe,v2_OOS_MaxDD,pick,pick_book,n_admitted,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,beat_ctl,beat_spy,beat_v2,oos_rank
S3L,0.0,dom,u56,25.0,136,1.1250416500196643,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.39920030769495,0.0924133776660172,1.2482435320727505,-0.12092631068492765,(none),(none),0,,,,,,,
S3L,0.05,dom,u56,25.0,136,1.1250416500196643,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.39920030769495,0.0924133776660172,1.2482435320727505,-0.12092631068492765,(none),(none),0,,,,,,,
S3L,0.1,dom,u56,25.0,136,1.1250416500196643,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.39920030769495,0.0924133776660172,1.2482435320727505,-0.12092631068492765,(none),(none),0,,,,,,,
S3L,0.15,dom,u56,25.0,136,1.1250416500196643,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.39920030769495,0.0924133776660172,1.2482435320727505,-0.12092631068492765,(none),(none),0,,,,,,,
S0,,-,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,SLV50/ebud-0.10,SLV50,136,0.08942380103926051,1.310959595040559,-0.13552457308742205,True,True,True,3.0
S1,,-,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,SLV25/ebud-0.10,SLV25,35,0.11458047899729773,1.1941712101157063,-0.19501730913564497,True,True,True,24.0
S2,,-,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,SLV50/ebud-0.10,SLV50,63,0.08942380103926051,1.310959595040559,-0.13552457308742205,True,True,True,3.0
S3,,-,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,SLV50/ebud-0.10,SLV50,28,0.08942380103926051,1.310959595040559,-0.13552457308742205,True,True,True,3.0
S3L,0.0,sharpe,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,SLV50/ebud-0.10,SLV50,3,0.08942380103926051,1.310959595040559,-0.13552457308742205,True,True,True,3.0
S3L,0.05,sharpe,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,(none),(none),0,,,,,,,
S3L,0.1,sharpe,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,(none),(none),0,,,,,,,
S3L,0.15,sharpe,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,(none),(none),0,,,,,,,
S3L,0.0,dom,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,SLV25/vol60-dg,SLV25,1,0.09998372112757026,1.2278367688680114,-0.14686672514460963,True,True,True,19.0
S3L,0.05,dom,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,(none),(none),0,,,,,,,
S3L,0.1,dom,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,(none),(none),0,,,,,,,
S3L,0.15,dom,broad,10.0,136,1.1022031339130582,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.5762505378038233,0.07983337481604336,1.1185082795688426,-0.12240793860208021,(none),(none),0,,,,,,,
S0,,-,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,SLV25/ebud-0.10,SLV25,136,0.11057833908994774,1.1559895495576566,-0.19544728889153273,True,True,True,11.0
S1,,-,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,SLV25/ebud-0.10,SLV25,6,0.11057833908994774,1.1559895495576566,-0.19544728889153273,True,True,True,11.0
S2,,-,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,SLV25/ebud-0.10,SLV25,19,0.11057833908994774,1.1559895495576566,-0.19544728889153273,True,True,True,11.0
S3,,-,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,SLV50/ebud-0.10,SLV50,13,0.08319985689927045,1.2249409268349118,-0.13609945791361955,True,True,True,3.0
S3L,0.0,sharpe,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,SLV50/ebud-0.10,SLV50,1,0.08319985689927045,1.2249409268349118,-0.13609945791361955,True,True,True,3.0
S3L,0.05,sharpe,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,SLV50/ebud-0.10,SLV50,1,0.08319985689927045,1.2249409268349118,-0.13609945791361955,True,True,True,3.0
S3L,0.1,sharpe,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,(none),(none),0,,,,,,,
S3L,0.15,sharpe,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,(none),(none),0,,,,,,,
S3L,0.0,dom,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,(none),(none),0,,,,,,,
S3L,0.05,dom,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,(none),(none),0,,,,,,,
S3L,0.1,dom,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,(none),(none),0,,,,,,,
S3L,0.15,dom,broad,25.0,136,1.0913501695849346,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.15539928865606328,0.07643420182382155,1.0740236940215924,-0.12284879701089035,(none),(none),0,,,,,,,
S0,,-,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,EWall/control,EWall,102,0.10089643214031607,0.6366624355474834,-0.36166373582084055,False,False,True,43.0
S1,,-,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S2,,-,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3,,-,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.0,sharpe,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.05,sharpe,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.1,sharpe,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.15,sharpe,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.0,dom,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.05,dom,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.1,dom,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S3L,0.15,dom,small,10.0,102,0.6366624355474834,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.5806618551671671,0.03837588361212907,0.5664863714962136,-0.1470362580000889,(none),(none),0,,,,,,,
S0,,-,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,EWall/ddctl-8/.5/recover,EWall,102,0.07553049086706154,0.6830863344772165,-0.23421384151565972,True,False,True,8.0
S1,,-,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S2,,-,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3,,-,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.0,sharpe,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.05,sharpe,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.1,sharpe,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.15,sharpe,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.0,dom,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.05,dom,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.1,dom,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
S3L,0.15,dom,small,25.0,102,0.6206770724346838,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0.250067051410945,0.033899609793537344,0.5055965085014014,-0.1526692136114992,(none),(none),0,,,,,,,
