file,column,n_rows,fail_mode,is_seed_key,literal_bad_cells,literal_fail,semantic_fail,n_raw_vals,n_map_vals,example_raw,example_reread
2026-09-04_52w-high-proximity_C.grid.csv,point,28,,False,0,False,False,14,14,,
2026-09-04_52w-high-proximity_C.grid.csv,kind,28,,True,0,False,False,3,3,,
2026-09-04_52w-high-proximity_C.grid.csv,signal,28,,False,0,False,False,4,4,,
2026-09-04_52w-high-proximity_C.grid.csv,n,28,EMPTY_NAN,False,4,True,True,5,4,,nan
2026-09-04_52w-high-proximity_C.grid.csv,CAGR,28,FLOAT_REPR,False,24,True,False,28,28,0.06478305297139286,0.0647830529713928
2026-09-04_52w-high-proximity_C.grid.csv,Vol,28,FLOAT_REPR,False,21,True,False,28,28,0.10201929170574103,0.102019291705741
2026-09-04_52w-high-proximity_C.grid.csv,Sharpe,28,FLOAT_REPR,False,5,True,False,28,28,0.21284327490603022,0.2128432749060302
2026-09-04_52w-high-proximity_C.grid.csv,MaxDD,28,FLOAT_REPR,False,18,True,False,28,28,-0.13827804821227863,-0.1382780482122786
2026-09-04_52w-high-proximity_C.grid.csv,H1,28,FLOAT_REPR,False,8,True,False,28,28,0.9175672405452285,0.9175672405452284
2026-09-04_52w-high-proximity_C.grid.csv,H2,28,FLOAT_REPR,False,5,True,False,28,28,0.9451159500140361,0.945115950014036
2026-09-04_52w-high-proximity_C.grid.csv,IS_Sharpe,28,FLOAT_REPR,False,8,True,False,28,28,0.9696248694958355,0.9696248694958356
2026-09-04_52w-high-proximity_C.grid.csv,IS_MaxDD,28,FLOAT_REPR,False,26,True,False,28,28,-0.13101807065198634,-0.1310180706519863
2026-09-04_52w-high-proximity_C.grid.csv,OOS_CAGR,28,FLOAT_REPR,False,24,True,False,28,28,0.07777518253801574,0.0777751825380157
2026-09-04_52w-high-proximity_C.grid.csv,OOS_Sharpe,28,FLOAT_REPR,False,2,True,False,28,28,0.25947219463507326,0.2594721946350732
2026-09-04_52w-high-proximity_C.grid.csv,OOS_MaxDD,28,FLOAT_REPR,False,22,True,False,28,28,-0.15874692106842236,-0.1587469210684223
2026-09-04_52w-high-proximity_C.grid.csv,turn,28,FLOAT_REPR,False,4,True,False,28,28,13.860173008674133,13.860173008674131
2026-09-04_52w-high-proximity_C.grid.csv,flips,28,FLOAT_REPR,False,6,True,False,28,28,3.7952906714736363,3.795290671473636
2026-09-04_52w-high-proximity_C.grid.csv,gross,28,,False,0,False,False,28,28,,
2026-09-04_52w-high-proximity_C.grid.csv,p4a,28,,False,0,False,False,2,2,,
2026-09-04_52w-high-proximity_C.grid.csv,f4b,28,,False,0,False,False,10,10,,
2026-09-04_52w-high-proximity_C.grid.csv,p4b,28,,False,0,False,False,2,2,,
2026-09-04_52w-high-proximity_C.grid.csv,universe,28,,False,0,False,False,2,2,,
2026-09-04_crypto-sleeve_C.grid.csv,point,78,,False,0,False,False,39,39,,
2026-09-04_crypto-sleeve_C.grid.csv,book,78,,False,0,False,False,3,3,,
2026-09-04_crypto-sleeve_C.grid.csv,fund,78,,False,0,False,False,3,3,,
2026-09-04_crypto-sleeve_C.grid.csv,gate,78,,True,0,False,False,3,3,,
2026-09-04_crypto-sleeve_C.grid.csv,cap,78,,True,0,False,False,4,4,,
2026-09-04_crypto-sleeve_C.grid.csv,CAGR,78,FLOAT_REPR,False,64,True,False,78,78,0.06478305297139264,0.0647830529713926
2026-09-04_crypto-sleeve_C.grid.csv,Vol,78,FLOAT_REPR,False,59,True,False,78,78,0.10201929170574105,0.102019291705741
2026-09-04_crypto-sleeve_C.grid.csv,Sharpe,78,FLOAT_REPR,False,6,True,False,78,78,0.9558064435846433,0.9558064435846432
2026-09-04_crypto-sleeve_C.grid.csv,MaxDD,78,FLOAT_REPR,False,53,True,False,78,78,-0.13827804821227863,-0.1382780482122786
2026-09-04_crypto-sleeve_C.grid.csv,H1,78,FLOAT_REPR,False,13,True,False,78,78,1.0327668603850861,1.032766860385086
2026-09-04_crypto-sleeve_C.grid.csv,H2,78,FLOAT_REPR,False,14,True,False,78,78,1.1510143568744697,1.1510143568744695
2026-09-04_crypto-sleeve_C.grid.csv,OOS_CAGR,78,FLOAT_REPR,False,56,True,False,78,78,0.07777518253801574,0.0777751825380157
2026-09-04_crypto-sleeve_C.grid.csv,OOS_Sharpe,78,FLOAT_REPR,False,15,True,False,78,78,0.9053493498069113,0.9053493498069112
2026-09-04_crypto-sleeve_C.grid.csv,OOS_MaxDD,78,FLOAT_REPR,False,59,True,False,78,78,-0.13827804821227818,-0.1382780482122781
2026-09-04_crypto-sleeve_C.grid.csv,IS_Sharpe,78,FLOAT_REPR,False,10,True,False,78,78,0.9928957406191273,0.9928957406191272
2026-09-04_crypto-sleeve_C.grid.csv,IS_MaxDD,78,FLOAT_REPR,False,59,True,False,26,26,-0.13101807065198645,-0.1310180706519864
2026-09-04_crypto-sleeve_C.grid.csv,CRY_CAGR,78,FLOAT_REPR,False,59,True,False,78,78,0.056281425558542875,0.0562814255585428
2026-09-04_crypto-sleeve_C.grid.csv,CRY_Sharpe,78,FLOAT_REPR,False,9,True,False,78,78,1.0184102602513703,1.0184102602513705
2026-09-04_crypto-sleeve_C.grid.csv,CRY_MaxDD,78,FLOAT_REPR,False,50,True,False,78,78,-0.13827804821227863,-0.1382780482122786
2026-09-04_crypto-sleeve_C.grid.csv,turn,78,FLOAT_REPR,False,14,True,False,78,78,23.428430977646638,23.42843097764664
2026-09-04_crypto-sleeve_C.grid.csv,gross,78,,False,0,False,False,78,78,,
2026-09-04_crypto-sleeve_C.grid.csv,cw_mean,78,FLOAT_REPR,False,70,True,False,73,73,0.01644815073975444,0.0164481507397544
2026-09-04_crypto-sleeve_C.grid.csv,cw_max,78,FLOAT_REPR,False,45,True,False,73,73,0.11745153331981983,0.1174515333198198
2026-09-04_crypto-sleeve_C.grid.csv,p4a,78,,False,0,False,False,2,2,,
2026-09-04_crypto-sleeve_C.grid.csv,f4b,78,,False,0,False,False,10,10,,
2026-09-04_crypto-sleeve_C.grid.csv,p4b,78,,False,0,False,False,2,2,,
2026-09-04_crypto-sleeve_C.grid.csv,universe,78,,False,0,False,False,2,2,,
2026-09-04_drawdown-control_C.grid.csv,uni,882,,False,0,False,False,2,2,,
2026-09-04_drawdown-control_C.grid.csv,book,882,,False,0,False,False,3,3,,
2026-09-04_drawdown-control_C.grid.csv,cost,882,,False,0,False,False,3,3,,
2026-09-04_drawdown-control_C.grid.csv,arm,882,,False,0,False,False,49,49,,
2026-09-04_drawdown-control_C.grid.csv,D,882,EMPTY_NAN,False,18,True,True,7,6,,nan
2026-09-04_drawdown-control_C.grid.csv,k,882,,False,0,False,False,5,5,,
2026-09-04_drawdown-control_C.grid.csv,reset,882,,False,0,False,False,3,3,,
2026-09-04_drawdown-control_C.grid.csv,CAGR,882,FLOAT_REPR,False,811,True,False,721,721,0.07741235087876408,0.077412350878764
2026-09-04_drawdown-control_C.grid.csv,Sharpe,882,FLOAT_REPR,False,273,True,False,721,721,0.28690924288660513,0.2869092428866051
