split,coalition,n_names,claim_set,gross,freq,book,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,note
SPLIT4,EMPTY,0,CORE_W,0.75,W,V1TOP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,CORE_W,0.75,W,V1TOP5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,CORE_W,0.75,W,V1TOP5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,CORE_W,0.75,W,V1TOP5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWELIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWELIG,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWELIG,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWELIG,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20_NG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20_NG,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20_NG,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,CAND20_NG,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWALL,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWALL,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,EWALL,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,BAND03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,BAND03,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,BAND03,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,BAND03,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,V1TOP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,V1TOP5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,V1TOP5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,EMPTY,0,EXT_M,0.65,M,V1TOP5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v(empty)=0 by convention (all cash)
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20,0.0,0.2052621720935972,1.3039162055630982,-0.30639906553511365,1.1863926480655032,1.4232653243808013,0.23091055352146173,1.4940545586551999,-0.19100416360735906,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20,10.0,0.19428488574611547,1.2437783988397915,-0.30846222869900497,1.1270504766946843,1.3623580001242204,0.22026038327139563,1.434808597741407,-0.19512887309592108,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20,25.0,0.17799887924440028,1.153288254417429,-0.31154975730768253,1.0378066245615647,1.2706595080237992,0.20445101065511273,1.345591855448843,-0.20128060625336952,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20,50.0,0.1513286250199879,1.0019087546387286,-0.316676424352173,0.8886453700532974,1.1171211559024123,0.17853853499648897,1.1961543917781934,-0.21143991514770988,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWELIG,0.0,0.2058694982138367,1.3064074177988376,-0.30639906553511365,1.1933736972642797,1.421278321038237,0.23064750090040587,1.4921477948537298,-0.19100416360735906,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWELIG,10.0,0.1949405051547517,1.2465863702937394,-0.30846222869900497,1.1347835318538269,1.3602471170387427,0.2199757307064114,1.4327851734569494,-0.19512887309592108,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWELIG,25.0,0.17872532071676694,1.1565804698932052,-0.31154975730768253,1.0466832918999036,1.2683634994903212,0.2041346864245437,1.3433940791388186,-0.20128060625336952,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWELIG,50.0,0.15216887791441014,1.0060276917419637,-0.316676424352173,0.8994600901941842,1.1145189617098146,0.17817132630211963,1.1936682117046602,-0.21143991514770988,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20_NG,0.0,0.2332821297733212,1.3756089569869918,-0.2437235040708472,1.5602227676062304,1.2336592075512214,0.23291319603926341,1.3142010464461005,-0.24372350407084808,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20_NG,10.0,0.2319506067054644,1.368934336600494,-0.24459546522499553,1.5532075845112323,1.2272127285268046,0.2315504851431378,1.3077079029862477,-0.24459546522499553,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20_NG,25.0,0.2299559557812274,1.3589203377879129,-0.2459015642072898,1.5426821059105045,1.2175413452040544,0.2295091806309315,1.2979663629021647,-0.2459015642072897,
SPLIT4,MEGA20,20,CORE_W,0.75,W,CAND20_NG,50.0,0.22663854865376876,1.3422249646072262,-0.24807349086616248,1.5251326039160322,1.201418052687658,0.2261143583596239,1.2817257190312317,-0.2480734908661616,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWALL,0.0,0.23433007649602144,1.379920354310796,-0.24372350407084775,1.547215464939835,1.2531255084743604,0.23721776882534829,1.332343282925726,-0.2437235040708472,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWALL,10.0,0.2329858075820681,1.3731816870198836,-0.24459546522499642,1.5401124362689669,1.2466214168728067,0.2358346832116276,1.325797124519598,-0.24459546522499587,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWALL,25.0,0.23097208741479403,1.363071859459803,-0.24590156420729004,1.5294562151221143,1.236863375323429,0.23376288993002325,1.3159758248859033,-0.2459015642072896,
SPLIT4,MEGA20,20,CORE_W,0.75,W,EWALL,50.0,0.2276230299414621,1.3462174164906175,-0.24807349086616215,1.5116915407819245,1.2205950174090965,0.23031744803205423,1.299601619242971,-0.24807349086616148,
SPLIT4,MEGA20,20,CORE_W,0.75,W,BAND03,0.0,0.16157890474014236,1.4658740773776615,-0.155837285543154,1.589302406018369,1.373244830146537,0.17393682324110094,1.4798036579707405,-0.15583728554315412,
SPLIT4,MEGA20,20,CORE_W,0.75,W,BAND03,10.0,0.1590606586431178,1.4454119344768983,-0.15616905671222014,1.5678279241521695,1.3534706442394022,0.17136067376225217,1.4603421294773584,-0.15616905671222037,
SPLIT4,MEGA20,20,CORE_W,0.75,W,BAND03,25.0,0.15529317063627057,1.4146840536223917,-0.15666655510849847,1.5355775001375913,1.3237774969359322,0.1675066785041024,1.4311161591062775,-0.15666655510849847,
SPLIT4,MEGA20,20,CORE_W,0.75,W,BAND03,50.0,0.14904028497681265,1.3633850265513556,-0.15749529691022346,1.481731165650456,1.2742098165902405,0.16111053741668635,1.382322089378256,-0.15749529691022346,
SPLIT4,MEGA20,20,CORE_W,0.75,W,V1TOP5,0.0,0.21023836374302918,1.198724055949249,-0.30639906553511365,1.0601199242927961,1.3294215752224146,0.2411314594915177,1.34017663680765,-0.19264092324284698,
SPLIT4,MEGA20,20,CORE_W,0.75,W,V1TOP5,10.0,0.19070607845301923,1.1040169806053297,-0.30846222869900497,0.9614585329822053,1.2383094170076887,0.22125060890879378,1.2466592825990073,-0.19363538812532055,
SPLIT4,MEGA20,20,CORE_W,0.75,W,V1TOP5,25.0,0.161980498710669,0.9614739139886525,-0.31154975730768253,0.8130128602945332,1.1011360888935546,0.19200793716124598,1.105841800852857,-0.1951256116933754,
SPLIT4,MEGA20,20,CORE_W,0.75,W,V1TOP5,50.0,0.1155936132270825,0.7231484266765559,-0.316676424352173,0.5649875070328081,0.8716485527162903,0.1447744992985418,0.8702206345269559,-0.19760539014614287,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20,0.0,0.1771669823460682,1.2572085687984422,-0.25054769427086254,1.2039525136788665,1.3124001359135877,0.18884508468603234,1.3888896351402173,-0.18372577106628352,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20,10.0,0.17300655662064024,1.2314450650528495,-0.2514886509576094,1.1789405904825079,1.2858727076268082,0.18476212061535757,1.3627703331032863,-0.1842733951445471,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20,25.0,0.16679000863061266,1.1926145230307477,-0.25290008598772873,1.1412515182165828,1.2458812228662368,0.17866084965404472,1.3233772773239945,-0.18509483126194182,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20,50.0,0.15649304840026557,1.1274559596938054,-0.255252477704595,1.0780328176596177,1.1787475855596266,0.16855359222378552,1.257203362499227,-0.1864638914576009,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWELIG,0.0,0.17677748597686693,1.2545115403782439,-0.25054769427086254,1.2007157105553325,1.3102308811403085,0.1886078074677715,1.3867951848700197,-0.18372577106628352,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWELIG,10.0,0.17263286438147918,1.2288223342317943,-0.2514886509576094,1.1759288432015336,1.2836255361446869,0.18451218621031495,1.3606028977942002,-0.1842733951445471,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWELIG,25.0,0.16643987610037514,1.1901085704760488,-0.25290008598772873,1.1385872156191716,1.2435171418873407,0.17839209310261173,1.3211003197278717,-0.18509483126194182,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWELIG,50.0,0.15618179343883254,1.1251578960418351,-0.255252477704595,1.0759718533298759,1.176188747152881,0.16825389856917528,1.2547439208935378,-0.1864638914576009,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20_NG,0.0,0.200584667273904,1.3795715802478123,-0.21121199278427838,1.5535642423357614,1.244964572804719,0.20131776094201848,1.3251591853082845,-0.21121199278427816,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20_NG,10.0,0.2000100143436434,1.3761710794944972,-0.21157629182569726,1.5499701131341792,1.2417005389432527,0.20073159619104142,1.3218586762357034,-0.21157629182569826,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20_NG,25.0,0.1991485019732726,1.3710672680256983,-0.2121224576643751,1.5445749852531976,1.2368019926206268,0.19985283629402129,1.316905178621748,-0.21212245766437476,
SPLIT4,MEGA20,20,EXT_M,0.65,M,CAND20_NG,50.0,0.1977138926140274,1.362552843756741,-0.2130319805933072,1.5355727235423366,1.2286311701591461,0.19838953487895128,1.3086421372474222,-0.2130319805933064,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWALL,0.0,0.20244168620926262,1.3887465598349782,-0.2112119927842777,1.5399767504500665,1.2740037217077245,0.2067119720747408,1.3522240751564993,-0.21121199278427838,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWALL,10.0,0.20186022245257762,1.3853028878599492,-0.21157629182569881,1.536335478496959,1.2706913595544338,0.20611325502068523,1.3488784788402994,-0.21157629182569826,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWALL,25.0,0.20098850498687515,1.3801344362429764,-0.21212245766437599,1.5308701737885833,1.2657201781617926,0.20521568521139377,1.3438572072877522,-0.21212245766437465,
SPLIT4,MEGA20,20,EXT_M,0.65,M,EWALL,50.0,0.1995369168235881,1.3715125915208684,-0.21303198059330697,1.5217523831018376,1.25742792075869,0.20372108334168848,1.3354808315770947,-0.21303198059330664,
SPLIT4,MEGA20,20,EXT_M,0.65,M,BAND03,0.0,0.1370528147401553,1.3807310105938204,-0.1588707319293905,1.5135987724587967,1.2829714877741965,0.14628874632599898,1.3795091539835063,-0.15887073192939072,
SPLIT4,MEGA20,20,EXT_M,0.65,M,BAND03,10.0,0.1356515331333219,1.3679560656139376,-0.1589703714860926,1.4999433570292295,1.2708157754428702,0.14486419349627333,1.3674571775399877,-0.1589703714860925,
SPLIT4,MEGA20,20,EXT_M,0.65,M,BAND03,25.0,0.13355248860797642,1.3487484956737925,-0.1591198308211449,1.4794013348645303,1.2525456571550355,0.14273032057251123,1.3493385028750073,-0.15911983082114467,
SPLIT4,MEGA20,20,EXT_M,0.65,M,BAND03,50.0,0.13006174305824358,1.3166211072327836,-0.15936892971289918,1.4450147265192426,1.2220026710373004,0.13918173637537423,1.319036803778611,-0.1593689297128993,
SPLIT4,MEGA20,20,EXT_M,0.65,M,V1TOP5,0.0,0.18714915429142986,1.2025919849027615,-0.25054769427086254,1.142441341138969,1.2616818222021946,0.19778116760301856,1.285346359890322,-0.18846839323373388,
SPLIT4,MEGA20,20,EXT_M,0.65,M,V1TOP5,10.0,0.17948711958387342,1.1602386157554583,-0.2514886509576094,1.0986576106006034,1.2207304889484885,0.19015783043456969,1.242556248118473,-0.18891115811350911,
SPLIT4,MEGA20,20,EXT_M,0.65,M,V1TOP5,25.0,0.16807761885563965,1.0963291353959335,-0.25290008598772873,1.0325634829151924,1.1589644384201776,0.17880517199950963,1.177995191909015,-0.18957530543317236,
SPLIT4,MEGA20,20,EXT_M,0.65,M,V1TOP5,50.0,0.1492826590527554,0.9889852931268236,-0.255252477704595,0.9214995676946284,1.0552771285920033,0.16010177566610806,1.0695721439505972,-0.19068221763261073,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20,0.0,0.09510041271038672,0.8090913482858222,-0.2697719077568008,0.8877426867208043,0.7362245928609109,0.094266340502275,0.8054623420474984,-0.26977190775680193,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20,10.0,0.08475176355879399,0.7306496825069135,-0.2817247200606282,0.807712262534432,0.659200422547022,0.08433531870995203,0.7298385539952454,-0.28172472006062743,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20,25.0,0.0694017912771514,0.6127398710582782,-0.29930129057713484,0.6872839917707811,0.5435201482725767,0.06959948615202172,0.6162287165271042,-0.2993012905771334,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20,50.0,0.044273378984062584,0.416185997474598,-0.32767882475245147,0.48633598814410967,0.3508197607159371,0.04546244274247524,0.4268895932306403,-0.32767882475245036,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWELIG,0.0,0.09479367423780372,0.8068968486319777,-0.26977190775680193,0.8836441256181484,0.7358035068417371,0.09419917760718466,0.8050818936830536,-0.2697719077568016,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWELIG,10.0,0.08444778418826049,0.7284416981687645,-0.28172472006062754,0.8034403276728305,0.6589163770687989,0.08428784126892963,0.729587018056842,-0.28172472006062776,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWELIG,25.0,0.06910191436840529,0.6105133859958329,-0.29930129057713395,0.6827539637456944,0.5434434710877378,0.06958090340718281,0.6161723777077799,-0.2993012905771345,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWELIG,50.0,0.043980243658812146,0.41393305315380324,-0.32767882475245147,0.48138347251113006,0.3510913926045717,0.0454903632658179,0.42716142462305917,-0.3276788247524516,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20_NG,0.0,0.11333736679156448,0.8551351621941293,-0.2852731283422796,0.9217865776419698,0.7938074705124338,0.11254186800847399,0.8539964701437296,-0.2852731283422798,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20_NG,10.0,0.1125967677401003,0.850240092804782,-0.2853952288839058,0.9171407616991636,0.7886743474770536,0.11175987487571293,0.8488003192873371,-0.285395228883906,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20_NG,25.0,0.11148676972409954,0.842897168565818,-0.28557835024962197,0.9101717897111435,0.7809742831130438,0.11058789081281817,0.8410056162146236,-0.2855783502496222,
SPLIT4,SECT16,16,CORE_W,0.75,W,CAND20_NG,50.0,0.10963917199627793,0.8306581689916506,-0.2858834740129441,0.8985562291497737,0.7681398973967144,0.10863726274682595,0.8280132433519882,-0.2858834740129441,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWALL,0.0,0.11299304850477054,0.8532958365499014,-0.2852731283422798,0.921278765893931,0.7909568628284173,0.11218715049172046,0.8512410944674931,-0.2852731283422797,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWALL,10.0,0.11225345843970058,0.8484005145363082,-0.2853952288839059,0.9166257430630832,0.7858302194441322,0.11140628799612196,0.8460508625449759,-0.285395228883906,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWALL,25.0,0.111144971705601,0.8410572797666357,-0.2855783502496224,0.9096460023764199,0.7781399668405804,0.11023599745326607,0.8382651307986768,-0.2855783502496223,
SPLIT4,SECT16,16,CORE_W,0.75,W,EWALL,50.0,0.10929988692935799,0.8288179449786586,-0.2858834740129441,0.8980126058042938,0.7653221792137667,0.10828818543532437,0.8252879570279621,-0.2858834740129442,
SPLIT4,SECT16,16,CORE_W,0.75,W,BAND03,0.0,0.06426883878801037,0.8033105178359159,-0.15314622421619217,0.8388047204325956,0.7679545808244971,0.0675705512373419,0.8600243100365127,-0.15314622421619206,
SPLIT4,SECT16,16,CORE_W,0.75,W,BAND03,10.0,0.06240010200989543,0.7817956412408513,-0.15351829621616642,0.8183746741325679,0.7453676655106903,0.06568377977623507,0.8378609713359917,-0.15351829621616675,
SPLIT4,SECT16,16,CORE_W,0.75,W,BAND03,25.0,0.0596027649192421,0.7494857192168511,-0.15407627890422038,0.7876886126312898,0.7114527023433114,0.06285953049677118,0.8045754219229654,-0.15407627890422082,
SPLIT4,SECT16,16,CORE_W,0.75,W,BAND03,50.0,0.054955878292547,0.6955501521795754,-0.15500591590084734,0.7364505668917086,0.6548499156540625,0.058168161266423546,0.7490053459405565,-0.15500591590084734,
SPLIT4,SECT16,16,CORE_W,0.75,W,V1TOP5,0.0,0.08744144088168837,0.7240751247304835,-0.2627680457100614,0.8732461685832973,0.5950959980692305,0.08004553393164637,0.6555168035605395,-0.2627680457100622,
SPLIT4,SECT16,16,CORE_W,0.75,W,V1TOP5,10.0,0.07188614968385632,0.6104021192346316,-0.2777120678285997,0.7546842968477885,0.48535841273026303,0.06416974279321752,0.5418887360404656,-0.2777120678285989,
SPLIT4,SECT16,16,CORE_W,0.75,W,V1TOP5,25.0,0.04895501991836615,0.43969464873913827,-0.30811651919481553,0.5764278095757134,0.32070061327043176,0.04077885194760045,0.37134864949419183,-0.30811651919481475,
SPLIT4,SECT16,16,CORE_W,0.75,W,V1TOP5,50.0,0.011784306979356618,0.15579593156215532,-0.4142525783794475,0.2796458983381681,0.04707503063787991,0.0028957524106645316,0.08787085607395022,-0.38162631675510106,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20,0.0,0.0759838133262134,0.7354454003669044,-0.24342186660603715,0.826233553068329,0.6586771736465165,0.0772002605913984,0.7308537320566891,-0.24342186660603726,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20,10.0,0.07246540277759217,0.7049601500571945,-0.24411022105358737,0.7963424828682056,0.6274602883229389,0.07354815954514304,0.7002037025509836,-0.24411022105358682,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20,25.0,0.06720558296449908,0.6590373077929099,-0.24514275272491204,0.7512908321925532,0.580449082401502,0.06808985131950163,0.6540244531410806,-0.2451427527249117,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20,50.0,0.05848649827015384,0.5821021778087405,-0.2468636388437867,0.6757769612563054,0.5017074506204855,0.0590453704628664,0.5766180504850831,-0.24686363884378704,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWELIG,0.0,0.07565607338458191,0.7326720992601162,-0.2434218666060367,0.8225183801024546,0.6567320426389703,0.07697880355896847,0.7290172681432459,-0.24342186660603715,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWELIG,10.0,0.07213328518569373,0.7021293691684181,-0.24411022105358682,0.7924632237770763,0.6255536932534405,0.07333314849833683,0.698401801516473,-0.2441102210535867,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWELIG,25.0,0.0668669647493203,0.6561228117974142,-0.24514275272491226,0.7471662282788977,0.5786042069987005,0.0678844563496992,0.6522783150228678,-0.24514275272491193,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWELIG,50.0,0.05813722004325017,0.5790549461343962,-0.2468636388437867,0.6712469610556504,0.4999750485614013,0.05885586183007163,0.5749745143737608,-0.24686363884378681,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20_NG,0.0,0.0970543511163422,0.850143997527034,-0.24739120513865687,0.9168520840708673,0.787846635396853,0.09598531664040366,0.8493283165380888,-0.2473912051386571,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20_NG,10.0,0.09674396143758268,0.8477305976909599,-0.24740977936925135,0.9144992269858987,0.7853736306988677,0.09566620757392341,0.846824896051654,-0.24740977936925135,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20_NG,25.0,0.09627852499110268,0.8441095411060318,-0.2474376407151433,0.9109690155164925,0.7816631455462737,0.0951877008292692,0.8430686681663399,-0.24743764071514285,
SPLIT4,SECT16,16,EXT_M,0.65,M,CAND20_NG,50.0,0.09550319228809911,0.8380719292606253,-0.24748407629162972,0.9050828925760905,0.7754764315012297,0.09439060770444607,0.8368054001216141,-0.24748407629162983,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWALL,0.0,0.09674091446489164,0.8480382579623589,-0.24739120513865687,0.9157358436804497,0.7850019738275825,0.09568891160122939,0.8465785375324741,-0.24739120513865653,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWALL,10.0,0.09643066608356188,0.8456259954370525,-0.24740977936925113,0.9133745840922423,0.7825398749956044,0.0953711914169888,0.844085344693267,-0.24740977936925157,
SPLIT4,SECT16,16,EXT_M,0.65,M,EWALL,25.0,0.09596544151807951,0.8420066241187569,-0.24743764071514307,0.9098316567884475,0.7788458051694431,0.09489476715791478,0.8403445170984466,-0.24743764071514296,
