book_id,panel,book,cost,arm,kind,cell,which,mmax,n_m,n_runs,m_lo,m_hi,span,width,run_lo,run_hi,run_width,contiguous,passed,which_key
broad|EWall|10.0|stop25,broad,EWall,10.0,stop25,stop,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|10.0|v1gate-dg,broad,EWall,10.0,v1gate-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|10.0|v1gate-rw,broad,EWall,10.0,v1gate-rw,gate,broad@10,full,1.0,1,1,1.0,1.0,0.0,0.05,1.0,1.0,0.05,True,True,"('full', 1.0)"
broad|EWall|10.0|vol60-dg,broad,EWall,10.0,vol60-dg,gate,broad@10,full,1.0,3,1,0.9,1.0,0.09999999999999998,0.15000000000000002,0.9,1.0,0.15000000000000002,True,True,"('full', 1.0)"
broad|EWall|10.0|vol60-rw,broad,EWall,10.0,vol60-rw,gate,broad@10,full,1.0,3,1,0.85,0.95,0.09999999999999998,0.15000000000000002,0.85,0.95,0.15000000000000002,True,True,"('full', 1.0)"
broad|EWall|25.0|abs12-dg,broad,EWall,25.0,abs12-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|abs12-rw,broad,EWall,25.0,abs12-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|band3-dg,broad,EWall,25.0,band3-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|band3-rw,broad,EWall,25.0,band3-rw,gate,broad@25,full,1.0,1,1,1.0,1.0,0.0,0.05,1.0,1.0,0.05,True,True,"('full', 1.0)"
broad|EWall|25.0|control,broad,EWall,25.0,control,ctl,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|ddctl-8/.5/high,broad,EWall,25.0,ddctl-8/.5/high,dd,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|ddctl-8/.5/recover,broad,EWall,25.0,ddctl-8/.5/recover,dd,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|ebud-0.10,broad,EWall,25.0,ebud-0.10,bud,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|ebud-0.20,broad,EWall,25.0,ebud-0.20,bud,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|g200-dg,broad,EWall,25.0,g200-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|g200-rw,broad,EWall,25.0,g200-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|stop15,broad,EWall,25.0,stop15,stop,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|stop25,broad,EWall,25.0,stop25,stop,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|v1gate-dg,broad,EWall,25.0,v1gate-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|v1gate-rw,broad,EWall,25.0,v1gate-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|EWall|25.0|vol60-dg,broad,EWall,25.0,vol60-dg,gate,broad@25,full,1.0,3,1,0.9,1.0,0.09999999999999998,0.15000000000000002,0.9,1.0,0.15000000000000002,True,True,"('full', 1.0)"
broad|EWall|25.0|vol60-rw,broad,EWall,25.0,vol60-rw,gate,broad@25,full,1.0,3,1,0.85,0.95,0.09999999999999998,0.15000000000000002,0.85,0.95,0.15000000000000002,True,True,"('full', 1.0)"
broad|TOP20|10.0|abs12-dg,broad,TOP20,10.0,abs12-dg,gate,broad@10,full,1.0,1,1,0.75,0.75,0.0,0.05,0.75,0.75,0.05,True,True,"('full', 1.0)"
broad|TOP20|10.0|abs12-rw,broad,TOP20,10.0,abs12-rw,gate,broad@10,full,1.0,1,1,0.75,0.75,0.0,0.05,0.75,0.75,0.05,True,True,"('full', 1.0)"
broad|TOP20|10.0|band3-dg,broad,TOP20,10.0,band3-dg,gate,broad@10,full,1.0,4,1,0.75,0.9,0.15000000000000002,0.2,0.75,0.9,0.2,True,True,"('full', 1.0)"
broad|TOP20|10.0|band3-rw,broad,TOP20,10.0,band3-rw,gate,broad@10,full,1.0,4,1,0.75,0.9,0.15000000000000002,0.2,0.75,0.9,0.2,True,True,"('full', 1.0)"
broad|TOP20|10.0|control,broad,TOP20,10.0,control,ctl,broad@10,full,1.0,1,1,0.75,0.75,0.0,0.05,0.75,0.75,0.05,True,True,"('full', 1.0)"
broad|TOP20|10.0|ddctl-8/.5/high,broad,TOP20,10.0,ddctl-8/.5/high,dd,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|ddctl-8/.5/recover,broad,TOP20,10.0,ddctl-8/.5/recover,dd,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|ebud-0.10,broad,TOP20,10.0,ebud-0.10,bud,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|ebud-0.20,broad,TOP20,10.0,ebud-0.20,bud,broad@10,full,1.0,1,1,0.75,0.75,0.0,0.05,0.75,0.75,0.05,True,True,"('full', 1.0)"
broad|TOP20|10.0|g200-dg,broad,TOP20,10.0,g200-dg,gate,broad@10,full,1.0,3,1,0.75,0.85,0.09999999999999998,0.15000000000000002,0.75,0.85,0.15000000000000002,True,True,"('full', 1.0)"
broad|TOP20|10.0|g200-rw,broad,TOP20,10.0,g200-rw,gate,broad@10,full,1.0,2,1,0.75,0.8,0.050000000000000044,0.1,0.75,0.8,0.1,True,True,"('full', 1.0)"
broad|TOP20|10.0|stop15,broad,TOP20,10.0,stop15,stop,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|stop25,broad,TOP20,10.0,stop25,stop,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|v1gate-dg,broad,TOP20,10.0,v1gate-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|v1gate-rw,broad,TOP20,10.0,v1gate-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|vol60-dg,broad,TOP20,10.0,vol60-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|10.0|vol60-rw,broad,TOP20,10.0,vol60-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|abs12-dg,broad,TOP20,25.0,abs12-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|abs12-rw,broad,TOP20,25.0,abs12-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|band3-dg,broad,TOP20,25.0,band3-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|band3-rw,broad,TOP20,25.0,band3-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|control,broad,TOP20,25.0,control,ctl,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|ddctl-8/.5/high,broad,TOP20,25.0,ddctl-8/.5/high,dd,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|ddctl-8/.5/recover,broad,TOP20,25.0,ddctl-8/.5/recover,dd,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|ebud-0.10,broad,TOP20,25.0,ebud-0.10,bud,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|ebud-0.20,broad,TOP20,25.0,ebud-0.20,bud,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|g200-dg,broad,TOP20,25.0,g200-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|g200-rw,broad,TOP20,25.0,g200-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|stop15,broad,TOP20,25.0,stop15,stop,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|stop25,broad,TOP20,25.0,stop25,stop,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|v1gate-dg,broad,TOP20,25.0,v1gate-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|v1gate-rw,broad,TOP20,25.0,v1gate-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|vol60-dg,broad,TOP20,25.0,vol60-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|TOP20|25.0|vol60-rw,broad,TOP20,25.0,vol60-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|abs12-dg,broad,V1u,10.0,abs12-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|abs12-rw,broad,V1u,10.0,abs12-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|band3-dg,broad,V1u,10.0,band3-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|band3-rw,broad,V1u,10.0,band3-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|control,broad,V1u,10.0,control,ctl,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|ddctl-8/.5/high,broad,V1u,10.0,ddctl-8/.5/high,dd,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|ddctl-8/.5/recover,broad,V1u,10.0,ddctl-8/.5/recover,dd,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|ebud-0.10,broad,V1u,10.0,ebud-0.10,bud,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|ebud-0.20,broad,V1u,10.0,ebud-0.20,bud,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|g200-dg,broad,V1u,10.0,g200-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|g200-rw,broad,V1u,10.0,g200-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|stop15,broad,V1u,10.0,stop15,stop,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|stop25,broad,V1u,10.0,stop25,stop,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|v1gate-dg,broad,V1u,10.0,v1gate-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|v1gate-rw,broad,V1u,10.0,v1gate-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|vol60-dg,broad,V1u,10.0,vol60-dg,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|10.0|vol60-rw,broad,V1u,10.0,vol60-rw,gate,broad@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|abs12-dg,broad,V1u,25.0,abs12-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|abs12-rw,broad,V1u,25.0,abs12-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|band3-dg,broad,V1u,25.0,band3-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|band3-rw,broad,V1u,25.0,band3-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|control,broad,V1u,25.0,control,ctl,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|ddctl-8/.5/high,broad,V1u,25.0,ddctl-8/.5/high,dd,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|ddctl-8/.5/recover,broad,V1u,25.0,ddctl-8/.5/recover,dd,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|ebud-0.10,broad,V1u,25.0,ebud-0.10,bud,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|ebud-0.20,broad,V1u,25.0,ebud-0.20,bud,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|g200-dg,broad,V1u,25.0,g200-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|g200-rw,broad,V1u,25.0,g200-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|stop15,broad,V1u,25.0,stop15,stop,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|stop25,broad,V1u,25.0,stop25,stop,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|v1gate-dg,broad,V1u,25.0,v1gate-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|v1gate-rw,broad,V1u,25.0,v1gate-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|vol60-dg,broad,V1u,25.0,vol60-dg,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
broad|V1u|25.0|vol60-rw,broad,V1u,25.0,vol60-rw,gate,broad@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|abs12-dg,small,EWall,10.0,abs12-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|abs12-rw,small,EWall,10.0,abs12-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|band3-dg,small,EWall,10.0,band3-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|band3-rw,small,EWall,10.0,band3-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|control,small,EWall,10.0,control,ctl,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|ddctl-8/.5/high,small,EWall,10.0,ddctl-8/.5/high,dd,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|ddctl-8/.5/recover,small,EWall,10.0,ddctl-8/.5/recover,dd,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|ebud-0.10,small,EWall,10.0,ebud-0.10,bud,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|ebud-0.20,small,EWall,10.0,ebud-0.20,bud,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|g200-dg,small,EWall,10.0,g200-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|g200-rw,small,EWall,10.0,g200-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|stop15,small,EWall,10.0,stop15,stop,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|stop25,small,EWall,10.0,stop25,stop,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|v1gate-dg,small,EWall,10.0,v1gate-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|v1gate-rw,small,EWall,10.0,v1gate-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|vol60-dg,small,EWall,10.0,vol60-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|10.0|vol60-rw,small,EWall,10.0,vol60-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|abs12-dg,small,EWall,25.0,abs12-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|abs12-rw,small,EWall,25.0,abs12-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|band3-dg,small,EWall,25.0,band3-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|band3-rw,small,EWall,25.0,band3-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|control,small,EWall,25.0,control,ctl,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|ddctl-8/.5/high,small,EWall,25.0,ddctl-8/.5/high,dd,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|ddctl-8/.5/recover,small,EWall,25.0,ddctl-8/.5/recover,dd,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|ebud-0.10,small,EWall,25.0,ebud-0.10,bud,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|ebud-0.20,small,EWall,25.0,ebud-0.20,bud,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|g200-dg,small,EWall,25.0,g200-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|g200-rw,small,EWall,25.0,g200-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|stop15,small,EWall,25.0,stop15,stop,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|stop25,small,EWall,25.0,stop25,stop,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|v1gate-dg,small,EWall,25.0,v1gate-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|v1gate-rw,small,EWall,25.0,v1gate-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|vol60-dg,small,EWall,25.0,vol60-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|EWall|25.0|vol60-rw,small,EWall,25.0,vol60-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|abs12-dg,small,TOP20,10.0,abs12-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|abs12-rw,small,TOP20,10.0,abs12-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|band3-dg,small,TOP20,10.0,band3-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|band3-rw,small,TOP20,10.0,band3-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|control,small,TOP20,10.0,control,ctl,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|ddctl-8/.5/high,small,TOP20,10.0,ddctl-8/.5/high,dd,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|ddctl-8/.5/recover,small,TOP20,10.0,ddctl-8/.5/recover,dd,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|ebud-0.10,small,TOP20,10.0,ebud-0.10,bud,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|ebud-0.20,small,TOP20,10.0,ebud-0.20,bud,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|g200-dg,small,TOP20,10.0,g200-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|g200-rw,small,TOP20,10.0,g200-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|stop15,small,TOP20,10.0,stop15,stop,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|stop25,small,TOP20,10.0,stop25,stop,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|v1gate-dg,small,TOP20,10.0,v1gate-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|v1gate-rw,small,TOP20,10.0,v1gate-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|vol60-dg,small,TOP20,10.0,vol60-dg,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|10.0|vol60-rw,small,TOP20,10.0,vol60-rw,gate,small@10,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|25.0|abs12-dg,small,TOP20,25.0,abs12-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|25.0|abs12-rw,small,TOP20,25.0,abs12-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|25.0|band3-dg,small,TOP20,25.0,band3-dg,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|25.0|band3-rw,small,TOP20,25.0,band3-rw,gate,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|25.0|control,small,TOP20,25.0,control,ctl,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
small|TOP20|25.0|ddctl-8/.5/high,small,TOP20,25.0,ddctl-8/.5/high,dd,small@25,full,1.0,0,0,,,0.0,0.0,,,0.0,True,False,"('full', 1.0)"
