file,count_col,sharpe_col,panel_raw,panel,conv,conv_evidence,n_grid,n_min,n_max,n_argmax,sharpe_at_argmax,decided,g_lo,g_hi,gross_span,gross_span_rel,max_gross,levered,ladder
2026-09-04_52w-high-proximity_C.grid.csv,n,Sharpe,universe.json,U56,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,4,5,30,30,1.1015661375997192,True,0.7407166123778502,0.688056460369164,0.052660152008686234,0.07371380804012466,0.7407166123778502,False,LADDER
2026-09-04_52w-high-proximity_C.grid.csv,n,IS_Sharpe,universe.json,U56,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,4,5,30,20,0.9928957406191272,True,0.7407166123778502,0.688056460369164,0.052660152008686234,0.07371380804012466,0.7407166123778502,False,LADDER
2026-09-04_52w-high-proximity_C.grid.csv,n,OOS_Sharpe,universe.json,U56,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,4,5,30,30,1.240089462945948,True,0.7407166123778502,0.688056460369164,0.052660152008686234,0.07371380804012466,0.7407166123778502,False,LADDER
2026-09-04_52w-high-proximity_C.grid.csv,n,Sharpe,universe_broad.json,unmapped,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,4,5,30,30,0.972397321160889,True,,,,,,False,UNMAPPED
2026-09-04_52w-high-proximity_C.grid.csv,n,IS_Sharpe,universe_broad.json,unmapped,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,4,5,30,30,1.060563703261231,True,,,,,,False,UNMAPPED
2026-09-04_52w-high-proximity_C.grid.csv,n,OOS_Sharpe,universe_broad.json,unmapped,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,4,5,30,30,0.9043262348025412,True,,,,,,False,UNMAPPED
2026-09-04_sector-only-universe_C.grid.csv,n,Sharpe,B136,B136,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.9581005002731564,True,0.7449511400651466,0.7391286644951139,0.005822475570032681,0.007846580153090766,0.7449511400651466,False,FLAT
2026-09-04_sector-only-universe_C.grid.csv,n,IS_Sharpe,B136,B136,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,10,1.0479956493179798,True,0.7449511400651466,0.7391286644951139,0.005822475570032681,0.007846580153090766,0.7449511400651466,False,FLAT
2026-09-04_sector-only-universe_C.grid.csv,n,OOS_Sharpe,B136,B136,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.893984757566131,True,0.7449511400651466,0.7391286644951139,0.005822475570032681,0.007846580153090766,0.7449511400651466,False,FLAT
2026-09-04_sector-only-universe_C.grid.csv,n,Sharpe,BSTK100,BSTK100,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,1.0020937100173937,True,0.7366449511400652,0.7334283387622149,0.003216612377850314,0.004376125190417046,0.7366449511400652,False,FLAT
2026-09-04_sector-only-universe_C.grid.csv,n,IS_Sharpe,BSTK100,BSTK100,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,10,1.0875425303281694,True,0.7366449511400652,0.7334283387622149,0.003216612377850314,0.004376125190417046,0.7366449511400652,False,FLAT
2026-09-04_sector-only-universe_C.grid.csv,n,OOS_Sharpe,BSTK100,BSTK100,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.9380328397018248,True,0.7366449511400652,0.7334283387622149,0.003216612377850314,0.004376125190417046,0.7366449511400652,False,FLAT
2026-09-04_sector-only-universe_C.grid.csv,n,Sharpe,ETF24,ETF24,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.7785121188464998,True,0.6938110749185668,0.6085912052117264,0.08521986970684037,0.1308656641760715,0.6938110749185668,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,IS_Sharpe,ETF24,ETF24,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.6457951395584615,True,0.6938110749185668,0.6085912052117264,0.08521986970684037,0.1308656641760715,0.6938110749185668,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,OOS_Sharpe,ETF24,ETF24,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.8897404389277477,True,0.6938110749185668,0.6085912052117264,0.08521986970684037,0.1308656641760715,0.6938110749185668,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,Sharpe,ETF36,ETF36,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.8174270805565069,True,0.7381107491856677,0.676343648208469,0.06176710097719862,0.087336998762198,0.7381107491856677,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,IS_Sharpe,ETF36,ETF36,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.662096665465871,True,0.7381107491856677,0.676343648208469,0.06176710097719862,0.087336998762198,0.7381107491856677,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,OOS_Sharpe,ETF36,ETF36,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,0.9425406495572856,True,0.7381107491856677,0.676343648208469,0.06176710097719862,0.087336998762198,0.7381107491856677,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,Sharpe,STK20,STK20,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,20,1.3383696346658598,True,0.7185667752442996,0.49157166123778495,0.22699511400651462,0.3751556138757108,0.7185667752442996,False,LADDER
2026-09-04_sector-only-universe_C.grid.csv,n,IS_Sharpe,STK20,STK20,FIXEDTOT,ast:armcol(kind;writer:main)=CAND,3,5,20,10,1.227138963615704,True,0.7185667752442996,0.49157166123778495,0.22699511400651462,0.3751556138757108,0.7185667752442996,False,LADDER
