cost,memo_set,H,scheme,cond,n_pairs,n_halvesPASS,p_next_given_PASS,p_next_given_FAIL,delta,within_wmean,within_emean,simpson,n_books_def,n_books_neg,base_rate
0,MEMO8,756,OVERLAP21,NONE,1120,650,0.3630769230769231,0.4297872340425532,-0.06671031096563013,-0.0020988118698722223,-0.002098811869872222,-0.0646114990957579,8,3,0.39107142857142857
0,MEMO8,756,OVERLAP21,OTHER3,434,302,0.48013245033112584,0.6893939393939394,-0.2092614890628136,-0.2398035216044329,-0.23406866635009257,0.0305420325416193,7,6,0.543778801843318
0,MEMO8,756,OVERLAP21,DDCAGR,434,302,0.48013245033112584,0.6893939393939394,-0.2092614890628136,-0.2398035216044329,-0.23406866635009257,0.0305420325416193,7,6,0.543778801843318
0,MEMO8,756,OVERLAP21,SHARPE,1026,650,0.3630769230769231,0.4734042553191489,-0.11032733224222585,-0.03909038179649482,-0.035805829988614604,-0.07123695044573103,8,4,0.40350877192982454
0,MEMO8,756,CHAIN,NONE,376,221,0.3891402714932127,0.4258064516129032,-0.03666618011969053,0.02784149592788992,0.02784149592788992,-0.06450767604758045,8,3,0.40425531914893614
0,MEMO8,756,CHAIN,OTHER3,150,107,0.5233644859813084,0.6744186046511628,-0.1510541186698544,-0.19343478260869565,-0.20501599849425936,0.04238066393884124,7,6,0.5666666666666667
0,MEMO8,756,CHAIN,DDCAGR,150,107,0.5233644859813084,0.6744186046511628,-0.1510541186698544,-0.19343478260869565,-0.20501599849425936,0.04238066393884124,7,6,0.5666666666666667
0,MEMO8,756,CHAIN,SHARPE,343,221,0.3891402714932127,0.47540983606557374,-0.08626956457236107,-0.015865527198946777,-0.012510066424446444,-0.07040403737341429,8,3,0.4198250728862974
0,MEMO8,756,DISJOINT,NONE,192,95,0.3894736842105263,0.4742268041237113,-0.08475311991318502,0.037773535987821696,0.0377735359878217,-0.12252665590100671,7,2,0.4322916666666667
0,MEMO8,756,DISJOINT,OTHER3,50,31,0.6129032258064516,0.8421052631578947,-0.22920203735144307,-0.24508611955420465,-0.2603174603174603,0.01588408220276158,6,4,0.7
0,MEMO8,756,DISJOINT,DDCAGR,50,31,0.6129032258064516,0.8421052631578947,-0.22920203735144307,-0.24508611955420465,-0.2603174603174603,0.01588408220276158,6,4,0.7
0,MEMO8,756,DISJOINT,SHARPE,167,95,0.3894736842105263,0.5277777777777778,-0.13830409356725148,0.00492431034389076,-0.0012071262071261999,-0.14322840391114225,7,3,0.4491017964071856
0,MEMO8,1260,OVERLAP21,NONE,736,569,0.7908611599297012,0.8562874251497006,-0.06542626521999939,0.08334266266456161,0.08334266266456161,-0.148768927884561,7,2,0.8057065217391305
0,MEMO8,1260,OVERLAP21,OTHER3,276,240,0.975,0.8888888888888888,0.08611111111111114,0.09993124754455511,0.1321493624772313,-0.013820136433443972,4,1,0.9637681159420289
0,MEMO8,1260,OVERLAP21,DDCAGR,276,240,0.975,0.8888888888888888,0.08611111111111114,0.09993124754455511,0.1321493624772313,-0.013820136433443972,4,1,0.9637681159420289
0,MEMO8,1260,OVERLAP21,SHARPE,728,569,0.7908611599297012,0.8679245283018868,-0.07706336837218564,0.07460234783784588,0.07637336468143875,-0.1516657162100315,7,2,0.8076923076923077
0,MEMO8,1260,CHAIN,NONE,152,114,0.7543859649122807,0.868421052631579,-0.11403508771929827,0.06176171323230147,0.06176171323230147,-0.17579680095159975,6,2,0.7828947368421053
0,MEMO8,1260,CHAIN,OTHER3,63,52,0.9230769230769231,0.9090909090909091,0.013986013986014068,0.005253623188405807,0.060416666666666674,0.00873239079760826,4,2,0.9206349206349206
0,MEMO8,1260,CHAIN,DDCAGR,63,52,0.9230769230769231,0.9090909090909091,0.013986013986014068,0.005253623188405807,0.060416666666666674,0.00873239079760826,4,2,0.9206349206349206
0,MEMO8,1260,CHAIN,SHARPE,150,114,0.7543859649122807,0.8888888888888888,-0.13450292397660812,0.041924975118252425,0.041920443391031625,-0.17642789909486056,6,2,0.7866666666666666
0,MEMO8,1260,DISJOINT,NONE,96,61,0.6557377049180327,0.8571428571428571,-0.20140515222482436,5.411255411255953e-05,5.411255411256569e-05,-0.20145926477893691,6,2,0.7291666666666666
0,MEMO8,1260,DISJOINT,OTHER3,23,15,0.7333333333333333,0.875,-0.14166666666666672,-0.1,0.0,-0.04166666666666671,2,1,0.782608695652174
0,MEMO8,1260,DISJOINT,DDCAGR,23,15,0.7333333333333333,0.875,-0.14166666666666672,-0.1,0.0,-0.04166666666666671,2,1,0.782608695652174
0,MEMO8,1260,DISJOINT,SHARPE,94,61,0.6557377049180327,0.8787878787878788,-0.22305017386984605,-0.019876314162028442,-0.01978715728715728,-0.2031738597078176,6,3,0.7340425531914894
0,MEMO12,756,OVERLAP21,NONE,1680,987,0.3181357649442756,0.43434343434343436,-0.11620766939915878,-0.06166992869740899,-0.061669928697408984,-0.054537740701749784,12,5,0.36607142857142855
0,MEMO12,756,OVERLAP21,OTHER3,676,447,0.4004474272930649,0.49344978165938863,-0.09300235436632376,-0.1695733093959164,-0.17025614077243947,0.07657095502959263,11,7,0.4319526627218935
0,MEMO12,756,OVERLAP21,DDCAGR,678,447,0.4004474272930649,0.48917748917748916,-0.08873006188442428,-0.1688877161628413,-0.17025614077243947,0.080157654278417,11,7,0.4306784660766962
0,MEMO12,756,OVERLAP21,SHARPE,1551,987,0.3181357649442756,0.4450354609929078,-0.12689969604863222,-0.0728513193372426,-0.07531448722902502,-0.05404837671138961,12,6,0.36428110896196003
0,MEMO12,756,CHAIN,NONE,564,332,0.33433734939759036,0.4353448275862069,-0.10100747818861655,-0.05032874309766796,-0.050328743097667966,-0.05067873509094859,12,5,0.375886524822695
0,MEMO12,756,CHAIN,OTHER3,233,156,0.4230769230769231,0.4805194805194805,-0.05744255744255744,-0.1798923982447028,-0.2043857547810117,0.12244984080214535,11,7,0.44206008583690987
0,MEMO12,756,CHAIN,DDCAGR,234,156,0.4230769230769231,0.47435897435897434,-0.051282051282051266,-0.17912362731203313,-0.2043857547810117,0.12784157602998186,11,7,0.44017094017094016
0,MEMO12,756,CHAIN,SHARPE,519,332,0.33433734939759036,0.44919786096256686,-0.11486051156497651,-0.06672185348386175,-0.0712200708388409,-0.048138658081114755,12,5,0.37572254335260113
0,MEMO12,756,DISJOINT,NONE,288,138,0.3333333333333333,0.47333333333333333,-0.14,-0.05980067911886095,-0.05980067911886094,-0.08019932088113907,11,5,0.40625
0,MEMO12,756,DISJOINT,OTHER3,87,49,0.4489795918367347,0.5,-0.05102040816326531,-0.09546485260770975,-0.17761904761904765,0.04444444444444444,10,5,0.47126436781609193
0,MEMO12,756,DISJOINT,DDCAGR,87,49,0.4489795918367347,0.5,-0.05102040816326531,-0.09546485260770975,-0.17761904761904765,0.04444444444444444,10,5,0.47126436781609193
0,MEMO12,756,DISJOINT,SHARPE,253,138,0.3333333333333333,0.4782608695652174,-0.1449275362318841,-0.056357749480020224,-0.07202620611711522,-0.08856978675186386,11,6,0.39920948616600793
