script,form,artefact,shared,moved,max_abs,max_rel,med_abs_moved
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,LOO,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.sensitivity.csv,43,6,4.0,1.0,0.8499999999999999
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,LOO,2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.walkforward.csv,106,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K2,2026-09-08_the-mid-tercile-band_cloud.bandgrid.csv,4950,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K2,2026-09-08_the-mid-tercile-band_cloud.keeppaths.csv,654,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K2,2026-09-08_the-mid-tercile-band_cloud.livecells.csv,21600,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K2,2026-09-08_the-mid-tercile-band_cloud.livegrid.csv,380,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K2,2026-09-08_the-mid-tercile-band_cloud.strata.csv,352,56,0.3180778817440548,0.42777634585833135,0.0033956570889216477
2026-09-08_the-mid-tercile-band_cloud.py,K2,2026-09-08_the-mid-tercile-band_cloud.walkforward.csv,3036,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K5,2026-09-08_the-mid-tercile-band_cloud.bandgrid.csv,4950,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K5,2026-09-08_the-mid-tercile-band_cloud.keeppaths.csv,654,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K5,2026-09-08_the-mid-tercile-band_cloud.livecells.csv,21600,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K5,2026-09-08_the-mid-tercile-band_cloud.livegrid.csv,380,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K5,2026-09-08_the-mid-tercile-band_cloud.strata.csv,352,56,0.4271013572025937,0.44543508124607023,0.0035959532972789504
2026-09-08_the-mid-tercile-band_cloud.py,K5,2026-09-08_the-mid-tercile-band_cloud.walkforward.csv,3036,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K10,2026-09-08_the-mid-tercile-band_cloud.bandgrid.csv,4950,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K10,2026-09-08_the-mid-tercile-band_cloud.keeppaths.csv,654,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K10,2026-09-08_the-mid-tercile-band_cloud.livecells.csv,21600,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K10,2026-09-08_the-mid-tercile-band_cloud.livegrid.csv,380,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,K10,2026-09-08_the-mid-tercile-band_cloud.strata.csv,352,56,0.4141990783222944,0.6977846355585772,0.00126349849248885
2026-09-08_the-mid-tercile-band_cloud.py,K10,2026-09-08_the-mid-tercile-band_cloud.walkforward.csv,3036,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,LOO,2026-09-08_the-mid-tercile-band_cloud.bandgrid.csv,4950,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,LOO,2026-09-08_the-mid-tercile-band_cloud.keeppaths.csv,654,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,LOO,2026-09-08_the-mid-tercile-band_cloud.livecells.csv,21600,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,LOO,2026-09-08_the-mid-tercile-band_cloud.livegrid.csv,380,0,0.0,0.0,0.0
2026-09-08_the-mid-tercile-band_cloud.py,LOO,2026-09-08_the-mid-tercile-band_cloud.strata.csv,352,55,0.4340729673954513,0.6800362426602309,0.0003210939575222019
2026-09-08_the-mid-tercile-band_cloud.py,LOO,2026-09-08_the-mid-tercile-band_cloud.walkforward.csv,3036,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.adjusted.csv,231,33,0.0018494031575217,1.8829084269255334,0.0005546849160196002
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.book.csv,728160,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.boot.csv,4000,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.bydial.csv,832,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.composition.csv,396,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.curve.csv,132,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.groupsize.csv,10,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.holdout.csv,40,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.params.csv,84,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K2,2026-09-08_why-the-035-045-share-window-dips_cloud.walkforward.csv,14400,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.adjusted.csv,231,33,0.0011375267475836979,0.6429011990575134,0.00042014836053760017
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.book.csv,728160,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.boot.csv,4000,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.bydial.csv,832,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.composition.csv,396,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.curve.csv,132,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.groupsize.csv,10,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.holdout.csv,40,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.params.csv,84,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K5,2026-09-08_why-the-035-045-share-window-dips_cloud.walkforward.csv,14400,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.adjusted.csv,231,33,0.0016003974930080978,0.965589735201381,0.0005428145869129999
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.book.csv,728160,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.boot.csv,4000,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.bydial.csv,832,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.composition.csv,396,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.curve.csv,132,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.groupsize.csv,10,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.holdout.csv,40,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.params.csv,84,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,K10,2026-09-08_why-the-035-045-share-window-dips_cloud.walkforward.csv,14400,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.adjusted.csv,231,33,0.0017683919698624987,0.7071572851783487,0.0005125660614135
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.book.csv,728160,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.boot.csv,4000,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.bydial.csv,832,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.composition.csv,396,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.curve.csv,132,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.groupsize.csv,10,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.holdout.csv,40,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.params.csv,84,0,0.0,0.0,0.0
2026-09-08_why-the-035-045-share-window-dips_cloud.py,LOO,2026-09-08_why-the-035-045-share-window-dips_cloud.walkforward.csv,14400,0,0.0,0.0,0.0
