path,touch_commit,touch_date,reconstructible
research/backtests/2026-09-03_RECOMMENDATION.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_broad-momentum-top10.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_broad-momentum-top10.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_composite-vs-equal-weight.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_composite-vs-equal-weight.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_core-plus-trend-sleeve.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_core-plus-trend-sleeve.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_dual-momentum-classes.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_dual-momentum-classes.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_full-exposure-v1.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_full-exposure-v1.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_inverse-vol-weights.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_inverse-vol-weights.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_macro-trend-ensemble.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_macro-trend-ensemble.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_qqq-trend-only.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_qqq-trend-only.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_vol-target.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-03_vol-target.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_52w-high-proximity_C.console.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_52w-high-proximity_C.grid.csv,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_52w-high-proximity_C.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_52w-high-proximity_C.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_abs-momentum-filter_C.console.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_abs-momentum-filter_C.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_abs-momentum-filter_C.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_asset-class-dispersion_B.out.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_asset-class-dispersion_B.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_asset-class-dispersion_B.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_asset-class-dispersion_cloud.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_broad-H2-binding-bar_cloud.console.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_broad-H2-binding-bar_cloud.memo.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_broad-H2-binding-bar_cloud.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.console.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.memo.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_cost-sensitivity_cloud.console.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_cost-sensitivity_cloud.py,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_cost-sensitivity_cloud.result.md,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
research/backtests/2026-09-04_crypto-sleeve_C.console.txt,d662e63de8e63760515e0b9b0e6c5f40d91ac2a1,2026-09-08T23:26:54+00:00,True
