file,m,k4a,rate,feas_below_floor,below_own_floor,scale
2026-09-10_is-the-CORRELATION-CUT-a-pre-registrable-SLEEVE-ADMISSION-test_C.grid.csv,84480,55,0.0006510416666666666,inf,True,GRID (m>1000)
2026-09-10_is-the-INTERCEPT-of-the-width-law-a-DEFENSIVE-SLEEVE-statistic_C.grid.csv,21120,55,0.0026041666666666665,1149.0,False,GRID (m>1000)
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_B.keep.csv,7260,0,0.0,inf,True,GRID (m>1000)
2026-09-08_a-turnover-matched-null-for-suppressing-overlays_B.grid.csv,7260,0,0.0,inf,True,GRID (m>1000)
2026-09-11_is-the-0.59-percent-4a-FLIP-RATE-a-PER-DAY-constant_C.grid.csv,6784,114,0.016804245283018868,177.0,False,GRID (m>1000)
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.keep.csv,6670,1260,0.1889055472263868,15.0,False,GRID (m>1000)
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C.keeppaths.csv,6120,7,0.0011437908496732027,2618.0,False,GRID (m>1000)
2026-09-10_is-lambda-INERT-on-every-low-turnover-book-or-only-on-EWALL_C.grid.csv,6000,5,0.0008333333333333334,3594.0,False,GRID (m>1000)
2026-09-06_ew-band3-at-085-does-not-hold-on-broad_cloud.grid.csv,5808,3296,0.5674931129476584,4.0,False,GRID (m>1000)
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud.grid.csv,5280,55,0.010416666666666666,287.0,False,GRID (m>1000)
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_cloud.grid.csv,4608,0,0.0,inf,True,GRID (m>1000)
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_B.grid.csv,4536,49,0.010802469135802469,276.0,False,GRID (m>1000)
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.keep.csv,4370,1759,0.4025171624713959,6.0,False,GRID (m>1000)
2026-09-05_does-the-leak-free-selector-edge-survive-a-third-corpus_cloud.arms.csv,4370,1759,0.4025171624713959,6.0,False,GRID (m>1000)
2026-09-11_price-the-APPEND-vs-RESTATE-channels-separately-on-a-LONGER-vintage-ladder_cloud.draws.csv,3840,0,0.0,inf,True,GRID (m>1000)
2026-09-05_the-on-share-column_cloud.keep.csv,3780,938,0.24814814814814815,11.0,False,GRID (m>1000)
2026-09-05_the-on-share-column_cloud.grid.csv,3780,938,0.24814814814814815,11.0,False,GRID (m>1000)
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_B.keeppaths.csv,3600,0,0.0,inf,True,GRID (m>1000)
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.grid.csv,3456,72,0.020833333333333332,143.0,False,GRID (m>1000)
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_B.grid.csv,3195,9,0.0028169014084507044,1062.0,False,GRID (m>1000)
2026-09-05_the-20-percent-oracle-ceiling_C.ladder.csv,3000,1974,0.658,3.0,False,GRID (m>1000)
2026-09-08_does-modal-share-predict-VARIANCE-not-sign_B.walkforward.csv,2800,2248,0.8028571428571428,2.0,False,GRID (m>1000)
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C.grid.csv,2592,36,0.013888888888888888,215.0,False,GRID (m>1000)
2026-09-05_the-null-column-for-instruments-that-are-not-keyed-tilts_cloud.keep.csv,2268,575,0.2535273368606702,11.0,False,GRID (m>1000)
2026-09-05_defensive-class-census_B.grid.csv,2244,1053,0.4692513368983957,5.0,False,GRID (m>1000)
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C.grid.csv,2160,94,0.04351851851851852,68.0,False,GRID (m>1000)
2026-09-08_does-turnover-level-predict-chooser-power_cloud.grid.csv,2016,0,0.0,inf,True,GRID (m>1000)
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud.keeppaths.csv,1800,0,0.0,inf,True,GRID (m>1000)
2026-09-06_is-cadence-the-only-cost-chooser-on-other-books_cloud.grid.csv,1792,245,0.13671875,21.0,False,GRID (m>1000)
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud.grid.csv,1792,0,0.0,inf,True,GRID (m>1000)
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud.grid.csv,1764,10,0.005668934240362812,527.0,False,GRID (m>1000)
2026-09-10_does-PROTOCOL-need-a-T2-DATING-clause-beside-T1_C.book.csv,1680,0,0.0,inf,True,GRID (m>1000)
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_cloud.arms.csv,1680,5,0.002976190476190476,1006.0,False,GRID (m>1000)
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_B.book.csv,1680,0,0.0,inf,True,GRID (m>1000)
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud.grid.csv,1632,784,0.4803921568627451,5.0,False,GRID (m>1000)
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2.grid.csv,1632,784,0.4803921568627451,5.0,False,GRID (m>1000)
2026-09-05_the-CAGR-floor-is-what-kills-small-pools_cloud.grid.csv,1500,316,0.21066666666666667,13.0,False,GRID (m>1000)
2026-09-06_is-6W-a-grid-edge-or-a-real-optimum_B.keep.csv,1495,272,0.18193979933110369,15.0,False,GRID (m>1000)
2026-09-05_four-way-gate-spread-is-a-weighting-convention_cloud.grid.csv,1440,140,0.09722222222222222,30.0,False,GRID (m>1000)
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud.grid.csv,1386,22,0.015873015873015872,188.0,False,GRID (m>1000)
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C.grid.csv,1296,39,0.03009259259259259,99.0,False,GRID (m>1000)
2026-09-10_is-FLIP1-already-dead-at-10-bps_C.grid.csv,1269,21,0.016548463356973995,180.0,False,GRID (m>1000)
