panel,ladder,COST_BPS,arm,rung,IS_argmax,ann_turnover,full_CAGR,full_Sharpe,full_MaxDD,full_H1,full_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,LIVE_OOS_CAGR,LIVE_OOS_Sharpe,LIVE_OOS_MaxDD,k4a_full,k4b_full,k4a_OOS,k4b_OOS
U56,N,0.0,IS_ARGMAX,40,40,2.4023424056560487,0.13709928726681686,1.1548090102462552,-0.22424083624492408,1.2879654198742074,1.0618099180761078,0.14438582506040976,1.1405505067181836,-0.2242408362449244,1.2856561387435632,0.9819149734713464,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,False,False,False
U56,N,0.0,ANCHOR,20,40,2.9492180961226717,0.16114350331239358,1.1734980418080332,-0.19077302784114736,1.2351363672927145,1.1332811857809861,0.17631062068556358,1.2038511937053087,-0.19077302784114747,1.283364442199294,1.12488302355656,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,True,False,True
U56,N,10.0,IS_ARGMAX,40,40,2.4023424056560487,0.13443489553141097,1.1346869565732272,-0.2245552108552068,1.266294739283014,1.0427178666609016,0.14163875971720574,1.1212046598635055,-0.22455521085520647,1.2694156422678449,0.9590333405165593,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,False,False,False
U56,N,10.0,ANCHOR,20,40,2.9492180961226717,0.1578143852165539,1.152200994598872,-0.19127563591226449,1.2126878654965827,1.1127597044294906,0.17284600189211563,1.1831862943616596,-0.19127563591226437,1.2642538819703957,1.1026434795790723,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,True,False,True
U56,N,25.0,IS_ARGMAX,40,40,2.4023424056560487,0.130449579078604,1.1044845216807193,-0.22502659186648777,1.2337559519557655,1.014068162426493,0.13753006547234659,1.0921710100161346,-0.22502659186648732,1.245040591504837,0.9247005198769084,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,False,False,False
U56,N,25.0,ANCHOR,20,40,2.9492180961226717,0.1528375691598951,1.120208021940409,-0.19202940727591,1.178947505911724,1.0819426861292982,0.16766715361260642,1.1521503455864581,-0.19202940727590978,1.2355619808217986,1.0692315999549493,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,True,False,True
U56,N,50.0,IS_ARGMAX,40,40,2.4023424056560487,0.12383733254050822,1.0541021973408862,-0.2258117446501816,1.179445614752352,0.9662933183936152,0.13071386733096668,1.0437478435194434,-0.22581174465018172,1.204380399290373,0.8674618795313502,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,False,False,False
U56,N,50.0,ANCHOR,20,40,2.9492180961226717,0.14458764767018217,1.0667729682476534,-0.19351324617376386,1.1225497115328453,1.0304989760355607,0.1590837413859867,1.1003319859675023,-0.19351324617376375,1.1876824411921973,1.013417487075687,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,True,False,True
U56,H,0.0,IS_ARGMAX,21,21,6.095590244183171,0.1487652016154053,1.156256144783933,-0.20135392177124034,1.2408730251097784,1.0993640088272536,0.15866324127076648,1.1527912730409662,-0.20135392177124023,1.3449319663181065,0.9493370995717023,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,True,False,True
U56,H,0.0,ANCHOR,126,21,2.9492180961226717,0.16114350331239358,1.1734980418080332,-0.19077302784114736,1.2351363672927145,1.1332811857809861,0.17631062068556358,1.2038511937053087,-0.19077302784114747,1.283364442199294,1.12488302355656,0.1527838188994346,0.8747033226162612,-0.3371726770846233,0.09466489117832899,1.2780694840193234,-0.12054947716248854,False,True,False,True
