file,claim_set,ladder,rung,nrungs,rung_list,OOS_Sharpe,OOS_MaxDD,B_NONE,B_NONE_degenerate,B_STRICT,B_STRICT_degenerate,B_WIDE,B_WIDE_degenerate
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,0.8,4,0.6;0.8;0.9;1,1.1775842807296992,-0.1935264825671692,False,False,False,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.893678847107437,-0.2619845704926281,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.922040869442315,-0.2661339013644953,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9405260943236976,-0.1995548624301024,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.5232222257334281,-0.3521802072161645,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.170935201873759,-0.1791343305649905,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.118394557136935,-0.1905517240868647,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9776197546346316,-0.166234032528168,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.0656652617391271,-0.1652112375509099,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,0.9,4,0.6;0.8;0.9;1,0.9286115988066876,-0.1380446983941263,False,False,False,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9199737386118436,-0.1543376169464249,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9624487417305384,-0.1314417951434116,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.158767451027539,-0.1271611747598315,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.0506699085169962,-0.1846932524673182,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.8882000177773591,-0.1706774241426204,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.8939982246189028,-0.1509382151911238,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.0676047996699047,-0.1439422744655568,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.1587468892331216,-0.1922276292027961,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.6194013187804543,-0.1825702223011442,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.0749523119005573,-0.1620860624245954,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9633795943883658,-0.1471902334935044,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.8200006219573166,-0.2326730776191456,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.011893883337312,-0.2358579049212809,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9912863036649462,-0.265957329975326,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9844779912169684,-0.2172305178480165,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.1285578319267475,-0.2367755006883439,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9883598363913532,-0.242942996847755,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.0597749150178066,-0.2280083192295106,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.928015946523468,-0.2652500414423923,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9139253286375714,-0.2151361602176217,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9163678344032228,-0.2463924717065887,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9804629984927012,-0.249405421796376,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9088034646603628,-0.2083884098705641,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.9287290330038028,-0.2455053846221216,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,0.6,4,0.6;0.8;0.9;1,1.1708727232361584,-0.1514564966366715,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,1.1278432637249167,-0.2341315854246908,False,False,True,False,True,True
2026-09-05_the-gross-ladder-is-not-a-rescaling_C.walkforward.csv,C_PICK,GENUINE_ISargmax,1.0,4,0.6;0.8;0.9;1,0.956810604602173,-0.2595597112458564,False,False,True,False,True,True
